run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-030,Entitlement / Permitting,Other / Unknown,Apartment,Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,in 2025,Immediate / 0-3 Months,78,High,Entitlement / Permitting; permitting,Shorter Apartment Construction Time in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/09/shorter-apartment-construction-time-in-2025/,"Track entitlement, zoning, permitting, and public-agency milestones",Weekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-007,Acquisition Window,California,Apartment,Marcus & Millichap,Unknown,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,No explicit timing reference,Unknown Timing,73,Medium,Acquisition Window,MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-009,Entitlement / Permitting,California,Mixed-Use Residential,Unknown,Unknown,Entitlement / Permitting - California - Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,Urbanize LA,https://la.urbanize.city/post/apartment-complex-fully-framed-11250-la-grange-ave-sawtelle,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-010,Acquisition Window,California,Multifamily,Standard Real Estate Investments,Unknown,"Acquisition - California - TruAmerica’s Bay Area buy, plus 6 other trades you may have missed last week",No explicit timing reference,Unknown Timing,71,Medium,Acquisition Window,"TruAmerica’s Bay Area buy, plus 6 other trades you may have missed last week",Multifamily Dive,https://www.multifamilydive.com/news/multifamily-transactions-value-add-apartment-deals/830939/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-004,Refinancing / Maturity Window,Miami / Florida,Apartment,Berkadia,Berkadia,Refinancing - Miami / Florida - Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/rich-properties-snags-38-5m-refi-for-west-palm-beach-rental-asset/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-008,Refinancing / Maturity Window,Other / Unknown,Apartment,Fannie Mae,Fannie Mae,Refinancing - Other / Unknown - Colliers Secures $69M Refinance for Missoula Multifamily Property,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window; refinance,Colliers Secures $69M Refinance for Missoula Multifamily Property,Connect CRE Apartments,https://www.connectcre.com/stories/colliers-secures-69m-refinance-for-missoula-multifamily-property/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-001,Acquisition Window,California,Apartment,Freddie Mac,Freddie Mac,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,No explicit timing reference,Unknown Timing,70,Medium,Acquisition Window,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-032,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-003,Acquisition Window,Los Angeles / California,Mixed-Use Residential,GID,JLL,Acquisition - Los Angeles / California - Decron Properties Acquires Apartment Property in Los Angeles for $114M,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Decron Properties Acquires Apartment Property in Los Angeles for $114M,REBusiness Online,https://rebusinessonline.com/decron-properties-acquires-apartment-property-in-los-angeles-for-114m/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-002,Acquisition Window,Other / Unknown,Apartment,CBRE,CBRE,Acquisition - Other / Unknown - CBRE Negotiates $60M Sale of Milwaukee Multifamily Portfolio,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,CBRE Negotiates $60M Sale of Milwaukee Multifamily Portfolio,REBusiness Online,https://rebusinessonline.com/cbre-negotiates-60m-sale-of-milwaukee-multifamily-portfolio/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-24,20260924-010837-3de2bd8c,TIM-20260924-005,Acquisition Window,Colorado,Apartment,Fannie Mae,Fannie Mae,Acquisition - Colorado - 29th Street Sells Aurora Colorado Multifamily Apartment Community,No explicit timing reference,Unknown Timing,65,Medium,Acquisition Window,29th Street Sells Aurora Colorado Multifamily Apartment Community,Yield PRO,https://yieldpro.com/2026/09/picadilly-east-quincy-avenue/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
