run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-BB73BB97D4,DCL-20260627-001,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE Orange County,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-5508FCE9F0,DCL-20260627-006,90,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$11 million; $1; $11 million,,1,1,1,Connect CRE Orange County,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,74
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-C431C120A0,DCL-20260627-003,90,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,General Project Signal,California,Senior Housing,JLL,JLL,,$252M; $252M; $252.1 million,$252M,1,1,1,Connect CRE Orange County,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,78
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-5B570D0CA0,DCL-20260627-013,90,"Refinancing - Florida - Berkadia Arranges $100.4M Refinancing for Office Campus in Palm Beach Gardens, Florida","Refinancing - Refinancing - Florida - Berkadia Arranges $100.4M Refinancing for Office Campus in Palm Beach Gardens, Florida",Refinancing - Berkadia - Berkadia - Florida,Refinancing,Florida,General Residential,Berkadia,Berkadia,,$100.4M; $100.4M; $100.4 million,$100.4M,1,1,1,REBusiness Online,"Berkadia Arranges $100.4M Refinancing for Office Campus in Palm Beach Gardens, Florida",Florida,69
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-A06C9932C8,DCL-20260627-002,90,Refinancing - Houston / Texas - MMCC Arranges $54M HUD-Insured Loan for Refinancing of Metro Houston Apartment Community,Refinancing - Refinancing - Houston / Texas - MMCC Arranges $54M HUD-Insured Loan for Refinancing of Metro Houston Apartment Community,Refinancing - Marcus & Millichap - Houston / Texas,Refinancing,Houston / Texas,Apartment,Marcus & Millichap,Unknown,298 units,$54M; $54M; $54 million,$54M,1,1,1,REBusiness Online,MMCC Arranges $54M HUD-Insured Loan for Refinancing of Metro Houston Apartment Community,Houston / Texas,87
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-41870554AC,DCL-20260627-008,85,Construction Financing - National - KeyBank Provides $56M in Construction Financing for Ohio Affordable Seniors Housing Projec...,Construction Financing - Construction Financing - National - KeyBank Provides $56M in Construction Financing for Ohio Affordable Seniors Housing Projec...,Construction Financing - Unknown - keybank - National,Construction Financing,National,Affordable Housing,Unknown,keybank,15 units,$56M; $56M; $16.5 million,$56M,1,1,1,REBusiness Online,KeyBank Provides $56M in Construction Financing for Ohio Affordable Seniors Housing Project,National,73
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-57DB0FC8DC,DCL-20260627-018,80,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Alliance Residential - Sun Belt,Acquisition,Phoenix / Arizona,Apartment,Alliance Residential,Unknown,,$81.4M; $81.4M; $81.4 million,,1,1,1,Connect CRE Phoenix,Alliance Sells Phoenix Apartments for $81.4M,Phoenix / Arizona,64
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-F93402611C,DCL-20260627-004,80,Acquisition - Miami / Florida - Waterton Purchases 358-Unit Apartment Community in South Florida for $80.5M,Acquisition - Acquisition - Miami / Florida - Waterton Purchases 358-Unit Apartment Community in South Florida for $80.5M,Acquisition - Waterton - Sun Belt,Acquisition,Miami / Florida,Apartment,Waterton,Unknown,,$80.5M; $80.5M; $80.5m,$80.5m,1,1,1,REBusiness Online,Waterton Purchases 358-Unit Apartment Community in South Florida for $80.5M,Miami / Florida,76
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-BFD6BA1577,DCL-20260627-014,80,General Project Signal - Los Angeles / California - 100 rental townhomes deput at 1771 Blake Ave. in Frogtown,General Project Signal - General Project Signal - Los Angeles / California - 100 rental townhomes deput at 1771 Blake Ave. in Frogtown,General Project Signal - Greystar - Los Angeles,General Project Signal,Los Angeles / California,Apartment,Greystar,Unknown,,$5; $6; $6,,1,1,1,Urbanize LA,100 rental townhomes deput at 1771 Blake Ave. in Frogtown,Los Angeles / California,67
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,DFP-09360B6661,DCL-20260627-005,80,General Project Signal - Los Angeles / California - Affordable housing on the rise at 1405 S. Broadway in DTLA,General Project Signal - General Project Signal - Los Angeles / California - Affordable housing on the rise at 1405 S. Broadway in DTLA,General Project Signal - Related Companies - Los Angeles,General Project Signal,Los Angeles / California,Affordable Housing,Related Companies,Unknown,303 units,,,1,1,1,Urbanize LA,Affordable housing on the rise at 1405 S. Broadway in DTLA,Los Angeles / California,75
