run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Apartment,29,17,10,21,83.0,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Affordable Housing,13,10,8,12,88.9,Los Angeles / California,Developer Strategy,Related California,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Multifamily,15,3,4,8,66.9,Other / Unknown,Developer Strategy,None detected,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,BTR / Single-Family Rental,1,1,1,1,100.0,Santa Monica / California,Financing Risk,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Workforce Housing,1,1,1,1,100.0,New York,Financing Risk,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Student Housing,1,1,0,0,75.0,National,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Mixed-Use Residential,2,1,1,1,69.5,Austin / Texas,Developer Strategy,None detected,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,General Residential,5,0,3,5,57.0,Los Angeles / California,Developer Strategy,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Senior Housing,1,0,0,1,85.0,California,Financing Risk,JLL,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
