run_date,run_id,raw_project_reference,canonical_project_id,canonical_project_name,canonical_location_key,address_or_location_clue,market,submarket,gp_or_developer,lender_or_capital_partner,residential_sector,source_file,occurrence_count,identity_confidence,matched_by,duplicate_project_cluster_id,needs_manual_review,notes
2026-06-27,20260627-000844-ffc034be,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Refinancing - Other / Unknown - Cushman & Wakefield Arranges $80M Loan for Refinancing of Northern New Jersey Office Campu...,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,General Residential,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,"JV / Partnership - Other / Unknown - Buccini Pollin, University of Delaware Top Out $75M Multifamily Project in Newark",PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Acquisition - Other / Unknown - Connect Midwest Multifamily Trends 2026: Navigating Capital Flow & Deal Dynamics,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Development Start - Other / Unknown - Missing Middle Weakness,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Multifamily,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
2026-06-27,20260627-000844-ffc034be,Disposition / Exit - Other / Unknown - Veris Residential boosted apartment sales 34% in May: MSCI,PRJ-20260627-0111,Acquisition - Other / Unknown - Associated Bank Originates $17.7M Acquisition Loan for Townhome Community in Metro Des Moi...,other unknown,Other / Unknown,Other / Unknown,Unknown,Unknown,Unknown,Apartment,deal_fingerprints.csv,35,80,address/location + market match,DUP-0111,No,"Matched across 4 source file(s): deal_fingerprints.csv, deal_pipeline.csv, distress_watchlist.csv, opportunity_radar.csv"
