run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Freestone Capital,Freestone Capital,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,PEF Advisors,PEF Advisors,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; Recapitalization; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,CBRE,CBRE,100,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,cbre,cbre,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Related California,Related Companies,100,91,65,55,70,85,0,100,0,60,66,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,related,related,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Related Companies,Related Companies,100,91,65,55,70,85,0,100,0,60,66,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,related,related,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Elme Communities,Elme Communities,89,93,90,55,90,100,0,0,0,63,65,Tier 3 Monitoring GP,Riverside / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,JLL,JLL,71,85,65,100,55,65,0,100,0,48,64,Tier 3 Monitoring GP,California,Senior Housing,Other,jll,jll,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,LA / California developer strategy watch,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Greystar,Greystar,69,100,20,55,90,65,0,100,25,41,61,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,lease-up,High,Moderate partnership signal,Improving,California / LA strategic positioning,LA / California developer strategy watch,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,S3 Capital,S3 Capital,57,68,90,75,30,100,0,0,0,50,55,Tier 3 Monitoring GP,Sun Belt,General Residential,Other,None detected,None detected,Refinancing / Recapitalization; Sun Belt expansion; refinancing; JV / partnership,None detected,None detected,Low,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Dwight Capital,Dwight Capital,73,87,90,55,90,0,0,60,0,56,54,Emerging Watchlist,Atlanta / Georgia,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,Medium,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-06-27,20260627-000844-ffc034be,2026-06-27 00:08:44,Rubenstein Partners,Rubenstein Partners,54,66,90,35,30,100,0,0,25,56,52,Emerging Watchlist,Other / Unknown,General Residential,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; JV / partnership; stable platform monitoring,None detected,occupancy,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate; Operational Excellence Signal
