run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Los Angeles,15,10,10,5,0,3,Affordable Housing,Entitlement Approval,Office conversion corridor,Unknown,Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach; Affordable housing commences work at 825 Hyperion Ave. in Silver Lake; Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle; City Planning Commission votes in favor of new zoning rules near three G Line stops; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,100,67,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Long Beach,2,2,1,2,0,1,Affordable Housing,Office-to-Residential Conversion,Adaptive reuse corridor; Office conversion corridor,Unknown,"Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach; JV / Partnership - Los Angeles / California - Redwood West, Panattoni Team to Acquire Long Beach’s The Pike; Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach; Redwood West, Panattoni Team to Acquire Long Beach’s The Pike",91,67,Yes,DTLA adaptive reuse watch,Track local planning docket and entitlement precedent,High
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Glendale,1,1,1,1,0,1,Apartment,Entitlement Approval,General submarket monitoring,Unknown,Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale; Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,68,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Riverside,2,2,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; Disposition / Exit - Riverside / California - Elme Communities selloff hits a snag; Elme Communities selloff hits a snag; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,63,30,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,Medium
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Santa Monica,1,1,0,1,1,1,Affordable Housing,General Entitlement Signal,Mixed-use corridor,Unknown,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,62,47,No,Monitor only,Review potential acquisition pipeline,Medium
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Wilshire,1,1,0,1,1,1,Affordable Housing,General Entitlement Signal,Mixed-use corridor,Unknown,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,62,47,No,Koreatown multifamily watch,Review potential acquisition pipeline,Medium
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Silver Lake,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing commences work at 825 Hyperion Ave. in Silver Lake; General Project Signal - California - Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,57,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Irvine,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,California,0,4,0,0,0,0,General Residential,General Entitlement Signal,Hospital-adjacent,Unknown,"Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown; Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",32,20,No,Monitor only,Monitor only,Low
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Culver City,1,0,0,0,0,0,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,Developer revises plan for housing complex at 3984 S. Meier Street,12,30,No,Monitor only,Monitor only,Low
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Downtown Los Angeles,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,Downtown infill; Mixed-use corridor,Unknown,L.A. City Council approves $2-billion Fourth & Central development,12,30,No,DTLA adaptive reuse watch,Monitor only,Low
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Orange County,4,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,"C&C Development Opens Affordable Housing in Irvine; Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties; Yorba Linda Parking Lot Sells for Townhome Redevelopment",12,30,No,Orange County suburban apartment watch,Monitor only,Low
