run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Kennedy Wilson,Kennedy Wilson,100,100,90,55,70,100,25,100,25,74,78,Tier 2 High Potential GP,Los Angeles / California,Affordable Housing,Other,kennedy wilson,kennedy wilson,Capital Inflow; JV / Partnership; Office-to-Residential Conversion; acquisition; office-to-residential conversion; JV / partnership; operational technology / AI adoption; operational efficiency push,adaptive reuse,lease-up,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Operational Excellence Signal
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Freestone Capital,Freestone Capital,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,PEF Advisors,PEF Advisors,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; Recapitalization; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,JLL,JLL,100,98,90,55,90,65,0,90,25,74,71,Tier 2 High Potential GP,New York,Apartment,Other,jll,jll,Acquisition; Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,occupancy,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Luxury East Village Multifamily JLL Capital,JLL,100,98,90,55,90,65,0,90,25,74,71,Tier 2 High Potential GP,New York,Apartment,Other,jll,jll,Acquisition; Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,occupancy,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,CBRE,CBRE,100,100,90,100,30,65,0,100,0,67,70,Tier 2 High Potential GP,California,General Residential,Other,cbre,cbre,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,IPA,IPA,62,72,90,55,55,100,0,90,0,52,66,Tier 3 Monitoring GP,New York City / New York,Mixed-Use Residential,Other,None detected,None detected,Development Capital Deployment; JV / Partnership; development start; JV / partnership; stable platform monitoring,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Elme Communities,Elme Communities,73,86,90,55,90,100,0,0,0,56,63,Tier 3 Monitoring GP,Riverside / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Marcus & Millichap,Marcus & Millichap,100,100,90,55,90,0,0,100,0,67,61,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-02,20260702-000820-f445e33a,2026-07-02 00:08:20,Dwight Capital,Dwight Capital,73,84,90,75,90,0,0,100,0,56,60,Tier 3 Monitoring GP,Texas,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,No clear partnership signal,Improving,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
