run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-07-02,20260702-000820-f445e33a,LAA-20260702-002,Construction Financing - New York - Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,New York,Los Angeles,Walker & Dunlop,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,48,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,https://www.connectcre.com/stories/walker-dunlop-arranges-loan-for-final-phase-of-yonkers-master-planned-project/,Medium
2026-07-02,20260702-000820-f445e33a,LAA-20260702-001,JV / Partnership - Los Angeles / California - More affordable housing underway at 21010 Vanowen St. in Canoga Park,21010 Vanowen St,Los Angeles,Unknown,Affordable Housing,Entitled / approved,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Entitlement / Planning,100,44,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",More affordable housing underway at 21010 Vanowen St. in Canoga Park,https://la.urbanize.city/post/more-affordable-housing-underway-21010-vanowen-st-canoga-park,High
2026-07-02,20260702-000820-f445e33a,LAA-20260702-005,General Project Signal - California - Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,825 Hyperion Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,40,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,https://la.urbanize.city/post/affordable-housing-commences-work-825-hyperion-ave-silver-lake,High
2026-07-02,20260702-000820-f445e33a,LAA-20260702-006,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,1734 S. Barrington Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,https://la.urbanize.city/post/affordable-housing-takes-shape-1734-s-barrington-ave-sawtelle,High
2026-07-02,20260702-000820-f445e33a,LAA-20260702-007,Entitlement / Permitting - Los Angeles / California - Developer revises plan for housing complex at 3984 S. Meier Street,3984 S. Meier Street,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Developer revises plan for housing complex at 3984 S. Meier Street,https://la.urbanize.city/post/developer-revises-plan-housing-complex-3984-s-meier-street,High
2026-07-02,20260702-000820-f445e33a,LAA-20260702-008,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,4728 San Fernando Rd,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,https://la.urbanize.city/post/developer-revises-proposal-apartments-4728-san-fernando-rd-glendale,High
2026-07-02,20260702-000820-f445e33a,LAA-20260702-004,Disposition / Exit - Los Angeles / California - LA Condo Property Sells to Its Original Developer,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,LA Condo Property Sells to Its Original Developer,https://www.connectcre.com/stories/la-condo-property-sells-to-its-original-developer/,Medium
2026-07-02,20260702-000820-f445e33a,LAA-20260702-003,General Project Signal - New York City / New York - Citi Lends $45M on Luxury East Village Multifamily,Manhattan,Los Angeles,JLL,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Citi Lends $45M on Luxury East Village Multifamily,https://www.connectcre.com/stories/citi-lends-45m-on-luxury-east-village-multifamily/,Medium
2026-07-02,20260702-000820-f445e33a,LAA-20260702-015,More affordable housing underway at 21010 Vanowen St. in Canoga Park,21010 Vanowen St,Los Angeles,Unknown,Affordable Housing,Entitled / approved,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Permitted,100,26,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",More affordable housing underway at 21010 Vanowen St. in Canoga Park,https://la.urbanize.city/post/more-affordable-housing-underway-21010-vanowen-st-canoga-park,Medium
2026-07-02,20260702-000820-f445e33a,LAA-20260702-016,BridgeCity Lends $72M on Long Island City Apartments Build,44-68 Vernon Boulevard,Los Angeles,BridgeCity Capital,Apartment,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,100,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,BridgeCity Lends $72M on Long Island City Apartments Build,https://commercialobserver.com/2026/06/bridgecity-long-island-city-queens-apartments/,High
