run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-07-02,20260702-000820-f445e33a,CARD-20260702-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-02,20260702-000820-f445e33a,CARD-20260702-036,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-02,20260702-000820-f445e33a,CARD-20260702-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Apartment,Atlanta / Georgia,Increasing,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-02,20260702-000820-f445e33a,CARD-20260702-016,LA Asset Watch,Construction Financing - New York - Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,Critical,100,Los Angeles,Apartment,Walker & Dunlop,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://www.connectcre.com/stories/walker-dunlop-arranges-loan-for-final-phase-of-yonkers-master-planned-project/
2026-07-02,20260702-000820-f445e33a,CARD-20260702-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-takes-shape-1734-s-barrington-ave-sawtelle
2026-07-02,20260702-000820-f445e33a,CARD-20260702-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Developer revises plan for housing complex at 3984 S. Meier Street,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/developer-revises-plan-housing-complex-3984-s-meier-street
2026-07-02,20260702-000820-f445e33a,CARD-20260702-018,LA Asset Watch,General Project Signal - California - Affordable housing commences work at 825 Hyperion Ave. in Silver Lake,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-commences-work-825-hyperion-ave-silver-lake
2026-07-02,20260702-000820-f445e33a,CARD-20260702-017,LA Asset Watch,JV / Partnership - Los Angeles / California - More affordable housing underway at 21010 Vanowen St. in Canoga Park,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/more-affordable-housing-underway-21010-vanowen-st-canoga-park
2026-07-02,20260702-000820-f445e33a,CARD-20260702-001,Signal Quality,Construction Financing - New York - Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,Critical,97,New York,Apartment,Walker & Dunlop,"9 source file(s), 11 observation(s), latest stage Early Site Signal, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-02,20260702-000820-f445e33a,CARD-20260702-002,Signal Quality,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Critical,94,California,Affordable Housing,PEF Advisors,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
