run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-07-02,20260702-000820-f445e33a,A&E Real Estate,A&E Real Estate,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,A&E Real Estate,A&E Real Estate,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Acquisition - Denver / Colorado - TruAmerica Expands Western Denver Portfolio with Acquisition of WestLink at Oak Station,Acquisition - Denver / Colorado - TruAmerica Expands Western Denver Portfolio with Acquisition of WestLink at Oak Station,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Alliance Residential,Alliance Residential,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Alliance Residential,Alliance Residential,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Alliance Residential,Alliance Residential,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Alliance Residential,Alliance Residential,Developer / GP,,40,relationship_graph.csv,3,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Arizona,Arizona,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,"Arlington, Virginia","Arlington, Virginia",Market / Region,,40,deal_pipeline.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,"Arlington, Virginia","Arlington, Virginia",Market / Region,,40,relationship_graph.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,BTR / Build-to-Rent - Tennessee - ARK Homes Begins Pre-Leasing Efforts for The Reserves at Three Ridges Apartments in Knoxvi...,BTR / Build-to-Rent - Tennessee - ARK Homes Begins Pre-Leasing Efforts for The Reserves at Three Ridges Apartments in Knoxvi...,Project / Deal,,40,relationship_graph.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Bernard Financial Group,Bernard Financial Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,Bernard Financial Group,Bernard Financial Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,BridgeCity Capital,BridgeCity Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,BridgeCity Capital,BridgeCity Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-07-02,20260702-000820-f445e33a,CBRE,CBRE,Developer / GP,CBRE,100,deal_pipeline.csv,3,exact canonical match
2026-07-02,20260702-000820-f445e33a,CBRE,CBRE,Developer / GP,CBRE,100,gp_intelligence.csv,1,exact canonical match
2026-07-02,20260702-000820-f445e33a,CBRE,CBRE,Developer / GP,CBRE,100,institutional_relationships.csv,1,exact canonical match
2026-07-02,20260702-000820-f445e33a,CBRE,CBRE,Developer / GP,CBRE,100,relationship_graph.csv,10,exact canonical match
2026-07-02,20260702-000820-f445e33a,cbre,CBRE,Lender / Debt Provider,CBRE,75,deal_pipeline.csv,3,case or punctuation normalized match
2026-07-02,20260702-000820-f445e33a,cbre,CBRE,Lender / Debt Provider,CBRE,75,relationship_graph.csv,3,case or punctuation normalized match
2026-07-02,20260702-000820-f445e33a,California,California,Market / Region,California,100,articles.csv,4,exact canonical match
2026-07-02,20260702-000820-f445e33a,California,California,Market / Region,California,100,deal_pipeline.csv,9,exact canonical match
2026-07-02,20260702-000820-f445e33a,California,California,Market / Region,California,100,regional_intelligence.csv,1,exact canonical match
2026-07-02,20260702-000820-f445e33a,California,California,Market / Region,California,100,relationship_graph.csv,5,exact canonical match
2026-07-02,20260702-000820-f445e33a,Riverside / California,California,Market / Region,California,60,articles.csv,2,partial match
2026-07-02,20260702-000820-f445e33a,Riverside / California,California,Market / Region,California,60,deal_pipeline.csv,2,partial match
2026-07-02,20260702-000820-f445e33a,Riverside / California,California,Market / Region,California,60,relationship_graph.csv,2,partial match
