run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0056,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0056,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,90,75,1,90,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0094,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,kennedy wilson,Kennedy Wilson,Institutional Capital,Capital Flow,Los Angeles / California,Office-to-Residential Conversion,"JV Plans 4,000 Affordable Units in L.A., Starting With Former World Trade Center",https://commercialobserver.com/2026/06/la-housing-kennedy-wilson-jamsison/,90,75,1,90,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0094,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,Kennedy Wilson,Kennedy Wilson,Developer / GP,kennedy wilson,Kennedy Wilson,Institutional Capital,Capital Flow,Los Angeles / California,Office-to-Residential Conversion,"Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",https://www.connectcre.com/stories/kennedy-wilson-jamison-partner-to-deliver-4000-affordable-units-across-la/,90,75,1,90,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0137,Construction Financing - New York - Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,100,Walker & Dunlop,Walker & Dunlop,Developer / GP,walker & dunlop,walker & dunlop,Lender / Debt Provider,Financing Relationship,New York,Construction Financing,Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,https://www.connectcre.com/stories/walker-dunlop-arranges-loan-for-final-phase-of-yonkers-master-planned-project/,90,40,1,90,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0135,"Acquisition - New York - JLL Negotiates Sale of 200-Unit Apartment Complex in Halfmoon, New York",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York,Acquisition,"JLL Negotiates Sale of 200-Unit Apartment Complex in Halfmoon, New York",https://rebusinessonline.com/jll-negotiates-sale-of-200-unit-apartment-complex-in-halfmoon-new-york/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0128,General Project Signal - New York City / New York - Citi Lends $45M on Luxury East Village Multifamily,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York City / New York,General Project Signal,Citi Lends $45M on Luxury East Village Multifamily,https://www.connectcre.com/stories/citi-lends-45m-on-luxury-east-village-multifamily/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0136,JV / Partnership - New York - Kennedy Wilson Partnership Pays $237M for Westchester Apartments,100,Kennedy Wilson,Kennedy Wilson,Developer / GP,kennedy wilson,Kennedy Wilson,Institutional Capital,JV / Partnership,New York,JV / Partnership,Kennedy Wilson Partnership Pays $237M for Westchester Apartments,https://www.connectcre.com/stories/kennedy-wilson-partnership-pays-237m-for-westchester-apartments/,88,75,1,88,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0056,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,100,CBRE,CBRE,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,100,1,84,No,Relevant to LA / California strategy,Track GP relationship history
2026-07-02,20260702-000820-f445e33a,PRJ-20260702-0056,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,100,CBRE,CBRE,Developer / GP,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Project / Deal,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,60,1,84,No,Relevant to LA / California strategy,Track GP relationship history
