run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-07-02,20260702-000820-f445e33a,ENT-20260702-004,National,Los Angeles,Multifamily,Unknown,"Retail, Multifamily CMBS Delinquencies Rise in June as Overall Rate Moves Lower",CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,2026,65,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones","Retail, Multifamily CMBS Delinquencies Rise in June as Overall Rate Moves Lower",Connect CRE,https://www.connectcre.com/stories/retail-multifamily-cmbs-delinquencies-rise-in-june-as-overall-rate-moves-lower/,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-006,Other / Unknown,Other / Unknown,Multifamily,Unknown,Beyond efficiency: How leading multifamily operators are putting AI to work,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,2026,65,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Beyond efficiency: How leading multifamily operators are putting AI to work,Multifamily Dive,https://www.multifamilydive.com/spons/beyond-efficiency-how-leading-multifamily-operators-are-putting-ai-to-work/823603/,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-001,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,More affordable housing underway at 21010 Vanowen St. in Canoga Park,Building Permit / Construction Permit,Permitted,Unknown,General regulatory watch,Yes,specific plan,No,in 2025,30,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,More affordable housing underway at 21010 Vanowen St. in Canoga Park,Urbanize LA,https://la.urbanize.city/post/more-affordable-housing-underway-21010-vanowen-st-canoga-park,Medium
2026-07-02,20260702-000820-f445e33a,ENT-20260702-007,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,JV / Partnership - Los Angeles / California - More affordable housing underway at 21010 Vanowen St. in Canoga Park,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,30,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,More affordable housing underway at 21010 Vanowen St. in Canoga Park,Urbanize LA,https://la.urbanize.city/post/more-affordable-housing-underway-21010-vanowen-st-canoga-park,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-011,Los Angeles / California,Los Angeles,Mixed-Use Residential,Unknown,Entitlement / Permitting - Los Angeles / California - Developer revises plan for housing complex at 3984 S. Meier Street,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Developer revises plan for housing complex at 3984 S. Meier Street,Urbanize LA,https://la.urbanize.city/post/developer-revises-plan-housing-complex-3984-s-meier-street,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-008,Los Angeles / California,Los Angeles,Office-to-Residential Conversion,Kennedy Wilson,"Office-to-Residential Conversion - Los Angeles / California - JV Plans 4,000 Affordable Units in L.A., Starting With Former World Trade Center",Office-to-Residential Conversion,Early Planning,Unknown,Office conversion policy,Yes,No clear density / zoning signal,No,No explicit timing reference,30,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","JV Plans 4,000 Affordable Units in L.A., Starting With Former World Trade Center",Commercial Observer,https://commercialobserver.com/2026/06/la-housing-kennedy-wilson-jamsison/,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-009,Los Angeles / California,Los Angeles,Affordable Housing,Kennedy Wilson,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,Yes,No clear density / zoning signal,No,No explicit timing reference,38,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",Connect CRE California,https://www.connectcre.com/stories/kennedy-wilson-jamison-partner-to-deliver-4000-affordable-units-across-la/,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-014,Los Angeles / California,Los Angeles,Affordable Housing,Kennedy Wilson,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,Yes,No clear density / zoning signal,No,No explicit timing reference,38,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push",Bisnow,https://www.bisnow.com/los-angeles/news/construction-development/kennedy-wilson-jamison-team-up-on-dtla-world-trade-center-resi-conversion-135254,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-003,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,L.A. City Council approves $2-billion Fourth & Central development,Entitlement Approval,Unknown Stage,City Council,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,43,30,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,L.A. City Council approves $2-billion Fourth & Central development,Urbanize LA,https://la.urbanize.city/post/la-city-council-approves-2-billion-fourth-central-development,Low
2026-07-02,20260702-000820-f445e33a,ENT-20260702-013,Los Angeles / California,Los Angeles / California,Affordable Housing,Unknown,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,Yes,No clear density / zoning signal,No,No explicit timing reference,38,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach,Urbanize LA,https://la.urbanize.city/post/adaptive-reuse-create-affordable-housing-521-and-530-e-4th-st-long-beach,Low
