run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-07-02,20260702-000820-f445e33a,TIM-20260702-035,Distress Sale Timing,Santa Monica / California,Affordable Housing,Unknown,Unknown,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,2025,Immediate / 0-3 Months,77,Medium,Distress Sale Timing,Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,,https://la.urbanize.city/post/construction-commences-mixed-use-project-2025-and-2051-wilshire-santa-monica,"Prepare sponsor, lender, and rescue-capital watchlist",Weekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-027,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-028,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-030,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-006,Recapitalization Timing,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,70,Medium,Recapitalization Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-001,Acquisition Window,New York,Apartment,JLL,JLL,"Acquisition - New York - JLL Negotiates Sale of 200-Unit Apartment Complex in Halfmoon, New York",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"JLL Negotiates Sale of 200-Unit Apartment Complex in Halfmoon, New York",REBusiness Online,https://rebusinessonline.com/jll-negotiates-sale-of-200-unit-apartment-complex-in-halfmoon-new-york/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-032,Distress Sale Timing,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,66,Medium,Distress Sale Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-002,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,JV / Partnership - Los Angeles / California - More affordable housing underway at 21010 Vanowen St. in Canoga Park,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; entitled,More affordable housing underway at 21010 Vanowen St. in Canoga Park,Urbanize LA,https://la.urbanize.city/post/more-affordable-housing-underway-21010-vanowen-st-canoga-park,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-007,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle,Urbanize LA,https://la.urbanize.city/post/affordable-housing-takes-shape-1734-s-barrington-ave-sawtelle,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-008,Entitlement / Permitting,Los Angeles / California,Mixed-Use Residential,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Developer revises plan for housing complex at 3984 S. Meier Street,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Developer revises plan for housing complex at 3984 S. Meier Street,Urbanize LA,https://la.urbanize.city/post/developer-revises-plan-housing-complex-3984-s-meier-street,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-009,Entitlement / Permitting,Los Angeles / California,Apartment,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,Urbanize LA,https://la.urbanize.city/post/developer-revises-proposal-apartments-4728-san-fernando-rd-glendale,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-004,Office-to-Residential Conversion Timing,Los Angeles / California,Office-to-Residential Conversion,Kennedy Wilson,Unknown,"Office-to-Residential Conversion - Los Angeles / California - JV Plans 4,000 Affordable Units in L.A., Starting With Former World Trade Center",No explicit timing reference,Unknown Timing,65,Medium,Office-to-Residential Conversion Timing,"JV Plans 4,000 Affordable Units in L.A., Starting With Former World Trade Center",Commercial Observer,https://commercialobserver.com/2026/06/la-housing-kennedy-wilson-jamsison/,Monitor sector-specific platform timing and potential partnership relevance,Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-005,Office-to-Residential Conversion Timing,Los Angeles / California,Affordable Housing,Kennedy Wilson,Unknown,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",No explicit timing reference,Unknown Timing,65,Medium,Office-to-Residential Conversion Timing,"Kennedy Wilson, Jamison Partner to Deliver 4,000 Affordable Units Across LA",Connect CRE California,https://www.connectcre.com/stories/kennedy-wilson-jamison-partner-to-deliver-4000-affordable-units-across-la/,Monitor sector-specific platform timing and potential partnership relevance,Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-014,Office-to-Residential Conversion Timing,Los Angeles / California,Affordable Housing,Unknown,Unknown,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach,No explicit timing reference,Unknown Timing,65,Medium,Office-to-Residential Conversion Timing,Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach,Urbanize LA,https://la.urbanize.city/post/adaptive-reuse-create-affordable-housing-521-and-530-e-4th-st-long-beach,Monitor sector-specific platform timing and potential partnership relevance,Biweekly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-003,Construction Start,Miami / Florida,Apartment,Unknown,wells fargo,Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,No explicit timing reference,Unknown Timing,63,Medium,Construction Start; broke ground,Developer Begins Work on 476-Unit Delray Beach Rental Community,Connect CRE South Florida,https://www.connectcre.com/stories/developer-begins-work-on-476-unit-delray-beach-rental-community/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-016,Refinancing / Maturity Window,Texas,Apartment,Unknown,Unknown,Refinancing - Texas - Dwight Capital Closes Two Corpus Christi Loans Totaling $96M,No explicit timing reference,Unknown Timing,63,Medium,Refinancing / Maturity Window,Dwight Capital Closes Two Corpus Christi Loans Totaling $96M,Connect CRE Apartments,https://www.connectcre.com/stories/dwight-capital-closes-two-corpus-christi-loans-totaling-96m/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Monthly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-020,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - City Planning Commission votes in favor of new zoning rules near three G Line stops,No explicit timing reference,Unknown Timing,62,Medium,Entitlement / Permitting; permitting; planning commission,City Planning Commission votes in favor of new zoning rules near three G Line stops,Urbanize LA,https://la.urbanize.city/post/city-planning-commission-votes-favor-new-zoning-rules-near-three-g-line-stops,"Track entitlement, zoning, permitting, and public-agency milestones",Monthly
2026-07-02,20260702-000820-f445e33a,TIM-20260702-021,Acquisition Window,Denver / Colorado,Apartment,Unknown,Unknown,Acquisition - Denver / Colorado - TruAmerica Expands Western Denver Portfolio with Acquisition of WestLink at Oak Station,No explicit timing reference,Unknown Timing,60,Medium,Acquisition Window,TruAmerica Expands Western Denver Portfolio with Acquisition of WestLink at Oak Station,Yield PRO,https://yieldpro.com/2026/07/westlink-at-oak-station/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
