run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-07-02,20260702-000820-f445e33a,articles.csv,CSV,Raw Collection,Generated,87,2026-07-02 00:08:20,All saved articles above the relevance threshold.,Strategy Team
2026-07-02,20260702-000820-f445e33a,high_priority_articles.csv,CSV,Strategy Briefing,Generated,46,2026-07-02 00:08:20,Must Read and Review articles.,Executive
2026-07-02,20260702-000820-f445e33a,market_signals.csv,CSV,Strategy Briefing,Generated,33,2026-07-02 00:08:20,Articles with numeric market signals.,Strategy Team
2026-07-02,20260702-000820-f445e33a,strategy_briefing.csv,CSV,Strategy Briefing,Generated,51,2026-07-02 00:08:20,Core briefing dataset for strategic review.,Executive
2026-07-02,20260702-000820-f445e33a,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-07-02 00:08:21,Human-readable daily strategy briefing.,Executive
2026-07-02,20260702-000820-f445e33a,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-07-02 00:08:39,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-07-02,20260702-000820-f445e33a,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-07-02 00:08:39,Concise dashboard-ready executive brief.,Executive
2026-07-02,20260702-000820-f445e33a,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-07-02 00:08:39,Korean executive dashboard briefing.,Executive
2026-07-02,20260702-000820-f445e33a,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-07-02 00:08:39,Korean weekly strategy memo.,Executive
2026-07-02,20260702-000820-f445e33a,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-07-02 00:08:39,Korean executive priority brief.,Executive
2026-07-02,20260702-000820-f445e33a,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-02 00:08:39,Korean opportunity radar report.,Investment Team
2026-07-02,20260702-000820-f445e33a,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-02 00:08:39,Korean distress watchlist report.,Investment Team
2026-07-02,20260702-000820-f445e33a,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-07-02 00:08:39,Korean high-confidence watchlist report.,Executive
2026-07-02,20260702-000820-f445e33a,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-07-02 00:08:39,Korean LA asset watch report.,US Local Team
2026-07-02,20260702-000820-f445e33a,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-07-02 00:08:39,Korean LA entitlement watch report.,US Local Team
2026-07-02,20260702-000820-f445e33a,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-07-02 00:08:39,Korean LA development lifecycle watch report.,US Local Team
2026-07-02,20260702-000820-f445e33a,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-07-02 00:08:39,Korean GP watchlist report.,Strategy Team
2026-07-02,20260702-000820-f445e33a,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-07-02 00:08:39,Index and reading order for Korean reports.,Executive
2026-07-02,20260702-000820-f445e33a,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-07-02 00:08:39,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-07-02,20260702-000820-f445e33a,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-07-02 00:08:39,Dashboard-ready card data.,Technical / Maintenance
