run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-10,20260810-233522-b4607a70,LAA-20260810-002,Refinancing - California - San Jose Area Senior Multifamily Community Sells for $103M,San Jose,Los Angeles,Alliance Residential,Multifamily,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,56,High relevance to Woomi site strategy,Review acquisition comparables,"Review parcel clue, entitlement path, sponsor, and comparable sites",San Jose Area Senior Multifamily Community Sells for $103M,https://yieldpro.com/2026/08/american-healthcare-reit/,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-007,Entitlement / Permitting - Los Angeles / California - Warner Center's beleaguered Promenade mall bites the dust,Los Angeles,Los Angeles,Unknown,Mixed-Use Residential,Entitled / approved,Unknown,Construction-Ready Pipeline,Project under entitlement,Entitlement / Planning,100,41,High relevance to Woomi site strategy,Watch construction-ready pipeline,Monitor asset for repeated local confirmation,Warner Center's beleaguered Promenade mall bites the dust,https://la.urbanize.city/post/warner-centers-beleaguered-promenade-mall-bites-dust,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-001,Refinancing - New York - Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,New York,Los Angeles,JLL,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,100,41,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-003,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,1346 N. Fairfax Avenue,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,https://la.urbanize.city/post/affordable-housing-takes-shape-1332-and-1346-n-fairfax-avenue,High
2026-08-10,20260810-233522-b4607a70,LAA-20260810-004,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",Atlanta,Los Angeles,Affinius Capital,Student Housing,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,100,14,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,"Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the University of Georgia in Athens",https://yieldpro.com/2026/08/hub-athens-dougherty/,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-005,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,97,29,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-019,General Project Signal - Atlanta / Georgia - Atlanta Beltline Advancing 218-Unit Affordable Apartment Project,Atlanta,Los Angeles,Unknown,Apartment,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,96,32,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Atlanta Beltline Advancing 218-Unit Affordable Apartment Project,https://www.connectcre.com/stories/atlanta-beltline-advancing-218-unit-affordable-apartment-project/,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-006,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,Seattle,Los Angeles,CBRE,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,96,14,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes for $112M,https://yieldpro.com/2026/08/acapella-apartment-homes/,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-020,"Entitlement / Permitting - San Francisco / California - Updated Permits Filed For 20 Fountain Street, San Francisco",20 Fountain Street,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,95,31,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement","Updated Permits Filed For 20 Fountain Street, San Francisco",https://sfyimby.com/2026/08/updated-permits-filed-for-20-fountain-street-san-francisco.html,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-008,General Project Signal - Dallas / Texas - Fairfield Residential Completes 340-Unit Multifamily Project in Houston’s Montrose Distric...,Dallas,Los Angeles,Fairfield Residential,Apartment,Unknown,Completed / opened,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,93,15,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Fairfield Residential Completes 340-Unit Multifamily Project in Houston’s Montrose District,https://rebusinessonline.com/fairfield-residential-completes-340-unit-multifamily-project-in-houstons-montrose-district/,Medium
2026-08-10,20260810-233522-b4607a70,LAA-20260810-009,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,Southeast,Los Angeles,Holland Partner Group,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,92,22,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,https://la.urbanize.city/post/mixed-use-project-rises-6700-pacific-coast-highway-long-beach,High
2026-08-10,20260810-233522-b4607a70,LAA-20260810-010,Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,660 Ocean Ave,Los Angeles,JLL,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,92,18,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property,High
2026-08-10,20260810-233522-b4607a70,LAA-20260810-011,Disposition / Exit - Riverside / California - Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma Californi...,Inland Empire,Los Angeles,IPA,Multifamily,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,92,14,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma California,https://yieldpro.com/2026/08/foothill-boulevard-state-route-66/,Medium
