run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-08-10,20260810-233522-b4607a70,ENT-20260810-005,Los Angeles / California,Los Angeles,Apartment,Unknown,Office-to-Residential Conversion - Los Angeles / California - L.A. County approves $15M for supportive housing at Metropolitan State Hospital campus,Office-to-Residential Conversion,Approved / Entitled,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,20,67,Relevant to US residential developer capability,"Review office conversion feasibility, policy support, and local sponsor activity",L.A. County approves $15M for supportive housing at Metropolitan State Hospital campus,Urbanize LA,https://la.urbanize.city/post/la-county-approves-15m-supportive-housing-metropolitan-state-hospital-campus,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-003,Other / Unknown,Los Angeles,Apartment,Unknown,Centerspace executives outline disposition plans,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,2026,65,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Centerspace executives outline disposition plans,Multifamily Dive,https://www.multifamilydive.com/news/apartment-reit-dispositions-strategic-review/827348/,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-002,Sun Belt,Los Angeles,Apartment,Unknown,Apartment REITs see Sun Belt momentum in latest earnings,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,2026,65,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Apartment REITs see Sun Belt momentum in latest earnings,Multifamily Dive,https://www.multifamilydive.com/news/apartment-reit-q2-earnings-reports/827436/,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-007,California,National,Affordable Housing,Unknown,Office-to-Residential Conversion - California - Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,Yes,No clear density / zoning signal,No,No explicit timing reference,38,57,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale,Urbanize LA,https://la.urbanize.city/post/affordable-housing-nears-finish-515-pioneer-dr-glendale,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-001,Los Angeles / California,Los Angeles,Mixed-Use Residential,,Warner Center's beleaguered Promenade mall bites the dust,Entitlement Approval,Approved / Entitled,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Warner Center's beleaguered Promenade mall bites the dust,Urbanize LA,https://la.urbanize.city/post/warner-centers-beleaguered-promenade-mall-bites-dust,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-009,Other / Unknown,Unknown,Office-to-Residential Conversion,Unknown,Office-to-Residential Conversion - Other / Unknown - Commonwealth Development Partners Break Ground on $162M Office-to-Residential Multifamily...,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Commonwealth Development Partners Break Ground on $162M Office-to-Residential Multifamily Conversion in Chicago,Yield PRO,https://yieldpro.com/2026/08/500-n-michigan-ave/,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-006,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,38,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,Urbanize LA,https://la.urbanize.city/post/affordable-housing-takes-shape-1332-and-1346-n-fairfax-avenue,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-004,Texas,Texas,Affordable Housing,JPI,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,35,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Urbanize LA,https://la.urbanize.city/post/completion-nears-mixed-use-project-939-w-manchester-blvd-inglewood,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-010,San Francisco / California,San Francisco,General Residential,Unknown,"Office-to-Residential Conversion - San Francisco / California - Permits For Conversion at 150 Hayes Street, San Francisco",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,32,Low relevance,"Review office conversion feasibility, policy support, and local sponsor activity","Permits For Conversion at 150 Hayes Street, San Francisco",SF YIMBY,https://sfyimby.com/2026/08/permits-for-conversion-at-150-hayes-street-san-francisco.html,Low
2026-08-10,20260810-233522-b4607a70,ENT-20260810-008,San Francisco / California,San Francisco,Apartment,Unknown,"Entitlement / Permitting - San Francisco / California - Updated Permits Filed For 20 Fountain Street, San Francisco",Entitlement Approval,Early Planning,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,"Updated Permits Filed For 20 Fountain Street, San Francisco",SF YIMBY,https://sfyimby.com/2026/08/updated-permits-filed-for-20-fountain-street-san-francisco.html,Low
