run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-08-10,20260810-233522-b4607a70,LALC-20260810-001,Refinancing - California - San Jose Area Senior Multifamily Community Sells for $103M,California,Alliance Residential,Multifamily,Refinancing / Recapitalization,56,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,San Jose Area Senior Multifamily Community Sells for $103M,https://yieldpro.com/2026/08/american-healthcare-reit/,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-002,Refinancing - Louisiana - Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Hou...,California,Scion Group,Student Housing,Refinancing / Recapitalization,52,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Housing Portfolio,https://yieldpro.com/2026/08/lark-central/,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-003,Refinancing - New York - Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,Los Angeles,JLL,Apartment,Refinancing / Recapitalization,49,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-004,Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,Los Angeles,JLL,Apartment,Refinancing / Recapitalization,41,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-005,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Los Angeles,JPI,Affordable Housing,Delivery / Opening,13,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Entitlement Play; No explicit timing reference,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,https://la.urbanize.city/post/completion-nears-mixed-use-project-939-w-manchester-blvd-inglewood,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-006,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,Los Angeles,CBRE,Apartment,Delivery / Opening,9,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; Completed,Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes for $112M,https://yieldpro.com/2026/08/acapella-apartment-homes/,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-007,Disposition / Exit - Riverside / California - Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma Californi...,Los Angeles,IPA,Multifamily,Site Acquisition / Site Control,9,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma California,https://yieldpro.com/2026/08/foothill-boulevard-state-route-66/,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-008,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",Los Angeles,Affinius Capital,Student Housing,Site Acquisition / Site Control,9,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; No explicit timing reference,"Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the University of Georgia in Athens",https://yieldpro.com/2026/08/hub-athens-dougherty/,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-009,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Construction Ready,4,100,Unknown Timing,Low,Medium,Watch construction-ready pipeline,"Monitor permit status, financing, and construction-start readiness",Construction Ready; Development Start; No explicit timing reference,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-08-10,20260810-233522-b4607a70,LALC-20260810-010,General Project Signal - Dallas / Texas - Fairfield Residential Completes 340-Unit Multifamily Project in Houston’s Montrose Distric...,Los Angeles,Fairfield Residential,Apartment,Delivery / Opening,9,96,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,Fairfield Residential Completes 340-Unit Multifamily Project in Houston’s Montrose District,https://rebusinessonline.com/fairfield-residential-completes-340-unit-multifamily-project-in-houstons-montrose-district/,High
