run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Apartment,38,29,18,31,83.6,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Affordable Housing,7,6,4,7,98.4,California,Developer Strategy,JPI,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Multifamily,18,5,5,12,67.0,Other / Unknown,Developer Strategy,Alliance Residential,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Student Housing,4,3,2,4,88.0,Atlanta / Georgia,Developer Strategy,Scion Group,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,BTR / Single-Family Rental,2,2,2,2,97.0,Florida,Financing Risk,Berkadia,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Workforce Housing,1,1,1,1,88.0,Other / Unknown,Rent Growth / Demand,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Office-to-Residential Conversion,1,1,0,1,75.0,Other / Unknown,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Mixed-Use Residential,6,5,3,5,85.8,Atlanta / Georgia,Developer Strategy,CIM Group,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,General Residential,2,0,0,2,54.5,New York,Developer Strategy,None detected,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-08-10,20260810-233522-b4607a70,2026-08-10 23:35:22,Senior Housing,0,0,0,0,0,None detected,None detected,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
