run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-10,20260810-233522-b4607a70,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; National; Riverside / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,82,79.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-10,20260810-233522-b4607a70,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Denver / Colorado; New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,Affinius Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Atlanta / Georgia; California,Core Multifamily News,Other,disposition / exit; refinancing; JV / partnership,2,86,82.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-08-10,20260810-233522-b4607a70,Berkadia,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Florida; Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; refinancing; recapitalization; BTR expansion; operational technology / AI adoption,2,100,97.5,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,97,Track capital deployment and pricing signals
2026-08-10,20260810-233522-b4607a70,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-08-10,20260810-233522-b4607a70,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California,Core Multifamily News,Other,disposition / exit; refinancing; JV / partnership,1,86,86.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,94,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,Bridge Investment Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Core Multifamily News,Other,refinancing; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,JPI,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Texas,Regional / California / LA Sources,Other,entitlement; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-10,20260810-233522-b4607a70,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Riverside / California,Core Multifamily News; Site / Parcel Source Expansion,Other,disposition / exit; operational technology / AI adoption,2,82,79.5,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,90,Review California / LA capital and developer activity
2026-08-10,20260810-233522-b4607a70,Arcus Real Estate Capital,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; BTR expansion; operational technology / AI adoption,1,94,94.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,capital market sentiment indicator,Low,89,Track refinancing or recapitalization pipeline
2026-08-10,20260810-233522-b4607a70,Holland Partner Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Southeast,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,76,76.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,89,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,Jasmine Kilman Mesa West Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Seattle,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,85,85.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Medium,89,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Louisiana,Core Multifamily News,Other,refinancing,1,92,92.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,High,88,Review California / LA capital and developer activity
2026-08-10,20260810-233522-b4607a70,Scion Group,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Louisiana,Core Multifamily News,Other,refinancing,1,92,92.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,High,88,Review California / LA capital and developer activity
2026-08-10,20260810-233522-b4607a70,Walker & Dunlop,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Louisiana,Core Multifamily News,Other,refinancing,1,92,92.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,High,88,Review California / LA capital and developer activity
2026-08-10,20260810-233522-b4607a70,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Seattle,Core Multifamily News,Other,acquisition; disposition / exit,1,77,77.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Medium,86,Track capital deployment and pricing signals
2026-08-10,20260810-233522-b4607a70,Silver Arch Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,84,84.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,85,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,Santander Bank,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Sun Belt,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,83,83.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,84,Map potential GP / JV relationship and monitor partnership activity
2026-08-10,20260810-233522-b4607a70,High Street Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Monitor only
2026-08-10,20260810-233522-b4607a70,Madison Realty Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,99,99.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-08-10,20260810-233522-b4607a70,Northlink Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
