run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-08-10,20260810-233522-b4607a70,HCW-20260810-002,PRJ-20260810-0151,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,Seattle,Seattle,CBRE,Apartment,Delivery / Opening,91,14,97,Strong Institutional Signal,8,14,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 14 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-001,PRJ-20260810-0096,Refinancing - Louisiana - Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Hou...,California,Louisiana,Scion Group,Student Housing,Refinancing / Recapitalization,81,48,97,Strong Institutional Signal,9,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-003,PRJ-20260810-0150,Refinancing - California - San Jose Area Senior Multifamily Community Sells for $103M,California,San Jose,Alliance Residential,Multifamily,Refinancing / Recapitalization,96,56,95,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-004,PRJ-20260810-0042,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",Unknown,Atlanta,Affinius Capital,Student Housing,Site Acquisition / Site Control,93,36,94,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-005,PRJ-20260810-0077,Disposition / Exit - Riverside / California - Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma Californi...,California,Inland Empire,IPA,Multifamily,Site Acquisition / Site Control,87,36,94,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-006,PRJ-20260810-0043,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,CIM Group,Mixed-Use Residential,Construction Ready,65,35,94,Strong Institutional Signal,5,9,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-007,PRJ-20260810-0112,Refinancing - New York - Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,New York,New York,JLL,Apartment,Refinancing / Recapitalization,100,41,93,Strong Institutional Signal,9,13,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 13 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-008,PRJ-20260810-0165,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Texas,Unknown,JPI,Affordable Housing,Delivery / Opening,80,11,92,Strong Institutional Signal,7,8,Entitlement progression,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-009,PRJ-20260810-0051,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,California,Marcus & Millichap,Apartment,Unknown Stage,92,31,91,Strong Institutional Signal,9,10,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-10,20260810-233522-b4607a70,HCW-20260810-010,PRJ-20260810-0160,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,Southeast,Southeast,Holland Partner Group,Mixed-Use Residential,Unknown Stage,87,30,91,Strong Institutional Signal,8,9,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
