run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-08-10,20260810-233522-b4607a70,CARD-20260810-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-036,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-037,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Increasing,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-takes-shape-1332-and-1346-n-fairfax-avenue
2026-08-10,20260810-233522-b4607a70,CARD-20260810-017,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Warner Center's beleaguered Promenade mall bites the dust,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Watch construction-ready pipeline,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://la.urbanize.city/post/warner-centers-beleaguered-promenade-mall-bites-dust
2026-08-10,20260810-233522-b4607a70,CARD-20260810-020,LA Asset Watch,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",Critical,100,Los Angeles,Student Housing,Affinius Capital,Track site control precedent,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://yieldpro.com/2026/08/hub-athens-dougherty/
2026-08-10,20260810-233522-b4607a70,CARD-20260810-016,LA Asset Watch,Refinancing - California - San Jose Area Senior Multifamily Community Sells for $103M,Critical,100,Los Angeles,Multifamily,Alliance Residential,Review acquisition comparables,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://yieldpro.com/2026/08/american-healthcare-reit/
2026-08-10,20260810-233522-b4607a70,CARD-20260810-018,LA Asset Watch,Refinancing - New York - Owner Lands $67M Loan To Renovate Apartments On Revere Waterfront,Critical,100,Los Angeles,Apartment,JLL,Track site control precedent,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property
2026-08-10,20260810-233522-b4607a70,CARD-20260810-001,Signal Quality,Acquisition - Seattle - Pacific Urban Acquires Seattle Multifamily Apartment Community A’Capella Apartment Homes f...,Critical,97,Seattle,Apartment,CBRE,"8 source file(s), 14 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-002,Signal Quality,Refinancing - Louisiana - Scion Group Secures $556M Student Housing Refinance on 14-Property Multifamily Student Hou...,Critical,97,California,Student Housing,Scion Group,"9 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-003,Signal Quality,Refinancing - California - San Jose Area Senior Multifamily Community Sells for $103M,Critical,95,California,Multifamily,Alliance Residential,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-005,Signal Quality,Disposition / Exit - Riverside / California - Institutional Property Advisors Brokers Inland Empire Multifamily Sale in Paloma Californi...,Critical,94,California,Multifamily,IPA,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-004,Signal Quality,"General Project Signal - Atlanta / Georgia - Core Spaces to Build 1,600 Student Housing Beds with Hub Athens Dougherty Near the Univers...",Critical,94,Unknown,Student Housing,Affinius Capital,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-10,20260810-233522-b4607a70,CARD-20260810-006,Opportunity,Refinancing Gap,Critical,90,California,Multifamily,Alliance Residential,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/08/american-healthcare-reit/
2026-08-10,20260810-233522-b4607a70,CARD-20260810-007,Opportunity,Refinancing Gap,Critical,90,New York,Apartment,JLL,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in New York.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.bisnow.com/news/boston/multifamily/investor-secures-67m-refinance-loan-for-revere-beach-multifamily-property
