run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-06-16,20260616-014320-175168dd,LAP-20260616-002,PRJ-20260616-0055,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-16,20260616-014320-175168dd,LAP-20260616-003,PRJ-20260616-0093,"Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more",Los Angeles,Los Angeles,Brookfield,Affordable Housing,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-16,20260616-014320-175168dd,LAP-20260616-001,PRJ-20260616-0096,Construction Financing - Los Angeles / California - MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,Los Angeles,Los Angeles,Marcus & Millichap,Mixed-Use Residential,Refinancing / Recapitalization,Persistent Same Stage,Low Stall Risk,0,15,6,98,48,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-16,20260616-014320-175168dd,LAP-20260616-026,PRJ-20260616-0023,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Orange County,4861 Liverpool St,CBRE,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,97,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-16,20260616-014320-175168dd,LAP-20260616-031,PRJ-20260616-0015,General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,California,2321 Fairview St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,95,40,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-06-16,20260616-014320-175168dd,LAP-20260616-004,PRJ-20260616-0145,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Los Angeles,Phoenix,Quarterra,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,0,95,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-06-16,20260616-014320-175168dd,LAP-20260616-035,PRJ-20260616-0027,Office-to-Residential Conversion - Los Angeles / California - 230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown,Los Angeles,640 S. St. Andrews Pl,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,44,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-06-16,20260616-014320-175168dd,LAP-20260616-038,PRJ-20260616-0036,Entitlement / Permitting - Los Angeles / California - Wrapping off for affordable housing at 714 S. Grand View Street in Westlake,Los Angeles,714 S. Grand View Street,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-16,20260616-014320-175168dd,LAP-20260616-039,PRJ-20260616-0004,JV / Partnership - Los Angeles / California - Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,Los Angeles,12555 Ventura Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-06-16,20260616-014320-175168dd,LAP-20260616-041,PRJ-20260616-0012,Entitlement / Permitting - Los Angeles / California - City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA,Los Angeles,2143 E. Violet St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,93,28,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
