run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-06-16,20260616-014320-175168dd,articles.csv,CSV,Raw Collection,Generated,82,2026-06-16 01:43:21,All saved articles above the relevance threshold.,Strategy Team
2026-06-16,20260616-014320-175168dd,high_priority_articles.csv,CSV,Strategy Briefing,Generated,42,2026-06-16 01:43:21,Must Read and Review articles.,Executive
2026-06-16,20260616-014320-175168dd,market_signals.csv,CSV,Strategy Briefing,Generated,28,2026-06-16 01:43:21,Articles with numeric market signals.,Strategy Team
2026-06-16,20260616-014320-175168dd,strategy_briefing.csv,CSV,Strategy Briefing,Generated,48,2026-06-16 01:43:21,Core briefing dataset for strategic review.,Executive
2026-06-16,20260616-014320-175168dd,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-06-16 01:43:21,Human-readable daily strategy briefing.,Executive
2026-06-16,20260616-014320-175168dd,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-06-16 01:43:37,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-06-16,20260616-014320-175168dd,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-06-16 01:43:37,Concise dashboard-ready executive brief.,Executive
2026-06-16,20260616-014320-175168dd,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-06-16 01:43:37,Korean executive dashboard briefing.,Executive
2026-06-16,20260616-014320-175168dd,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-06-16 01:43:37,Korean weekly strategy memo.,Executive
2026-06-16,20260616-014320-175168dd,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-06-16 01:43:37,Korean executive priority brief.,Executive
2026-06-16,20260616-014320-175168dd,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-06-16 01:43:37,Korean opportunity radar report.,Investment Team
2026-06-16,20260616-014320-175168dd,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-06-16 01:43:37,Korean distress watchlist report.,Investment Team
2026-06-16,20260616-014320-175168dd,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-06-16 01:43:37,Korean high-confidence watchlist report.,Executive
2026-06-16,20260616-014320-175168dd,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-06-16 01:43:37,Korean LA asset watch report.,US Local Team
2026-06-16,20260616-014320-175168dd,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-06-16 01:43:37,Korean LA entitlement watch report.,US Local Team
2026-06-16,20260616-014320-175168dd,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-06-16 01:43:37,Korean LA development lifecycle watch report.,US Local Team
2026-06-16,20260616-014320-175168dd,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-06-16 01:43:37,Korean GP watchlist report.,Strategy Team
2026-06-16,20260616-014320-175168dd,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-06-16 01:43:37,Index and reading order for Korean reports.,Executive
2026-06-16,20260616-014320-175168dd,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-06-16 01:43:37,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-06-16 01:43:37,Dashboard-ready card data.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,97,2026-06-16 01:43:37,Dashboard-ready watchlist data.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,high_confidence_watchlist.csv,CSV,Quality Control,Generated,40,2026-06-16 01:43:37,Highest-confidence strategic signals.,Executive
2026-06-16,20260616-014320-175168dd,signal_quality.csv,CSV,Quality Control,Generated,173,2026-06-16 01:43:37,Signal confidence and false-positive risk scoring.,Strategy Team
2026-06-16,20260616-014320-175168dd,source_health.csv,CSV,Source Management,Generated,163,2026-06-16 01:43:21,Feed status and source usefulness.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-06-16 01:43:28,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-06-16 01:43:28,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,source_activation.csv,CSV,Source Management,Generated,163,2026-06-16 01:43:21,Validated source activation and source quality scoring.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,source_health_report.md,Markdown,Source Management,Generated,9,2026-06-16 01:43:21,Readable source health report.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-06-16 01:43:28,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,costar_intake_report.md,Markdown,Source Management,Generated,4,2026-06-16 01:43:28,Readable CoStar manual intake diagnostics.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,source_activation_report.md,Markdown,Source Management,Generated,11,2026-06-16 01:43:21,Readable source activation report.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,55,2026-06-16 01:43:37,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-06-16,20260616-014320-175168dd,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,9,2026-06-16 01:43:37,"Refinancing stress, stalled project, and distress signals.",Investment Team
2026-06-16,20260616-014320-175168dd,deal_pipeline.csv,CSV,Deal / Asset Intelligence,Generated,56,2026-06-16 01:43:37,Extracted deal and project pipeline signals.,Investment Team
2026-06-16,20260616-014320-175168dd,asset_parcel_intelligence.csv,CSV,Deal / Asset Intelligence,Generated,86,2026-06-16 01:43:37,"Asset, parcel, address, sponsor, and site-level clues.",Development Team
2026-06-16,20260616-014320-175168dd,la_asset_watch.csv,CSV,Deal / Asset Intelligence,Generated,57,2026-06-16 01:43:35,LA and Southern California asset watchlist.,US Local Team
2026-06-16,20260616-014320-175168dd,project_identity.csv,CSV,Deal / Asset Intelligence,Generated,674,2026-06-16 01:43:37,Canonical project identity resolution.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,persistent_asset_memory.csv,CSV,Historical Memory,Generated,173,2026-06-16 01:43:37,Persistent project memory across runs.,Development Team
2026-06-16,20260616-014320-175168dd,la_persistent_asset_watch.csv,CSV,Historical Memory,Generated,119,2026-06-16 01:43:37,Persistent LA and Southern California asset watch.,US Local Team
2026-06-16,20260616-014320-175168dd,entitlement_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,14,2026-06-16 01:43:33,"Zoning, permitting, entitlement, and approval signals.",Development Team
2026-06-16,20260616-014320-175168dd,la_entitlement_watch.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,12,2026-06-16 01:43:33,LA and California entitlement watchlist.,US Local Team
2026-06-16,20260616-014320-175168dd,development_lifecycle.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,85,2026-06-16 01:43:37,Development lifecycle stage classification.,Development Team
2026-06-16,20260616-014320-175168dd,lifecycle_transition.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,85,2026-06-16 01:43:37,Lifecycle progression and stall tracking.,Development Team
2026-06-16,20260616-014320-175168dd,timing_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,44,2026-06-16 01:43:33,"Timing signals for refinancing, delivery, permitting, and entry windows.",Strategy Team
2026-06-16,20260616-014320-175168dd,market_entry_window.csv,CSV,Strategy Briefing,Generated,8,2026-06-16 01:43:33,Market entry window scoring by region.,Investment Team
2026-06-16,20260616-014320-175168dd,gp_watchlist.csv,CSV,GP / Institutional Intelligence,Generated,27,2026-06-16 01:43:29,Emerging GP ranking and watchlist.,Strategy Team
2026-06-16,20260616-014320-175168dd,gp_intelligence.csv,CSV,GP / Institutional Intelligence,Generated,27,2026-06-16 01:43:29,Developer and GP intelligence signals.,Strategy Team
2026-06-16,20260616-014320-175168dd,institutional_relationships.csv,CSV,GP / Institutional Intelligence,Generated,27,2026-06-16 01:43:29,Institutional relationship and capital-flow scoring.,Strategy Team
2026-06-16,20260616-014320-175168dd,relationship_graph.csv,CSV,GP / Institutional Intelligence,Generated,108,2026-06-16 01:43:37,"Developer, lender, capital partner, and market relationship edges.",Strategy Team
2026-06-16,20260616-014320-175168dd,regional_intelligence.csv,CSV,Strategy Briefing,Generated,13,2026-06-16 01:43:29,Market and regional intelligence summary.,US Local Team
2026-06-16,20260616-014320-175168dd,residential_sector_intelligence.csv,CSV,Strategy Briefing,Generated,11,2026-06-16 01:43:29,Residential sector coverage beyond multifamily.,Strategy Team
2026-06-16,20260616-014320-175168dd,historical_memory.csv,CSV,Historical Memory,Generated,2294,2026-06-16 01:43:29,Recurring entities and signals across runs.,Strategy Team
2026-06-16,20260616-014320-175168dd,capital_flow_memory.csv,CSV,Historical Memory,Generated,526,2026-06-16 01:43:29,Capital-flow memory and lender recurrence tracking.,Finance / Treasury
2026-06-16,20260616-014320-175168dd,relationship_persistence.csv,CSV,Historical Memory,Generated,714,2026-06-16 01:43:29,"Recurring GP, lender, and capital relationships.",Strategy Team
2026-06-16,20260616-014320-175168dd,pipeline_manifest.csv,CSV,Quality Control,Generated,60,2026-06-16 01:43:37,Index of major outputs and their status.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,pipeline_manifest.md,Markdown,Quality Control,Generated,3,2026-06-16 01:43:37,Human-readable pipeline output index.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,pipeline_health.csv,CSV,Quality Control,Generated,141,2026-06-16 01:43:37,Machine-readable pipeline health checks.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,pipeline_health_report.md,Markdown,Quality Control,Generated,6,2026-06-16 01:43:37,Human-readable pipeline health report.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,error_log.csv,CSV,Quality Control,Generated,1825,2026-06-16 01:43:37,Append-only log of non-fatal warnings and errors.,Technical / Maintenance
2026-06-16,20260616-014320-175168dd,run_summary.md,Markdown,Quality Control,Generated,5,2026-06-16 01:43:37,Short beginner-friendly summary of the latest run.,Executive
