run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-1CAF9AFDC9,DCL-20260616-004,100,General Project Signal - New York - CBRE Arranges $31M Permanent Loan for Central New Jersey Apartment Complex,General Project Signal - General Project Signal - New York - CBRE Arranges $31M Permanent Loan for Central New Jersey Apartment Complex,General Project Signal - CBRE - New York,General Project Signal,New York,Apartment,CBRE,CBRE,115 units,$31M; $31M; $31 million,$31M,1,1,1,REBusiness Online,CBRE Arranges $31M Permanent Loan for Central New Jersey Apartment Complex,New York,85
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-9CC21B7AAE,DCL-20260616-003,90,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,Apartment,Berkadia,Berkadia,,$67.5M; $67.5M; $67.5 million,$67.5M,1,1,1,Connect CRE South Florida,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,85
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-BB73BB97D4,DCL-20260616-001,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE Orange County,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-5508FCE9F0,DCL-20260616-009,90,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$11 million; $1; $11 million,,1,1,1,Connect CRE Orange County,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,74
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-C431C120A0,DCL-20260616-006,90,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,General Project Signal,California,Senior Housing,JLL,JLL,,$252M; $252M; $252.1 million,$252M,1,1,1,Connect CRE Orange County,JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,78
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-7D2A479673,DCL-20260616-027,90,General Project Signal - Florida - Merchants Capital Secures $33M Plus for Affordable Military Veteran Housing in Palm Spring...,General Project Signal - General Project Signal - Florida - Merchants Capital Secures $33M Plus for Affordable Military Veteran Housing in Palm Spring...,General Project Signal - Merchants Capital - Florida,General Project Signal,Florida,Affordable Housing,Merchants Capital,Freddie Mac,,$33M; $33.8 million; $6.5 million,$33M,1,1,1,Yield PRO,Merchants Capital Secures $33M Plus for Affordable Military Veteran Housing in Palm Springs Florida,Florida,60
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-7055481161,DCL-20260616-005,90,JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - JV / Partnership - Miami / Florida - JV Raises $100M for Coral Gables Mixed-Use Project,JV / Partnership - Berkadia - Sun Belt,JV / Partnership,Miami / Florida,Mixed-Use Residential,Berkadia,Berkadia,,$100M; $100M; $100 million,,1,1,1,Connect CRE South Florida,JV Raises $100M for Coral Gables Mixed-Use Project,Miami / Florida,85
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-7B13161888,DCL-20260616-002,80,"Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more","Acquisition - Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more",Acquisition - Brookfield - Los Angeles,Acquisition,Los Angeles / California,Affordable Housing,Brookfield,Unknown,,$132m; $48 million,$132m,1,1,1,Urbanize LA,"World Cup descends on L.A., CicLAvia on June 28, and more",Los Angeles / California,85
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-FD5E3E0529,DCL-20260616-024,80,Acquisition - Phoenix / Arizona - Scion Group to buy Student Quarters’ $1.5B operating business,Acquisition - Acquisition - Phoenix / Arizona - Scion Group to buy Student Quarters’ $1.5B operating business,Acquisition - Scion Group - Sun Belt,Acquisition,Phoenix / Arizona,Student Housing,Scion Group,Unknown,,$1.5B; $1.5B; $1.5b,$1.5b,1,1,1,Multifamily Dive,Scion Group to buy Student Quarters’ $1.5B operating business,Phoenix / Arizona,62
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-34055A19C0,DCL-20260616-007,80,Construction Financing - Los Angeles / California - MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,Construction Financing - Construction Financing - Los Angeles / California - MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,Construction Financing - Marcus & Millichap - Los Angeles,Construction Financing,Los Angeles / California,Mixed-Use Residential,Marcus & Millichap,Unknown,,$85M; $85M; $85 million,$85M,1,1,1,Connect CRE California,MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,Los Angeles / California,77
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-C27887C420,DCL-20260616-023,80,Disposition / Exit - Dallas / Texas - Institutional Property Advisors Brokers Dallas Area Multifamily Asset Sale,Disposition / Exit - Disposition / Exit - Dallas / Texas - Institutional Property Advisors Brokers Dallas Area Multifamily Asset Sale,Disposition / Exit - IPA - Los Angeles,Disposition / Exit,Dallas / Texas,Multifamily,IPA,Unknown,,$1.3 b; $1.3,,1,1,1,Yield PRO,Institutional Property Advisors Brokers Dallas Area Multifamily Asset Sale,Dallas / Texas,63
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-27197EB5A9,DCL-20260616-010,80,Disposition / Exit - Los Angeles / California - Apartments Along Burton Way Trade for $603K Per Unit,Disposition / Exit - Disposition / Exit - Los Angeles / California - Apartments Along Burton Way Trade for $603K Per Unit,Disposition / Exit - Marcus & Millichap - Los Angeles,Disposition / Exit,Los Angeles / California,Apartment,Marcus & Millichap,Unknown,,$603; $603; $47 million,,1,1,1,Connect CRE California,Apartments Along Burton Way Trade for $603K Per Unit,Los Angeles / California,73
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-2F24650702,DCL-20260616-011,80,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Disposition / Exit - Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Disposition / Exit - Quarterra - Sun Belt,Disposition / Exit,Phoenix / Arizona,Apartment,Quarterra,Unknown,,$90 million; $90 million,$90 million,1,1,1,Connect CRE Phoenix,Quarterra Sells 290-Unit Kierland Rental Asset,Phoenix / Arizona,73
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-F14D12988C,DCL-20260616-014,80,Disposition / Exit - Phoenix / Arizona - Wood Partners Sells Gilbert Apartments for $81.6M,Disposition / Exit - Disposition / Exit - Phoenix / Arizona - Wood Partners Sells Gilbert Apartments for $81.6M,Disposition / Exit - Wood Partners - Sun Belt,Disposition / Exit,Phoenix / Arizona,Apartment,Wood Partners,Unknown,,$81.6M; $81.6M; $81.6 million,,1,1,1,Connect CRE Phoenix,Wood Partners Sells Gilbert Apartments for $81.6M,Phoenix / Arizona,72
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-1A3CF55A14,DCL-20260616-017,80,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,General Project Signal - General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,General Project Signal - Greystar - Sun Belt,General Project Signal,Miami / Florida,Apartment,Greystar,Unknown,896 apartments,,,1,1,1,Connect CRE South Florida,Greystar Eyeing 896 Doral Apartment Units,Miami / Florida,66
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-1C82EA8A66,DCL-20260616-008,75,"Construction Financing - Miami / Florida - 13th Floor, Barings Receive $134M Construction Loan for Final Residential Tower at Link at...","Construction Financing - Construction Financing - Miami / Florida - 13th Floor, Barings Receive $134M Construction Loan for Final Residential Tower at Link at...",Construction Financing - Unknown - Sun Belt,Construction Financing,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,432 apartments,$134M; $134M; $134 million,$134M,1,1,1,REBusiness Online,"13th Floor, Barings Receive $134M Construction Loan for Final Residential Tower at Link at Douglas in Miami",Miami / Florida,75
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-2AC7DDEF8C,DCL-20260616-015,75,Development Start - Seattle - Marysville Breaks Ground on Affordable Housing Development,Development Start - Development Start - Seattle - Marysville Breaks Ground on Affordable Housing Development,Development Start - Unknown - Seattle,Development Start,Seattle,Affordable Housing,Unknown,Unknown,124 apartments,$47 million; $47 million,,1,1,1,Connect CRE Apartments,Marysville Breaks Ground on Affordable Housing Development,Seattle,70
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-99ACE08CF8,DCL-20260616-012,75,General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,General Project Signal - General Project Signal - California - Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,General Project Signal - Unknown - California,General Project Signal,California,Affordable Housing,Unknown,Unknown,15 units,$45.6 million,,1,1,1,Urbanize LA,Work to commence next year for affordable housing at 2321 Fairview St. in Burbank,California,73
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-283597F07C,DCL-20260616-013,75,"JV / Partnership - Connecticut - Partnership Buys Two Multifamily Properties in Greenwich, Connecticut for $356M","JV / Partnership - JV / Partnership - Connecticut - Partnership Buys Two Multifamily Properties in Greenwich, Connecticut for $356M",JV / Partnership - Unknown - Connecticut,JV / Partnership,Connecticut,Multifamily,Unknown,Unknown,406 units,$356M; $356 million; $877,,1,1,1,REBusiness Online,"Partnership Buys Two Multifamily Properties in Greenwich, Connecticut for $356M",Connecticut,73
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-CBC15C0387,DCL-20260616-018,70,"Acquisition - Other / Unknown - Marcus & Millichap Brokers Sale of 160-Unit Multifamily Property in Kenosha, Wisconsin","Acquisition - Acquisition - Other / Unknown - Marcus & Millichap Brokers Sale of 160-Unit Multifamily Property in Kenosha, Wisconsin",Acquisition - Marcus & Millichap - Other / Unknown,Acquisition,Other / Unknown,Apartment,Marcus & Millichap,Unknown,,$1.1 million,,1,1,1,REBusiness Online,"Marcus & Millichap Brokers Sale of 160-Unit Multifamily Property in Kenosha, Wisconsin",Other / Unknown,65
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-410F29AC4A,DCL-20260616-025,70,Office-to-Residential Conversion - Other / Unknown - Downtown Chicago Apartment Conversion Project Begins Pre-Leasing,Office-to-Residential Conversion - Office-to-Residential Conversion - Other / Unknown - Downtown Chicago Apartment Conversion Project Begins Pre-Leasing,Office-to-Residential Conversion - Mavrek - Other / Unknown,Office-to-Residential Conversion,Other / Unknown,Office-to-Residential Conversion,Mavrek,Unknown,252 apartments,,,1,1,1,Connect CRE Apartments,Downtown Chicago Apartment Conversion Project Begins Pre-Leasing,Other / Unknown,62
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-920342F693,DCL-20260616-016,70,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","Recapitalization - Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Recapitalization - PEF Advisors - California,Recapitalization,California,Affordable Housing,PEF Advisors,Unknown,,,,1,1,1,Connect CRE Orange County,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,69
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-1E23C21459,DCL-20260616-033,65,Acquisition - Beverly Hills / California - Hawkins Way Capital Buys Stratford Residence Hall on UWS for $80M,Acquisition - Acquisition - Beverly Hills / California - Hawkins Way Capital Buys Stratford Residence Hall on UWS for $80M,Acquisition - Unknown - California,Acquisition,Beverly Hills / California,Student Housing,Unknown,Unknown,,$80M; $80M; $80m,,1,1,1,Commercial Observer,Hawkins Way Capital Buys Stratford Residence Hall on UWS for $80M,Beverly Hills / California,53
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-CF5C3AFDCD,DCL-20260616-036,65,Acquisition - National - Richman Raises $535M Across Two Affordable Housing Tax Credit Funds,Acquisition - Acquisition - National - Richman Raises $535M Across Two Affordable Housing Tax Credit Funds,Acquisition - Unknown - National,Acquisition,National,Affordable Housing,Unknown,Unknown,,$535M; $535M; $535 million,,1,1,1,Connect CRE Apartments,Richman Raises $535M Across Two Affordable Housing Tax Credit Funds,National,52
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-842FE87E33,DCL-20260616-029,65,BTR / Build-to-Rent - Other / Unknown - Associated Bank Provides $8.8M Construction Loan for Build-to-Rent Community Near Milwauke...,BTR / Build-to-Rent - BTR / Build-to-Rent - Other / Unknown - Associated Bank Provides $8.8M Construction Loan for Build-to-Rent Community Near Milwauke...,BTR / Build-to-Rent - Unknown - Other / Unknown,BTR / Build-to-Rent,Other / Unknown,BTR / Single-Family Rental,Unknown,Unknown,34 units,$8.8M; $8.8M; $8.8 million,$8.8M,1,1,1,REBusiness Online,Associated Bank Provides $8.8M Construction Loan for Build-to-Rent Community Near Milwaukee,Other / Unknown,56
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-80A1DD80EF,DCL-20260616-022,65,Construction Financing - New York - $220M Construction Loan Goes to Mixed-Use Tower in Jersey City,Construction Financing - Construction Financing - New York - $220M Construction Loan Goes to Mixed-Use Tower in Jersey City,Construction Financing - Unknown - New York,Construction Financing,New York,Mixed-Use Residential,Unknown,Unknown,,$220M; $220M; $220 million,$220M,1,1,1,Connect CRE Apartments,$220M Construction Loan Goes to Mixed-Use Tower in Jersey City,New York,64
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-03F25A66BC,DCL-20260616-019,65,Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase,Construction Financing - Construction Financing - Miami / Florida - 13th Floor Obtains $134M Construction Loan for Douglas Final Phase,Construction Financing - Unknown - Sun Belt,Construction Financing,Miami / Florida,Apartment,Unknown,Unknown,,$134M; $134M; $134 million,$134M,1,1,1,Connect CRE South Florida,13th Floor Obtains $134M Construction Loan for Douglas Final Phase,Miami / Florida,65
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-51EA188014,DCL-20260616-020,65,Entitlement / Permitting - Los Angeles / California - Wrapping off for affordable housing at 714 S. Grand View Street in Westlake,Entitlement / Permitting - Entitlement / Permitting - Los Angeles / California - Wrapping off for affordable housing at 714 S. Grand View Street in Westlake,Entitlement / Permitting - Unknown - Los Angeles,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,,$84 million; $40,,1,1,1,Urbanize LA,Wrapping off for affordable housing at 714 S. Grand View Street in Westlake,Los Angeles / California,65
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-B698895244,DCL-20260616-034,65,Entitlement / Permitting - Los Angeles / California - City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA,Entitlement / Permitting - Entitlement / Permitting - Los Angeles / California - City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA,Entitlement / Permitting - Unknown - Los Angeles,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,77 units,,,1,1,1,Urbanize LA,City Planning Commission approves residential towers at 2143 E. Violet St. in DTLA,Los Angeles / California,53
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-504ECB42A8,DCL-20260616-038,65,General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment,General Project Signal - General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment,General Project Signal - Unknown - Los Angeles,General Project Signal,Atlanta / Georgia,Apartment,Unknown,Unknown,"1,068 apartments",,,1,1,1,Connect CRE Atlanta,Insignia Pursuing Embassy Row Redevelopment,Atlanta / Georgia,50
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-37F4C71A84,DCL-20260616-021,65,JV / Partnership - Los Angeles / California - Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,JV / Partnership - JV / Partnership - Los Angeles / California - Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,JV / Partnership - Unknown - Los Angeles,JV / Partnership,Los Angeles / California,Affordable Housing,Unknown,Unknown,814 apartments,,,1,1,1,Urbanize LA,Big mixed-use project clears a hurdle at 12555 Ventura Blvd. in Studio City,Los Angeles / California,65
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-678D0A9A1E,DCL-20260616-026,65,Office-to-Residential Conversion - Los Angeles / California - 230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown,Office-to-Residential Conversion - Office-to-Residential Conversion - Los Angeles / California - 230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown,Office-to-Residential Conversion - Unknown - Los Angeles,Office-to-Residential Conversion,Los Angeles / California,Office-to-Residential Conversion,Unknown,Unknown,230 apartments,,,1,1,1,Urbanize LA,230 apartments unwrapped at 640 S. St. Andrews Pl. in Koreatown,Los Angeles / California,61
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-65BB65D20D,DCL-20260616-028,65,Office-to-Residential Conversion - Phoenix / Arizona - Camelback Office-to-Apartment Conversion Nearly Complete,Office-to-Residential Conversion - Office-to-Residential Conversion - Phoenix / Arizona - Camelback Office-to-Apartment Conversion Nearly Complete,Office-to-Residential Conversion - Unknown - Sun Belt,Office-to-Residential Conversion,Phoenix / Arizona,Apartment,Unknown,Unknown,,$36 million,$36 million,1,1,1,Connect CRE Phoenix,Camelback Office-to-Apartment Conversion Nearly Complete,Phoenix / Arizona,59
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-02857A6007,DCL-20260616-030,65,Refinancing - California - Newly Opened Santa Cruz Luxury Hotel Refinanced for $115M,Refinancing - Refinancing - California - Newly Opened Santa Cruz Luxury Hotel Refinanced for $115M,Refinancing - Unknown - California,Refinancing,California,General Residential,Unknown,Unknown,,$115M; $115M; $115 million,$115M,1,1,1,Connect CRE California,Newly Opened Santa Cruz Luxury Hotel Refinanced for $115M,California,56
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-3FDD5DAE84,DCL-20260616-031,55,"Acquisition - Houston / Texas - NewQuest Acquires Land for 334-Unit Apartment Community, Retail Center in Katy, Texas","Acquisition - Acquisition - Houston / Texas - NewQuest Acquires Land for 334-Unit Apartment Community, Retail Center in Katy, Texas",Acquisition - Unknown - Houston / Texas,Acquisition,Houston / Texas,Apartment,Unknown,Unknown,,,,1,1,1,REBusiness Online,"NewQuest Acquires Land for 334-Unit Apartment Community, Retail Center in Katy, Texas",Houston / Texas,55
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,DFP-63397D3BDE,DCL-20260616-048,55,Acquisition - National - American Landmark names Elizabeth Roy Chief Investment Officer,Acquisition - Acquisition - National - American Landmark names Elizabeth Roy Chief Investment Officer,Acquisition - Unknown - National,Acquisition,National,Apartment,Unknown,Unknown,,,,1,1,1,Yield PRO,American Landmark names Elizabeth Roy Chief Investment Officer,National,38
