run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Apartment,32,21,9,22,84.2,Other / Unknown,Developer Strategy,CBRE,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Affordable Housing,15,8,8,12,80.3,Los Angeles / California,Developer Strategy,Brookfield,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Multifamily,18,4,2,7,66.8,Other / Unknown,Developer Strategy,IPA,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Office-to-Residential Conversion,2,2,1,2,98.0,Los Angeles / California,Developer Strategy,Mavrek,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,BTR / Single-Family Rental,2,2,1,2,81.5,Other / Unknown,Developer Strategy,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Workforce Housing,1,1,0,1,86.0,Atlanta / Georgia,Financing Risk,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Student Housing,3,0,2,3,63.0,Beverly Hills / California,Institutional Flow,Scion Group,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Mixed-Use Residential,6,4,3,4,84.0,Miami / Florida,Developer Strategy,Berkadia,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,General Residential,2,0,2,2,53.5,California,Institutional Flow,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Senior Housing,1,0,0,1,85.0,California,Financing Risk,JLL,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-06-16,20260616-014320-175168dd,2026-06-16 01:43:20,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
