run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-16,20260616-014320-175168dd,HCW-20260616-001,PRJ-20260616-0145,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Unknown,Phoenix,Quarterra,Apartment,Site Acquisition / Site Control,95,36,95,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-002,PRJ-20260616-0058,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,63,27,94,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-004,PRJ-20260616-0055,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,22,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-003,PRJ-20260616-0096,Construction Financing - Los Angeles / California - MMCC Arranges $85M Construction Loan for Beverly Hills Mixed-Use,California,Los Angeles,Marcus & Millichap,Mixed-Use Residential,Refinancing / Recapitalization,98,48,91,Strong Institutional Signal,6,15,Refinancing opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 15 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-005,PRJ-20260616-0120,General Project Signal - New York - CBRE Arranges $31M Permanent Loan for Central New Jersey Apartment Complex,New York,New York,CBRE,Apartment,Delivery / Opening,89,18,91,Strong Institutional Signal,7,9,Refinancing opportunity,Strategic Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-006,PRJ-20260616-0157,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Unknown,South Florida,Berkadia,Apartment,Unknown Stage,88,48,90,Strong Institutional Signal,4,8,Construction start pipeline,Priority Asset Watch,Review immediately,"4 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-008,PRJ-20260616-0156,Development Start - Seattle - Marysville Breaks Ground on Affordable Housing Development,Seattle,Seattle,Unknown,Affordable Housing,Vertical Construction,78,23,89,Strong Institutional Signal,6,6,Construction start pipeline,Strategic Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-06-16,20260616-014320-175168dd,HCW-20260616-007,PRJ-20260616-0057,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Senior Housing,Unknown Stage,47,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-009,PRJ-20260616-0093,"Acquisition - Los Angeles / California - World Cup descends on L.A., CicLAvia on June 28, and more",California,Los Angeles,Brookfield,Affordable Housing,Unknown Stage,100,31,88,Strong Institutional Signal,6,6,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-010,PRJ-20260616-0072,General Project Signal - Florida - Merchants Capital Secures $33M Plus for Affordable Military Veteran Housing in Palm Spring...,Florida,Florida,Merchants Capital,Affordable Housing,Unknown Stage,70,19,88,Strong Institutional Signal,7,9,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-011,PRJ-20260616-0106,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,Unknown,Berkadia,Apartment,Refinancing / Recapitalization,57,28,88,Strong Institutional Signal,6,15,Refinancing opportunity,Strategic Asset Watch,Review immediately,"6 source file(s), 15 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-012,PRJ-20260616-0068,Disposition / Exit - Dallas / Texas - Institutional Property Advisors Brokers Dallas Area Multifamily Asset Sale,Unknown,Dallas,IPA,Multifamily,Unknown Stage,85,21,87,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-014,PRJ-20260616-0135,"Acquisition - Other / Unknown - Marcus & Millichap Brokers Sale of 160-Unit Multifamily Property in Kenosha, Wisconsin",Unknown,Unknown,Marcus & Millichap,Apartment,Site Acquisition / Site Control,84,25,87,Strong Institutional Signal,7,7,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-16,20260616-014320-175168dd,HCW-20260616-015,PRJ-20260616-0164,Acquisition - Phoenix / Arizona - Scion Group to buy Student Quarters’ $1.5B operating business,Unknown,Tempe,Scion Group,Student Housing,Stabilized / Operating,65,11,87,Strong Institutional Signal,4,4,Student housing expansion,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Stabilized / Operating, identity confidence 100"
