run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-23,20260623-235839-1625a2df,HCW-20260623-001,PRJ-20260623-0051,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,63,27,94,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-003,PRJ-20260623-0059,Refinancing - Dallas / Texas - Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,Unknown,Dallas,Harbor Group International,Mixed-Use Residential,Refinancing / Recapitalization,99,41,93,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-002,PRJ-20260623-0111,Construction Financing - New York - Walker & Dunlop Arranges $375M Construction Loan for Landmark Jersey City Multifamily Deve...,New York,New York,Walker & Dunlop,Mixed-Use Residential,Refinancing / Recapitalization,95,48,93,Strong Institutional Signal,9,21,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 21 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-004,PRJ-20260623-0161,Refinancing - Texas - Berkadia Arranges $124.6M Loan for Refinancing of Irving Mixed-Use Property,Texas,Texas,Blackstone,Mixed-Use Residential,Refinancing / Recapitalization,90,50,92,Strong Institutional Signal,8,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-005,PRJ-20260623-0050,Acquisition - California - Marcus & Millichap Brokers $19.75M Sale and $13.3M Financing of 64-Unit Multifamily Proper...,California,California,Marcus & Millichap,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,23,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 23 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-006,PRJ-20260623-0042,Disposition / Exit - California - Berkadia Negotiates $6M Multifamily Sale in Lawndale California,California,California,Berkadia,Apartment,Unknown Stage,100,56,91,Strong Institutional Signal,8,10,LA urban infill opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-007,PRJ-20260623-0044,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,22,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-008,PRJ-20260623-0154,Disposition / Exit - Seattle - Marcus & Millichap Arranges $3M Sale of Multifamily Community Charlemagne Apartments in Se...,Seattle,Seattle,Marcus & Millichap,Apartment,Unknown Stage,86,25,89,Strong Institutional Signal,7,8,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-009,PRJ-20260623-0049,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Senior Housing,Unknown Stage,47,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-23,20260623-235839-1625a2df,HCW-20260623-011,PRJ-20260623-0144,"Acquisition - San Francisco / California - Jackson Square Sells 108-Unit Apartment Complex in Everett, Washington for $24.5M",Unknown,San Francisco,IPA,Apartment,Unknown Stage,95,25,88,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
