run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0057,Refinancing - Dallas / Texas - Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,100,Blackstone,Blackstone,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Dallas / Texas,Refinancing,Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,https://commercialobserver.com/2026/06/blackstone-125m-refi-harbor-group-international-dallas/,100,75,1,100,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0057,Refinancing - Dallas / Texas - Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,100,Blackstone,Blackstone,Developer / GP,blackstone,Blackstone,Institutional Capital,Financing Relationship,Dallas / Texas,Refinancing,Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,https://commercialobserver.com/2026/06/blackstone-125m-refi-harbor-group-international-dallas/,100,75,1,100,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0051,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,Construction Financing,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0051,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,California,California,Market / Region,Financing Relationship,California,Construction Financing,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,97,100,1,97,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0051,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",JLL,Project / Deal,Financing Relationship,California,Construction Financing,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,97,60,1,97,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0051,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,California,General Project Signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,96,75,1,96,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0057,Refinancing - Dallas / Texas - Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,100,Blackstone,Blackstone,Developer / GP,Dallas,Sun Belt,Market / Region,Financing Relationship,Dallas / Texas,Refinancing,Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,https://commercialobserver.com/2026/06/blackstone-125m-refi-harbor-group-international-dallas/,95,75,1,95,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0057,Refinancing - Dallas / Texas - Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,100,Blackstone,Blackstone,Developer / GP,Dallas / Texas,Los Angeles,Market / Region,Financing Relationship,Dallas / Texas,Refinancing,Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,https://commercialobserver.com/2026/06/blackstone-125m-refi-harbor-group-international-dallas/,95,60,1,95,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0057,Refinancing - Dallas / Texas - Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,100,Blackstone,Blackstone,Developer / GP,Refinancing - Dallas / Texas - Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,Blackstone,Project / Deal,Financing Relationship,Dallas / Texas,Refinancing,Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,https://commercialobserver.com/2026/06/blackstone-125m-refi-harbor-group-international-dallas/,95,60,1,95,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0103,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0059,Refinancing - Dallas / Texas - Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort W...,100,Harbor Group International,Harbor Group International,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Dallas / Texas,Refinancing,Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort Worth Metroplex,https://yieldpro.com/2026/06/alesio-urban-center/,93,40,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0116,Disposition / Exit - New York - Mott Haven Development Site Set for One or More Residential Buildings,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York,Disposition / Exit,Mott Haven Development Site Set for One or More Residential Buildings,https://www.connectcre.com/stories/mott-haven-development-site-set-for-one-or-more-residential-buildings/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,California,Disposition / Exit,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,90,75,1,90,No,Relevant to LA / California strategy,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0103,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Sun Belt,Project / Deal,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0103,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,Miami / Florida,Sun Belt,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,85,60,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0103,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,Berkadia,Berkadia,Developer / GP,South Florida,South Florida,Market / Region,Financing Relationship,Miami / Florida,Construction Financing,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0059,Refinancing - Dallas / Texas - Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort W...,100,Harbor Group International,Harbor Group International,Developer / GP,Dallas,Sun Belt,Market / Region,Financing Relationship,Dallas / Texas,Refinancing,Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort Worth Metroplex,https://yieldpro.com/2026/06/alesio-urban-center/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0059,Refinancing - Dallas / Texas - Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort W...,100,Harbor Group International,Harbor Group International,Developer / GP,Dallas / Texas,Los Angeles,Market / Region,Financing Relationship,Dallas / Texas,Refinancing,Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort Worth Metroplex,https://yieldpro.com/2026/06/alesio-urban-center/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0059,Refinancing - Dallas / Texas - Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort W...,100,Harbor Group International,Harbor Group International,Developer / GP,Refinancing - Dallas / Texas - Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort W...,Berkadia,Project / Deal,Financing Relationship,Dallas / Texas,Refinancing,Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort Worth Metroplex,https://yieldpro.com/2026/06/alesio-urban-center/,85,40,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0154,Acquisition - Seattle - JLL Brokers Sale of 182-Unit Seniors Housing Community Near Seattle,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Seattle,Acquisition,JLL Brokers Sale of 182-Unit Seniors Housing Community Near Seattle,https://rebusinessonline.com/jll-brokers-sale-of-182-unit-seniors-housing-community-near-seattle/,85,75,1,85,No,Relevant to capital markets monitoring,Track GP relationship history
2026-06-23,20260623-000752-0e6f5f71,PRJ-20260623-0049,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,CBRE,CBRE,Developer / GP,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,84,100,1,84,No,Relevant to LA / California strategy,Track GP relationship history
