run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-001,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",California,Los Angeles,JLL,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,59,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites","JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,Medium
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-002,Refinancing - Dallas / Texas - Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,Dallas,Los Angeles,Blackstone,Mixed-Use Residential,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,50,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",Blackstone Provides $125M Refi for Dallas-Area Multifamily Mixed-Use Complex,https://commercialobserver.com/2026/06/blackstone-125m-refi-harbor-group-international-dallas/,High
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-003,Refinancing - Dallas / Texas - Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort W...,Dallas,Los Angeles,Harbor Group International,Mixed-Use Residential,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,49,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",Berkadia Arranges $124.65M Refinancing of Mixed-Use Multifamily Community in Dallas-Fort Worth Metroplex,https://yieldpro.com/2026/06/alesio-urban-center/,Medium
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-008,Refinancing - Los Angeles / California - IPA Capital Market Arranges $123M Refinance for Burlingame California Luxury Multifamily P...,Los Angeles,Los Angeles,IPA,Multifamily,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,46,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",IPA Capital Market Arranges $123M Refinance for Burlingame California Luxury Multifamily Property,https://yieldpro.com/2026/06/burlingame-multifamily-property/,Medium
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-015,Infill housing in progress at 3676 S. Kelton Ave. in Palms,3676 S. Kelton Ave,Los Angeles,,Affordable Housing,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Infill housing in progress at 3676 S. Kelton Ave. in Palms,https://la.urbanize.city/post/infill-housing-progress-3676-s-kelton-ave-palms,Medium
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-011,Entitlement / Permitting - Beverly Hills / California - Infill housing in progress at 3676 S. Kelton Ave. in Palms,3676 S. Kelton Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Infill housing in progress at 3676 S. Kelton Ave. in Palms,https://la.urbanize.city/post/infill-housing-progress-3676-s-kelton-ave-palms,High
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-004,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,Medium
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-012,Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,South Florida,Los Angeles,Unknown,Affordable Housing,Unknown,Construction started,Affordable / Density Bonus Strategy,Unknown site control,Under Construction,100,26,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,https://www.connectcre.com/stories/related-urban-starts-work-on-167m-s-miami-affordable-housing-venture/,Low
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-005,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,1911 Sunset Blvd,Los Angeles,Holland Partner Group,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,26,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,https://la.urbanize.city/post/work-beginning-taix-redevelopment-1911-sunset-blvd-echo-park,High
2026-06-23,20260623-000752-0e6f5f71,LAA-20260623-007,Disposition / Exit - San Francisco / California - Levin Johnston Arranges Two Sales on San Francisco Peninsula,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Levin Johnston Arranges Two Sales on San Francisco Peninsula,https://www.connectcre.com/stories/levin-johnston-arranges-two-sales-on-san-francisco-peninsula/,High
