run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,Downtown Lafayette JLL Capital,JLL,100,100,90,100,90,100,0,100,0,67,81,Tier 2 High Potential GP,California,Apartment,Other,jll,jll,Acquisition; Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,JLL,JLL,100,100,90,100,90,100,0,100,0,67,81,Tier 2 High Potential GP,California,Apartment,Other,jll,jll,Acquisition; Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,Freestone Capital,Freestone Capital,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,PEF Advisors,PEF Advisors,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; Recapitalization; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,CBRE,CBRE,100,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,cbre,cbre,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,IPA,IPA,100,100,75,55,90,100,0,100,25,70,76,Tier 2 High Potential GP,Phoenix / Arizona,Multifamily,Other,None detected,None detected,BTR / Build-to-Rent; BTR growth strategy; Capital Outflow / Exit; Refinancing; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,delivered,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,Holland Partner Group,Holland Partner Group,73,99,90,55,70,100,0,100,0,56,74,Tier 2 High Potential GP,Los Angeles / California,Affordable Housing,Other,None detected,None detected,Development Capital Deployment; Entitlement / Permitting; entitlement; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,Blackstone,Blackstone,75,100,90,55,55,65,0,90,0,57,66,Tier 3 Monitoring GP,Dallas / Texas,Mixed-Use Residential,Other,berkadia; blackstone,berkadia; blackstone,Capital Inflow; Refinancing; acquisition; refinancing; selective multifamily acquisition,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,Harbor Group International,Harbor Group International,89,98,90,55,55,65,0,90,0,63,66,Tier 3 Monitoring GP,Dallas / Texas,Mixed-Use Residential,Other,berkadia,berkadia,Capital Inflow; Refinancing; acquisition; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-23,20260623-000752-0e6f5f71,2026-06-23 00:07:52,Naftali Credit Partners,Naftali Credit Partners,73,91,90,55,90,100,0,0,0,56,64,Tier 3 Monitoring GP,New York City / New York,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
