run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-23,20260623-000752-0e6f5f71,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Dallas / Texas; Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,3,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-06-23,20260623-000752-0e6f5f71,Blackstone,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Dallas / Texas,Core Multifamily News,Other,acquisition; refinancing,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,100,Track capital deployment and pricing signals
2026-06-23,20260623-000752-0e6f5f71,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,78.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-23,20260623-000752-0e6f5f71,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; National; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,3,97,80.7,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-23,20260623-000752-0e6f5f71,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; New York; Seattle,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,93.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-23,20260623-000752-0e6f5f71,Downtown Lafayette JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-23,20260623-000752-0e6f5f71,Holland Partner Group,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Regional / California / LA Sources,Other,entitlement; JV / partnership; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-23,20260623-000752-0e6f5f71,Harbor Group International,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Dallas / Texas,Core Multifamily News,Other,acquisition; refinancing; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-06-23,20260623-000752-0e6f5f71,Lincoln Property Company,Tier 2 / Strategic Watch,75,Apartment,Los Angeles / California,Core Multifamily News,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-06-23,20260623-000752-0e6f5f71,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; San Francisco / California,Core Multifamily News; Regional / California / LA Sources,Other,disposition / exit; refinancing; operational technology / AI adoption,2,97,94.5,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,97,Review California / LA capital and developer activity
