run_date,run_id,source_name,attempted_url_or_feed,status,article_count_fetched,site_parcel_candidate_count,reason_if_unavailable
2026-06-09,20260609-105010-d9b80e3f,REBusiness Online,https://rebusinessonline.com/feed/atom/,no relevant articles,20,0,No saved Site / Parcel candidates detected
2026-06-09,20260609-105010-d9b80e3f,Connect CRE Apartments,https://www.connectcre.com/feed?property-sector=apartments,success,10,1,
2026-06-09,20260609-105010-d9b80e3f,Connect CRE Texas,https://www.connectcre.com/feed?story-market=texas,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-06-09,20260609-105010-d9b80e3f,Connect CRE South Florida,https://www.connectcre.com/feed?story-market=south-florida,success,10,2,
2026-06-09,20260609-105010-d9b80e3f,Connect CRE Phoenix,https://www.connectcre.com/feed?story-market=phoenix,success,10,1,
2026-06-09,20260609-105010-d9b80e3f,Connect CRE Atlanta,https://www.connectcre.com/feed?story-market=atlanta,success,10,1,
2026-06-09,20260609-105010-d9b80e3f,Connect CRE Charlotte,https://www.connectcre.com/feed?story-market=charlotte,error,0,0,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token)
2026-06-09,20260609-105010-d9b80e3f,Connect CRE Orange County,https://www.connectcre.com/feed?story-market=orange-county,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-06-09,20260609-105010-d9b80e3f,CRE Daily,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Institutional Property Advisors,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,JLL Newsroom,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,CBRE Newsroom,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Cushman & Wakefield Newsroom,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Marcus & Millichap Newsroom,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Dallas Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Austin Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,South Florida Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Phoenix Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Atlanta Business Chronicle,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Charlotte Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Los Angeles Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,San Francisco Business Times,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Orange County Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Denver Business Journal,,skipped,0,0,No public feed URL configured
2026-06-09,20260609-105010-d9b80e3f,Nashville Business Journal,,skipped,0,0,No public feed URL configured
