run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Apartment,37,24,16,27,86.0,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Multifamily,22,9,8,13,73.5,Other / Unknown,Financing Risk,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Affordable Housing,13,9,8,11,85.5,California,Developer Strategy,Freddie Mac,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Student Housing,3,2,1,3,74.0,Florida,Institutional Flow,PCCP,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,BTR / Single-Family Rental,2,1,1,2,68.0,Phoenix / Arizona,Developer Strategy,JLL,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Mixed-Use Residential,7,5,4,6,86.4,Other / Unknown,Developer Strategy,Berkadia,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Senior Housing,2,0,1,2,73.0,California,Financing Risk,JLL,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,General Residential,2,0,1,2,55.0,California,Developer Strategy,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-06-09,20260609-105010-d9b80e3f,2026-06-09 10:50:10,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
