run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-08-24,20260824-232222-e00277dc,LAP-20260824-024,PRJ-20260824-0036,General Project Signal - Los Angeles / California - City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Su...,Los Angeles,7528 Bellaire Ave,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,34,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-08-24,20260824-232222-e00277dc,LAP-20260824-026,PRJ-20260824-0044,Development Start - Los Angeles / California - Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Los Angeles,9033 Ramsgate Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-24,20260824-232222-e00277dc,LAP-20260824-020,PRJ-20260824-0009,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,Los Angeles,16911 S. Normandie Ave,JPI,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,100,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-08-24,20260824-232222-e00277dc,LAP-20260824-002,PRJ-20260824-0061,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,11,99,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-24,20260824-232222-e00277dc,LAP-20260824-001,PRJ-20260824-0091,Acquisition - Los Angeles / California - Marcus & Millichap Brokers $5.3M Sale of Los Angeles Apartment Building,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,Unknown,Low Stall Risk,2,0,0,98,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-08-24,20260824-232222-e00277dc,LAP-20260824-027,PRJ-20260824-0029,General Project Signal - Los Angeles / California - Affordable housing complex slated for 5922 N. Lemp Ave. in North Hollywood,Los Angeles,5922 N. Lemp Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,93,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-24,20260824-232222-e00277dc,LAP-20260824-030,PRJ-20260824-0021,Entitlement / Permitting - Other / Unknown - Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,Los Angeles,3555 S. Overland Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,92,25,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-24,20260824-232222-e00277dc,LAP-20260824-028,PRJ-20260824-0041,Entitlement / Permitting - Beverly Hills / California - Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,California,8844 Burton Way,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,90,32,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-24,20260824-232222-e00277dc,LAP-20260824-032,PRJ-20260824-0037,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,Los Angeles,7528 Bellaire Ave,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,85,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-24,20260824-232222-e00277dc,LAP-20260824-016,PRJ-20260824-0007,Marcus & Millichap Brokers $5.3M Sale of Los Angeles Apartment Building,Los Angeles,1476 S Shenandoah St,Marcus & Millichap,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-08-24,20260824-232222-e00277dc,LAP-20260824-033,PRJ-20260824-0042,Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Los Angeles,9033 Ramsgate Ave,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,85,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-08-24,20260824-232222-e00277dc,LAP-20260824-003,PRJ-20260824-0089,Development Start - Los Angeles / California - Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Los Angeles,Los Angeles / California,Unknown,Affordable Housing,Vertical Construction,Persistent Same Stage,Low Stall Risk,0,0,0,84,38,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
