run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Los Angeles,Affordable Housing,15,14,12,92.9,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,California,Apartment,15,14,11,90.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,National / Other,Multifamily,29,14,6,72.9,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Florida,Apartment,7,6,3,80.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Southeast,Apartment,8,6,3,78.0,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Texas,Mixed-Use Residential,5,4,2,89.4,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,New York,Apartment,2,2,2,88.5,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Seattle,Apartment,2,2,1,92.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Arizona,Apartment,2,1,2,79.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Phoenix,Apartment,2,1,2,79.5,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Dallas,BTR / Single-Family Rental,2,1,0,84.0,Rent Growth / Demand,None detected,General market monitoring,Strategic Watch Market,Monitor only
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Austin,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-24,20260824-232222-e00277dc,2026-08-24 23:22:22,Sun Belt,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
