run_date,run_id,la_watch_id,la_submarket,project_or_deal_name,gp_or_developer,residential_sector,entitlement_signal_type,entitlement_stage,entitlement_risk_score,entitlement_opportunity_score,local_relevance_score,woomi_site_strategy_relevance,potential_site_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-24,20260824-232222-e00277dc,LAW-20260824-003,Los Angeles,"MassHousing Has Awarded $200,000 to Support Pilot Programs That Will Beneﬁt Residents of Agency-Financed Rental Housing Communities",Unknown,Affordable Housing,Entitlement Approval,Approved / Entitled,30,55,52,General LA / California monitoring,Watch affordable housing requirement,Monitor construction-ready pipeline and sponsor execution,"MassHousing Has Awarded $200,000 to Support Pilot Programs That Will Beneﬁt Residents of Agency-Financed Rental Housing Communities",https://yieldpro.com/2026/08/the-mildred-c-hailey-apartments/,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-001,Los Angeles,Entitlement / Permitting - Los Angeles / California - JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,JPI,Apartment,Entitlement Approval,Approved / Entitled,20,60,51,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,JPI to break ground on 257 apartments at 16911 S. Normandie Ave. in Gardena,https://la.urbanize.city/post/jpi-break-ground-257-apartments-16911-s-normandie-ave-gardena,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-005,Los Angeles,Marcus & Millichap Arranges Sale of Two Louisiana Multifamily Properties Totaling 462 Units,Marcus & Millichap,Apartment,Density Bonus / TOC,Unknown Stage,28,53,51,General LA / California monitoring,Monitor density bonus use,Compare density bonus / TOC precedent with target-site assumptions,Marcus & Millichap Arranges Sale of Two Louisiana Multifamily Properties Totaling 462 Units,https://rebusinessonline.com/marcus-millichap-arranges-sale-of-two-louisiana-multifamily-properties-totaling-462-units/,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-002,Beverly Hills,Entitlement / Permitting - Beverly Hills / California - Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,Unknown,Affordable Housing,Entitlement Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,Revised look emerges for resi tower at 8844 Burton Way in Beverly Hills,https://la.urbanize.city/post/revised-look-emerges-resi-tower-8844-burton-way-beverly-hills,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-006,Los Angeles,Marcus & Millichap Brokers Sale of Two Multifamily Properties in Baton Rouge and Natchitoches Louisiana,,Multifamily,Density Bonus / TOC,Unknown Stage,28,48,49,General LA / California monitoring,Monitor density bonus use,Compare density bonus / TOC precedent with target-site assumptions,Marcus & Millichap Brokers Sale of Two Multifamily Properties in Baton Rouge and Natchitoches Louisiana,https://yieldpro.com/2026/08/magnolia-trace/,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-004,Unknown,Entitlement / Permitting - Other / Unknown - Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,Unknown,Affordable Housing,Entitlement Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,https://la.urbanize.city/post/mixed-use-project-unwrapped-3555-s-overland-ave-palms,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-008,Atlanta,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Unknown,Apartment,Office-to-Residential Conversion,Unknown Stage,28,42,47,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",JLB Pursuing Buckhead Office-to-Apartments Conversion,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-009,Los Angeles / California,Development Start - Los Angeles / California - Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,30,45,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Affordable housing fully framed at 9033 Ramsgate Ave. in Westchester,https://la.urbanize.city/post/affordable-housing-fully-framed-9033-ramsgate-ave-westchester,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-010,Los Angeles,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,,Mixed-Use Residential,Planning Approval,Under Review,28,30,42,General LA / California monitoring,Monitor local sponsor activity,"Track local planning docket, sponsor, submarket, and entitlement precedent",City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley,Low
2026-08-24,20260824-232222-e00277dc,LAW-20260824-007,Los Angeles,Sr. Housing Developer Advancing 242-Unit Plano Independent Living Facility,,Senior Housing,Planning Approval,Under Review,43,20,33,Low relevance,Monitor local sponsor activity,"Track local planning docket, sponsor, submarket, and entitlement precedent",Sr. Housing Developer Advancing 242-Unit Plano Independent Living Facility,https://www.connectcre.com/stories/sr-housing-developer-advancing-242-unit-plano-independent-living-facility/,Low
