run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,extracted_city,extracted_state,extracted_market_reason,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0061,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",100,LC-20260621-001,art_63af87ba590521df,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,"Thu, 18 Jun 2026 20:29:53 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Bay Area + Apartments | June 18, 2026 By: Paul Bubny JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette JLL Capital Markets has arranged $60.5 million in construction financing and additional joint venture equity for the development of Project Oak Hill, an 85-residence luxury condominium in downtown Lafayette. A JLL Capital Markets Deb",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-06-18,2026-06-21,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,open,,,,"Construction Financing - California - JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",California,California,Apartment,JLL,JLL,Unknown Stage,excluded,transaction / capital guard: financing,Unknown Stage,Reappearing,52,100,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"JLL Arranges Debt, Equity for Luxury Condo Development in Downtown Lafayette",Connect CRE California,https://www.connectcre.com/stories/jll-arranges-debt-equity-for-luxury-condo-development-in-downtown-lafayette/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0096,Construction Financing - Miami / Florida - Developer Duo Closes on $67.5M Financing for Coral Gables Condos,100,LC-20260621-015,art_6f9d9abc3773ed0e,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,"Fri, 12 Jun 2026 13:55:05 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | June 12, 2026 By: Mike Boyd Developer Duo Closes on $67.5M Financing for Coral Gables Condos Constellation Group and The Boschetti Group closed on a $67.5 million construction loan for Cora Merrick Park, a boutique residential condominium in Coral Gables. Located at 4241 Aurora Street, Cora will deliver 74 reside",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,True,address/street: 4241 aurora street; project/asset term: apartments; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,2026-06-12,2026-06-21,9,recent_4_14d,recent,published date parsed; article age 9 day(s),55,open,,,,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Miami / Florida,Unknown,Apartment,Berkadia,Unknown,Refinancing / Recapitalization,excluded,transaction / capital guard: loan,Refinancing / Recapitalization,Mature / Operating,43,100,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; 2026,Developer Duo Closes on $67.5M Financing for Coral Gables Condos,Connect CRE South Florida,https://www.connectcre.com/stories/developer-duo-closes-on-67-5m-financing-for-coral-gables-condos/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0057,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,LC-20260621-002,art_6e05306f1e52dc16,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,"Tue, 09 Jun 2026 20:35:09 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | June 9, 2026 By: Paul Bubny Yorba Linda Parking Lot Sells for Townhome Redevelopment CBRE arranged the $8.12-million sale of a 1.9‑acre residential development site at 4861 Liverpool St. in Yorba Linda. The property, currently a parking lot, was sold by Messiah Lutheran Church. The buyer, an Orange County–based housing developer, pl",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-06-09,2026-06-21,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,open,,,,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,California,Apartment,CBRE,CBRE,Unknown Stage,excluded,transaction / capital guard: disposition,Unknown Stage,Reappearing,23,100,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0120,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,LC-20260621-004,art_6e05306f1e52dc16,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,"Tue, 09 Jun 2026 20:35:09 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | June 9, 2026 By: Paul Bubny Yorba Linda Parking Lot Sells for Townhome Redevelopment CBRE arranged the $8.12-million sale of a 1.9‑acre residential development site at 4861 Liverpool St. in Yorba Linda. The property, currently a parking lot, was sold by Messiah Lutheran Church. The buyer, an Orange County–based housing developer, pl",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,True,address/street: 4861 liverpool st; site/parcel signal: site; project/asset term: development,high,Site Acquisition / Site Control,2026-06-09,2026-06-21,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,open,,,,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Orange County,Apartment,CBRE,Unknown,Site Acquisition / Site Control,site_parcel_activity,site/parcel signal with project anchor: development site,Site Acquisition / Site Control,Reappearing,12,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0145,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,100,LC-20260621-006,art_258a877c6f7af913,Quarterra Sells 290-Unit Kierland Rental Asset,https://www.connectcre.com/stories/quarterra-sells-290-unit-kierland-rental-asset/,"Thu, 11 Jun 2026 17:25:46 +0000","Phoenix & Southwest CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Phoenix & Southwest + Phoenix + Apartments | June 11, 2026 By: Mike Boyd Quarterra Sells 290-Unit Kierland Rental Asset Quarterra Multifamily has sold Residences Kierland, a 290-unit community in Scottsdale, to MacNaughton. MultihousingNews reports that Nationwide issued a $90 million, five-year loan to McNaughton for the transaction. This is the first time the pro",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-06-11,2026-06-21,10,recent_4_14d,recent,published date parsed; article age 10 day(s),55,open,,,,Disposition / Exit - Phoenix / Arizona - Quarterra Sells 290-Unit Kierland Rental Asset,Unknown,Phoenix,Apartment,Quarterra,Unknown,Site Acquisition / Site Control,excluded,transaction / capital guard: disposition,Site Acquisition / Site Control,Reappearing,10,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Quarterra Sells 290-Unit Kierland Rental Asset,Connect CRE Phoenix,https://www.connectcre.com/stories/quarterra-sells-290-unit-kierland-rental-asset/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0060,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",100,LC-20260621-003,art_b0b9099f72a54c0b,"Meeting Tonight For 1275 South California Street, Walnut Creek",https://sfyimby.com/2026/06/meeting-tonight-for-1275-south-california-street-walnut-creek.html,"Wed, 17 Jun 2026 12:00:34 +0000","1275 South California Street, rendering by KTGY By: Andrew Nelson 5:00 am on June 17, 2026 The Walnut Creek Design Review Commission is scheduled to review plans this evening for a seven-story apartment complex at 1275 South California Street in the center of Walnut Creek , Contra Costa County . The proposal invokes a 100% density bonus to replace a miniature golf course and bar with 172 apartments. San Diego-based Fairfield Residential is responsible for the development. The 91-foot-tall struct",valid,title/source/url metadata are internally consistent,Development Activity,,repeat_penalized,,,,,2026-06-17,2026-06-21,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),58,access_limited,,,,"General Project Signal - California - Meeting Tonight For 1275 South California Street, Walnut Creek",California,California,Apartment,Fairfield Residential,Unknown,Unknown Stage,construction_delivery_watch,matched development / asset strategy execution,Unknown Stage,Reappearing,23,98,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Meeting Tonight For 1275 South California Street, Walnut Creek",SF YIMBY,https://sfyimby.com/2026/06/meeting-tonight-for-1275-south-california-street-walnut-creek.html,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0062,Acquisition - San Francisco / California - Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco,100,LC-20260621-005,art_886857254c88c3da,Levin Johnston Arranges Two Sales on San Francisco Peninsula,https://www.connectcre.com/stories/levin-johnston-arranges-two-sales-on-san-francisco-peninsula/,"Fri, 19 Jun 2026 19:44:34 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Bay Area + Apartments | June 19, 2026 By: Paul Bubny Levin Johnston Arranges Two Sales on San Francisco Peninsula The Levin Johnston team at Marcus & Millichap closed the sales of two San Francisco Peninsula multifamily apartment communities totaling 31 units. Executive managing directors Adam Levin and Robert Johnston represented the seller in the $10.15-milli",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity; Market Intelligence,acceptable_repeat,,,,,2026-06-19,2026-06-21,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,,,,Disposition / Exit - San Francisco / California - Levin Johnston Arranges Two Sales on San Francisco Peninsula,California,California,Apartment,Marcus & Millichap,Unknown,Unknown Stage,excluded,transaction / capital guard: disposition,Unknown Stage,Reappearing,21,96,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Levin Johnston Arranges Two Sales on San Francisco Peninsula,Connect CRE,https://www.connectcre.com/stories/levin-johnston-arranges-two-sales-on-san-francisco-peninsula/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0062,Acquisition - San Francisco / California - Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco,100,LC-20260621-010,art_de95edd16a80a4d3,Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco,https://rebusinessonline.com/marcus-millichap-arranges-6-7m-sale-of-28-unit-multifamily-property-in-san-francisco/,2026-06-19T13:06:40Z,"The property at 1275-1281 8th Ave. in San Francisco, built in the 1920s, has traded for $6.7 million. Marcus & Millichap arranged the transaction. Acquisitions California Multifamily Western Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco by Amy Works June 19, 2026 June 19, 2026 8 SAN FRANCISCO — Marcus & Millichap has brokered the sale of 1275-1281 8th Ave., a 28-unit multifamily property in San Francisco. A private family trust sold the asset to local va",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-06-19,2026-06-21,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),48,open,,,,Acquisition - San Francisco / California - Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco,California,California,Multifamily,Marcus & Millichap,Unknown,Unknown Stage,excluded,transaction / capital guard: sale,Unknown Stage,Reappearing,20,95,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Arranges $6.7M Sale of 28-Unit Multifamily Property in San Francisco,REBusiness Online,https://rebusinessonline.com/marcus-millichap-arranges-6-7m-sale-of-28-unit-multifamily-property-in-san-francisco/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0118,Acquisition - New York - Delshah Makes Second Williamsburg Foray in Three Months,100,LC-20260621-030,art_5a60fd5373964997,Delshah Makes Second Williamsburg Foray in Three Months,https://www.connectcre.com/stories/delshah-makes-second-williamsburg-foray-in-three-months/,"Fri, 19 Jun 2026 18:22:55 +0000","New York & Tri-State CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. New York & Tri-State + Outer Boroughs + Apartments | June 19, 2026 By: Paul Bubny Delshah Makes Second Williamsburg Foray in Three Months Continuing a return to active investing and further growing its Williamsburg multifamily portfolio, Delshah Capital has acquired a pair of apartment properties for a total of $85.3 million. The acquisitions of 227 Grand St., and",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,True,address/street: 227 grand st; project/asset term: apartments,high,Project / Asset,2026-06-19,2026-06-21,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),48,open,,,,Delshah Makes Second Williamsburg Foray in Three Months,New York,New York,Apartment,JLL,Unknown,Site Acquisition / Site Control,excluded,transaction / capital guard: acquired,Site Acquisition / Site Control,Reappearing,13,93,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,Delshah Makes Second Williamsburg Foray in Three Months,Connect CRE Apartments,https://www.connectcre.com/stories/delshah-makes-second-williamsburg-foray-in-three-months/,High
2026-06-21,20260621-000747-ec7072ff,PRJ-20260621-0068,Kolter Secures $91.7M Construction Loan Starts Work on Delray Beach Luxury Multifamily Rental Community,100,LC-20260621-035,art_8bb0e230ddf3e521,Kolter Secures $91.7M Construction Loan Starts Work on Delray Beach Luxury Multifamily Rental Community,https://yieldpro.com/2026/06/alton-delray/,"Fri, 19 Jun 2026 22:13:42 +0000","Deal boom News Facebook Twitter Linkedin Kolter Multifamily closed on financing and commenced construction for Alton Delray , a 386-unit Class A apartment community located at 2101 S. Congress Avenue in Delray Beach, Florida. The company obtained a $91.7 million construction loan from US Bank. Alton Delray will comprise multiple six-story residential buildings arranged throughout the site. Just south of Linton Blvd and just west of Interstate 95, the property provides residents access to major e",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity; Market Intelligence,acceptable_repeat,True,unit/site count: 386-unit; address/street: 2101 s. congress avenue; site/parcel signal: site; project/asset term: community; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,2026-06-19,2026-06-21,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,,,,Kolter Secures $91.7M Construction Loan Starts Work on Delray Beach Luxury Multifamily Rental Community,Florida,Unknown,Apartment,US Bank,Unknown,Refinancing / Recapitalization,excluded,transaction / capital guard: loan,Refinancing / Recapitalization,Mature / Operating,39,88,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Kolter Secures $91.7M Construction Loan Starts Work on Delray Beach Luxury Multifamily Rental Community,Yield PRO,https://yieldpro.com/2026/06/alton-delray/,High
