run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Santa Monica,2,2,2,2,1,2,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica; Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,100,56,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Los Angeles,9,5,5,1,0,0,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,"150 apartments debut at 549 S. Harvard Blvd. in Koreatown; 40 apartments slated for 4080 Lafayette Place in Culver City; Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood; Disposition / Exit - Los Angeles - Covina Apartments Trade on In-Place Cash Flow, Rental Upside",100,55,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Hollywood,2,2,1,2,1,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood; Disposition / Exit - Los Angeles - Metro breaks ground on North Hollywood - Pasadena BRT line; Metro breaks ground on North Hollywood - Pasadena BRT line,95,56,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,High
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Riverside,2,2,0,2,0,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"JV / Partnership - California - Joint Venture of PCCP and Alliance Residential Company Acquires 184-Unit Multifamily Commu...; JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex; Joint Venture of PCCP and Alliance Residential Company Acquires 184-Unit Multifamily Community in Riverside California; PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",94,30,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,High
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,West Hollywood,1,1,1,1,1,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,72,56,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Koreatown,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,150 apartments debut at 549 S. Harvard Blvd. in Koreatown; Entitlement / Permitting - Los Angeles - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,71,40,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,Medium
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Culver City,1,1,1,1,0,1,Apartment,Entitlement Approval,Downtown infill,Unknown,40 apartments slated for 4080 Lafayette Place in Culver City; Entitlement / Permitting - Southeast - 40 apartments slated for 4080 Lafayette Place in Culver City,68,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Santa Ana,1,1,0,1,1,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,65,57,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Arts District,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,Arts district,Unknown,General Project Signal - Los Angeles - Renderings revealed: Arts District towers at 2143 E. Violet Street; Renderings revealed: Arts District towers at 2143 E. Violet Street,56,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-05-29,20260529-230138-14a22af3,2026-05-29 23:01:38,Pasadena,1,1,0,1,0,0,General Residential,General Entitlement Signal,Transit-oriented development,Unknown,Disposition / Exit - Los Angeles - Metro breaks ground on North Hollywood - Pasadena BRT line; Metro breaks ground on North Hollywood - Pasadena BRT line,56,30,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
