run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-07-01,20260701-000701-05607635,art_4213ccca0922ea5b,art_6e05306f1e52dc16; art_86bc6f4162c00691; art_4213ccca0922ea5b,Development Activity,acceptable_repeat,2026-06-29,2026-07-01,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,valid,open,San Francisco,California,matched city/metro keyword: San Francisco,CBRE,CBRE,CBRE,Former Bank; Paul Bubny Former Bank; Merchants Bank; Paul Bubny San Francisco Hospitality Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 1409 sutter st,medium,Project / Asset,General Residential,acquisition; disposition / exit; operational technology / AI adoption,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,3,69.7,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-07-01,20260701-000701-05607635,art_116b2f23b17dc2f3,art_116b2f23b17dc2f3; art_9eaa80f4446f9c69; art_19f7694d6049afd7,Development Activity,new_or_fresh,2026-06-30,2026-07-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,Kennedy Wilson,Kennedy Wilson,Kennedy Wilson,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 512-unit; address/street: 333 flower street; project/asset term: development,high,Project / Asset,Office-to-Residential Conversion,refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,3,87.7,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-01,20260701-000701-05607635,art_c88ab47fc8e87997,art_2c8f1026d4ac41e2; art_5d1808d635dcbfd8; art_2cb940c38063161f; art_c88ab47fc8e87997,Market Intelligence,new_or_fresh,2026-06-30,2026-07-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: National,JLL,JLL,JLL,Citigroup; GA Group; Chicago-based JLL Capital; GA Group Real Estate,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption,New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,4,79.0,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-01,20260701-000701-05607635,art_c8f3d411e98fcce2,art_c8f3d411e98fcce2; art_37c91354da801984; art_0c94fb1a79973d5d,Development Activity,acceptable_repeat,2026-06-29,2026-07-01,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,valid,open,Austin,Texas,matched city/metro keyword: Austin,JPI,JPI,JPI,,,,,True,unit/site count: 425-unit; project/asset term: project,high,Project / Asset,Mixed-Use Residential,acquisition; market expansion; operational technology / AI adoption,Austin / Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,3,70.7,97,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-01,20260701-000701-05607635,art_288419ee97351cbf,art_71431d6821d0f114; art_288419ee97351cbf; art_5f0dd0540acd4b37,Development Activity,new_or_fresh,2026-06-30,2026-07-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Azzi Group; Institutional Property Advisors; Greenwater Real Estate Management,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: community,medium,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Los Angeles / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,3,96.0,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-01,20260701-000701-05607635,art_6b577a7e2723976b,art_6b577a7e2723976b; art_72fe59b598aaf6a6,Development Activity,new_or_fresh,2026-06-30,2026-07-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,New York,matched state keyword: New York,Dunlop Capital,Dunlop Capital,Dunlop Capital,Walker & Dunlop; Western Alliance Bank,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,site/parcel signal: planned project; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,New York,Core Multifamily News,Other,2,93.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-01,20260701-000701-05607635,art_410309894be28bdd,art_410309894be28bdd; art_942426b89f06b35f,Development Activity,new_or_fresh,2026-06-30,2026-07-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Freddie Mac,Freddie Mac,Freddie Mac,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 148-unit; address/street: 1100 n. second st; project/asset term: community; project financing tied to anchor: acquisition financing,high,Project Financing / Capital Event,Apartment,acquisition; refinancing; JV / partnership; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,89,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-01,20260701-000701-05607635,art_6b577a7e2723976b,art_6b577a7e2723976b; art_72fe59b598aaf6a6,Development Activity,new_or_fresh,2026-06-30,2026-07-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,New York,matched state keyword: New York,Walker & Dunlop,Walker & Dunlop,Walker & Dunlop,Western Alliance Bank,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,site/parcel signal: planned project; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,New York,Core Multifamily News,Other,2,93.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-01,20260701-000701-05607635,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-07-01,35,old_31d_plus,old,published date parsed; article age 35 day(s),5,valid,open,,California,matched state keyword: California,Freestone Capital,Freestone Capital,Freestone Capital,Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-01,20260701-000701-05607635,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-07-01,35,old_31d_plus,old,published date parsed; article age 35 day(s),5,valid,open,,California,matched state keyword: California,PEF Advisors,PEF Advisors,PEF Advisors,Freestone Capital; Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-01,20260701-000701-05607635,art_ea39364cb7089c5a,art_ea39364cb7089c5a,Development Activity,new_or_fresh,2026-06-30,2026-07-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Tampa,Florida,matched city/metro keyword: Tampa,Affinius Capital,Affinius Capital,Affinius Capital,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 24-story; address/street: 275 5th street in downtown st; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; capital raise; operational technology / AI adoption,Tampa / Florida,Site / Parcel Source Expansion,Other,1,97.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
