run_date,run_id,source_name,attempted_url_or_feed,status,article_count_fetched,site_parcel_candidate_count,reason_if_unavailable
2026-07-01,20260701-000701-05607635,REBusiness Online,https://rebusinessonline.com/feed/atom/,no relevant articles,20,0,No saved Site / Parcel candidates detected
2026-07-01,20260701-000701-05607635,Connect CRE Apartments,https://www.connectcre.com/feed?property-sector=apartments,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-01,20260701-000701-05607635,Connect CRE Texas,https://www.connectcre.com/feed?story-market=texas,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-01,20260701-000701-05607635,Connect CRE South Florida,https://www.connectcre.com/feed?story-market=south-florida,success,10,1,
2026-07-01,20260701-000701-05607635,Connect CRE Phoenix,https://www.connectcre.com/feed?story-market=phoenix,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-07-01,20260701-000701-05607635,Connect CRE Atlanta,https://www.connectcre.com/feed?story-market=atlanta,success,10,2,
2026-07-01,20260701-000701-05607635,Connect CRE Charlotte,https://www.connectcre.com/feed?story-market=charlotte,error,0,0,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token)
2026-07-01,20260701-000701-05607635,Connect CRE Orange County,https://www.connectcre.com/feed?story-market=orange-county,success,10,1,
2026-07-01,20260701-000701-05607635,CRE Daily,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Institutional Property Advisors,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,JLL Newsroom,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,CBRE Newsroom,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Cushman & Wakefield Newsroom,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Marcus & Millichap Newsroom,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Dallas Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Austin Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,South Florida Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Phoenix Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Atlanta Business Chronicle,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Charlotte Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Los Angeles Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,San Francisco Business Times,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Orange County Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Denver Business Journal,,skipped,0,0,No public feed URL configured
2026-07-01,20260701-000701-05607635,Nashville Business Journal,,skipped,0,0,No public feed URL configured
