run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-01,20260701-000701-05607635,CBRE,Tier 3 / Growth and Market Signal Watch,50,General Residential,California; San Francisco / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,100,69.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-01,20260701-000701-05607635,JPI,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Austin / Texas; Dallas / Texas; Sun Belt,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; market expansion; operational technology / AI adoption,3,77,70.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-01,20260701-000701-05607635,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Office-to-Residential Conversion,Los Angeles / California; Riverside / California,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption,3,100,87.7,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-01,20260701-000701-05607635,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Other / Unknown; Phoenix / Arizona,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,100,96.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-01,20260701-000701-05607635,Greystar,Tier 1 / Immediate Strategic Importance,100,BTR / Single-Family Rental,Other / Unknown,Core Multifamily News,Other,BTR expansion,1,89,89.0,Operational / Platform Investment,GP Capability Benchmark Signal,benchmark underwriting assumptions,Low,99,Monitor only
2026-07-01,20260701-000701-05607635,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; JV / partnership; operational technology / AI adoption,2,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-07-01,20260701-000701-05607635,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,National; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption,4,100,79.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,97,Track capital deployment and pricing signals
2026-07-01,20260701-000701-05607635,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-07-01,20260701-000701-05607635,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-07-01,20260701-000701-05607635,BridgeCity Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,acquisition; refinancing,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
