run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-07-01,20260701-000701-05607635,PRJ-20260701-0041,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,100,2026-07-01 00:07:01,art_6e05306f1e52dc16,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit,Apartment,Apartment,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$8.12; $8.12,,,,,,,,,,89,High Deal Intelligence,Entitlement / zoning watch,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,DFP-BB73BB97D4,90,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,DCL-20260701-001,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0165,"Construction Financing - Tampa / Florida - Focus, Bradford Allen Ink $135M Tampa Bay Construction Loan",100,2026-07-01 00:07:01,art_ea39364cb7089c5a,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Construction Financing - Tampa / Florida - Focus, Bradford Allen Ink $135M Tampa Bay Construction Loan",Construction Financing,Apartment,Apartment,Tampa / Florida,Tampa,Unknown,Affinius Capital,Affinius Capital,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,373 apartments,$135M; $135M; $135 million,$135M,,,,,,,,,86,High Deal Intelligence,Capital market signal,"Focus, Bradford Allen Ink $135M Tampa Bay Construction Loan",Connect CRE Apartments,https://www.connectcre.com/stories/focus-bradford-allen-ink-135m-tampa-bay-construction-loan/,97,DFP-7D88C8FB5B,90,"Construction Financing - Construction Financing - Tampa / Florida - Focus, Bradford Allen Ink $135M Tampa Bay Construction Loan",Construction Financing - Affinius Capital - Sun Belt,DCL-20260701-002,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0105,Construction Financing - New York - Walker & Dunlop Arranges $68.75M Construction Loan for Yonkers Luxury Multifamily Tower,100,2026-07-01 00:07:01,art_6b577a7e2723976b,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - New York - Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,Construction Financing,Apartment,Apartment,New York,New York,New York,Walker & Dunlop,Walker & Dunlop,Unknown,walker & dunlop,walker & dunlop,Unknown,Unknown,New York,,$68.75; $68.75,$68.75,,,,,,,,,85,High Deal Intelligence,Capital market signal,Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,Connect CRE,https://www.connectcre.com/stories/walker-dunlop-arranges-loan-for-final-phase-of-yonkers-master-planned-project/,100,DFP-7B1E4E9A99,90,Construction Financing - Construction Financing - New York - Walker & Dunlop Arranges Loan for Final Phase of Yonkers Master-Planned Project,Construction Financing - Walker & Dunlop - walker & dunlop - New York,DCL-20260701-003,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0087,General Project Signal - New York City / New York - JLL Arranged $44.5M Loan to Finance Benchmark Property in Manhattan’s East Village,100,2026-07-01 00:07:01,art_2c8f1026d4ac41e2,valid,Development Activity,GP / Capital Activity,acceptable_repeat,78,open,Refinancing - New York City / New York - Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Refinancing,Apartment,Apartment,New York City / New York,Manhattan,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,New York,,$45M; $45M; $44.5 million,$45M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Commercial Observer,https://commercialobserver.com/2026/06/citigroup-east-village-manhattan-apartments/,100,DFP-35A5B6E5A2,90,Refinancing - Refinancing - New York City / New York - Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Refinancing - JLL - JLL - New York,DCL-20260701-004,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0105,Construction Financing - New York - Walker & Dunlop Arranges $68.75M Construction Loan for Yonkers Luxury Multifamily Tower,100,2026-07-01 00:07:01,art_72fe59b598aaf6a6,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - New York - Walker & Dunlop Arranges $68.75M Construction Loan for Yonkers Luxury Multifamily Tower,Construction Financing,Multifamily,Multifamily,New York,New York,New York,Walker & Dunlop,Walker & Dunlop,Unknown,walker & dunlop,walker & dunlop,Unknown,Unknown,New York,,$68.75M; $68.75 million; $68.75m,$68.75M,,,,,,,,,80,High Deal Intelligence,Capital market signal,Walker & Dunlop Arranges $68.75M Construction Loan for Yonkers Luxury Multifamily Tower,Yield PRO,https://yieldpro.com/2026/06/miroza-tower-4/,87,DFP-6CA05EF919,90,Construction Financing - Construction Financing - New York - Walker & Dunlop Arranges $68.75M Construction Loan for Yonkers Luxury Multifamily Tower,Construction Financing - Walker & Dunlop - walker & dunlop - New York,DCL-20260701-005,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0172,"Acquisition - Phoenix / Arizona - IPA Arranges $32M Sale of Multifamily Property in Tucson, Arizona",100,2026-07-01 00:07:01,art_288419ee97351cbf,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Acquisition - Phoenix / Arizona - IPA Arranges $32M Sale of Multifamily Property in Tucson, Arizona",Acquisition,Apartment,Apartment,Phoenix / Arizona,Tucson,Unknown,IPA,IPA,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$32M; $32M; $32 million,,$32M,,,,,,,,75,Useful Deal Signal,Pricing benchmark,"IPA Arranges $32M Sale of Multifamily Property in Tucson, Arizona",REBusiness Online,https://rebusinessonline.com/ipa-arranges-32m-sale-of-multifamily-property-in-tucson-arizona/,95,DFP-129216041B,80,"Acquisition - Acquisition - Phoenix / Arizona - IPA Arranges $32M Sale of Multifamily Property in Tucson, Arizona",Acquisition - IPA - Sun Belt,DCL-20260701-006,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0117,Acquisition - Other / Unknown - Northmarq Secures $14.3M Financing of 148-Unit Multifamily Community in Leavenworth Kansas,100,2026-07-01 00:07:01,art_410309894be28bdd,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Other / Unknown - Northmarq Secures $14.3M Financing of 148-Unit Multifamily Community in Leavenworth Kansas,Acquisition,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Other / Unknown,,$14.3M; $14.3 million; $14.3m,$14.3M,$14.3M,,,,,,,,75,Useful Deal Signal,Pricing benchmark,Northmarq Secures $14.3M Financing of 148-Unit Multifamily Community in Leavenworth Kansas,Yield PRO,https://yieldpro.com/2026/06/station-lofts-kansas-state/,100,DFP-937BD9F566,80,Acquisition - Acquisition - Other / Unknown - Northmarq Secures $14.3M Financing of 148-Unit Multifamily Community in Leavenworth Kansas,Acquisition - Freddie Mac - Other / Unknown,DCL-20260701-007,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0117,Acquisition - Other / Unknown - Northmarq Secures $14.3M Financing of 148-Unit Multifamily Community in Leavenworth Kansas,100,2026-07-01 00:07:01,art_942426b89f06b35f,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Other / Unknown - Northmarq Secures $14M Financing for 148-Unit Multifamily in KS,Acquisition,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,Other / Unknown,,$14M; $14M; $14.3 million,$14M,$14M,,,,,,,,75,Useful Deal Signal,Pricing benchmark,Northmarq Secures $14M Financing for 148-Unit Multifamily in KS,Connect CRE Apartments,https://www.connectcre.com/stories/northmarq-secures-14m-financing-for-148-unit-multifamily-in-ks/,100,DFP-3424B8B62D,80,Acquisition - Acquisition - Other / Unknown - Northmarq Secures $14M Financing for 148-Unit Multifamily in KS,Acquisition - Freddie Mac - Other / Unknown,DCL-20260701-008,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0155,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,80,2026-07-01 00:07:01,art_1dcf67861f55438c,valid,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,88,access_limited,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,Construction Financing,Mixed-Use Residential,Affordable Housing,Santa Monica / California,Santa Monica,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,600 apartments,$170; $170,$170,,,,,,,,permit,75,Useful Deal Signal,Capital market signal,Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,Urbanize LA,https://la.urbanize.city/post/construction-commences-mixed-use-project-2025-and-2051-wilshire-santa-monica,100,DFP-5315A5459E,75,Construction Financing - Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,Construction Financing - Unknown - California,DCL-20260701-009,1
2026-07-01,20260701-000701-05607635,PRJ-20260701-0081,General Project Signal - Los Angeles / California - Affordable housing on the rise at 1405 S. Broadway in DTLA,100,2026-07-01 00:07:01,art_26743d6eb2f2c852,valid,Development Activity,Market Intelligence,repeat_penalized,54,access_limited,General Project Signal - Los Angeles / California - Affordable housing on the rise at 1405 S. Broadway in DTLA,General Project Signal,Affordable Housing,Affordable Housing,Los Angeles / California,Los Angeles,California,Related California,Related Companies,related,Unknown,Unknown,related,Related Companies,Los Angeles,303 units,,,,,,,,,,,75,Useful Deal Signal,Underwriting benchmark,Affordable housing on the rise at 1405 S. Broadway in DTLA,Urbanize LA,https://la.urbanize.city/post/affordable-housing-rise-1405-s-broadway-dtla,100,DFP-09360B6661,80,General Project Signal - General Project Signal - Los Angeles / California - Affordable housing on the rise at 1405 S. Broadway in DTLA,General Project Signal - Related Companies - Los Angeles,DCL-20260701-010,1
