run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-001,PRJ-20260525-0053,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Florida,Unknown,Apartment,Refinancing / Recapitalization,72,55,92,Strong Institutional Signal,7,7,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-002,PRJ-20260525-0078,"General Project Signal - National - AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Unknown,National,AvalonBay,Apartment,Unknown Stage,95,30,91,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-003,PRJ-20260525-0092,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,New York,New York,Blackstone,General Residential,Unknown Stage,84,30,91,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-004,PRJ-20260525-0034,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Sun Belt,Atlanta,Wood Partners,Apartment,Unknown Stage,87,31,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-005,PRJ-20260525-0079,Acquisition - National - Arbor Realty Trust Lends $125M on Chicago Apartments Acquisition,Unknown,National,Brookfield,Apartment,Unknown Stage,87,31,89,Strong Institutional Signal,7,9,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-006,PRJ-20260525-0049,Acquisition - California - Sacramento Multifamily Sale 16 Powerhouse Achieves Market’s Highest Price Per Unit in Four...,California,California,Unknown,Apartment,Refinancing / Recapitalization,86,67,88,Strong Institutional Signal,8,60,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 60 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-007,PRJ-20260525-0036,"Acquisition - Sun Belt - Dominium Acquires Affordable Seniors Housing Community in Duluth, Georgia, Plans $9.9M Ren...",Sun Belt,Atlanta,Unknown,Affordable Housing,Early Site Signal,83,47,88,Strong Institutional Signal,5,24,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 24 observation(s), latest stage Early Site Signal, identity confidence 80"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-009,PRJ-20260525-0077,Construction Financing - Sun Belt - Madison Realty Capital Originates $91.8M Construction Loan for Multifamily Project in Sout...,Sun Belt,Miami,Unknown,Apartment,Refinancing / Recapitalization,84,55,87,Strong Institutional Signal,4,30,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 30 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-008,PRJ-20260525-0054,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Sun Belt,Houston,Blackstone,General Residential,Unknown Stage,82,30,87,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-25,20260525-230212-45b2fe12,HCW-20260525-010,PRJ-20260525-0114,Modular / Construction Innovation - California - Modular Apartment Construction Gains Momentum In Bay Area,California,San Francisco,Unknown,Apartment,Site Acquisition / Site Control,76,40,86,Strong Institutional Signal,5,11,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
