run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Miami,Florida,8,8,1,7,4,6,Apartment,General Project Signal,Density Bonus / TOC,Mixed-use corridor,100,97,30,Strategic watch submarket,Monitor entitlement precedent,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos; Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development; Development Group Inks $58M Construction Loan for Coconut Grove Condos; Disposition / Exit - Miami / Florida - Stewards Sets Up $240M Deal for Two South Florida Multifamily Properties; General Project Signal - Miami / Florida - HTG Debuts $115M Miami Affordable Housing Project
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Atlanta,Southeast,6,5,1,5,1,5,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,47,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Passco Offloads Buckhead Rental Asset for $87.5M; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; Disposition / Exit - Atlanta / Georgia - Investor Takes Over Distressed Atlanta Apartment Asset; Investor Takes Over Distressed Atlanta Apartment Asset
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Los Angeles,Los Angeles,6,3,4,1,0,1,Affordable Housing,Disposition / Exit,Density Bonus / TOC,Density bonus corridor,100,16,42,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing completed at 1408 W. 162nd St. in South L.A.; Affordable housing tops out at 10953 Whipple St. in Toluca Lake; Apartments slated for 3648 S. Empire Dr. in Palms; Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Handles Sale of Section 8 Housing on Catalina Island; Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Phoenix,Arizona,3,3,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,89,0,20,Strategic watch submarket,Review potential acquisition pipeline,"29th Street Trades Aurora Apartment Community for $72.5M; Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail; Disposition / Exit - Phoenix / Arizona - 29th Street Trades Aurora Apartment Community for $72.5M; Evergreen Building Mesa Apartments, Retail; General Project Signal - Phoenix / Arizona - Mesa Expected to Okay $3B Legacy Park Project"
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Seattle,Seattle,2,2,0,2,0,1,Apartment,Disposition / Exit,General Entitlement Signal,Suburban growth corridor,80,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Seattle - Mesa West Lends $27M on Seattle-Area Apartments Acquisition; Apartment, Townhome Complex in Sammamish Trades Hands; Disposition / Exit - Seattle - Apartment, Townhome Complex in Sammamish Trades Hands; Mesa West Lends $27M on Seattle-Area Apartments Acquisition"
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Orange County,Orange County,5,1,0,1,1,2,Apartment,Recapitalization,General Entitlement Signal,Density bonus corridor,78,59,30,High relevance to Woomi site strategy,Monitor refinancing / distress pipeline,MMCC Arranges Financing for Orange Multifamily Acquisition; PGIM Sells Orange County Multifamily Asset for $154M; Private Investor Snags Brea Offices for $28M; Recapitalization - California - PGIM Sells Orange County Multifamily Asset for $154M; Tishman Speyer Acquires 376-Unit Anaheim Rental Community
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Dallas,Texas,2,2,0,2,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,76,0,20,Strategic watch submarket,Review potential acquisition pipeline,April Housing Reopens North Dallas Mixed-Income Community Following $20M Rehabilitation; Brazos Residential Picks Up Challenging Grand Prairie Apartment Asset; Disposition / Exit - Dallas / Texas - Brazos Residential Picks Up Challenging Grand Prairie Apartment Asset; General Project Signal - Dallas / Texas - April Housing Reopens North Dallas Mixed-Income Community Following $20M Rehabilitation
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Houston,Texas,2,2,0,2,0,0,Multifamily,Disposition / Exit,General Entitlement Signal,University-adjacent,75,0,20,Strategic watch submarket,Review potential acquisition pipeline,Berkadia Negotiates Off-Market Multifamily Property Sale in Houston; Disposition / Exit - Houston / Texas - Berkadia Negotiates Off-Market Multifamily Property Sale in Houston; General Project Signal - Houston / Texas - Rice Planning 24-Story Multifamily Community; Rice Planning 24-Story Multifamily Community
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Anaheim,Orange County,2,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,72,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; PGIM Sells Orange County Multifamily Asset for $154M; Tishman Speyer Acquires 376-Unit Anaheim Rental Community
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Echo Park,Los Angeles,1,1,1,1,0,1,Apartment,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,68,11,30,High relevance to Woomi site strategy,Monitor entitlement precedent,Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.; Entitlement / Permitting - Los Angeles / California - Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Brooklyn,New York,1,1,0,1,0,1,Affordable Housing,Acquisition,General Entitlement Signal,General submarket monitoring,59,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - New York City / New York - JLL Arranges $60.5M Acquisition Loan for Brooklyn Multifamily Portfolio; JLL Arranges $60.5M Acquisition Loan for Brooklyn Multifamily Portfolio
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,New York,New York,2,1,0,1,0,1,Affordable Housing,Acquisition,General Entitlement Signal,Mixed-use corridor,59,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - New York City / New York - JLL Arranges $60.5M Acquisition Loan for Brooklyn Multifamily Portfolio; JLL Arranges $60.5M Acquisition Loan for Brooklyn Multifamily Portfolio; Related Launches Leasing for Tuxedo Luxury Rentals
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Charlotte,Southeast,1,1,0,1,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,43,0,20,General monitoring,Monitor only,General Project Signal - Sun Belt - Space Craft Begins Leasing 389-Unit Apartment Community in Charlotte; Space Craft Begins Leasing 389-Unit Apartment Community in Charlotte
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Austin,Texas,1,1,0,1,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,42,0,20,General monitoring,Monitor only,General Project Signal - Austin / Texas - Target to Add Austin-Area Store; Target to Add Austin-Area Store
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,California,National / Other,0,5,0,0,0,0,General Residential,Acquisition,General Entitlement Signal,University-adjacent,40,0,20,General monitoring,Track local GP / sponsor activity,"Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition; Acquisition - California - Strauss Investments Buys 157,000 SF Commons at Valencia Office Campus in California; Disposition / Exit - California - Private Investor Snags Brea Offices for $28M; General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund; JV / Partnership - California - Harrison Street, U. of San Diego to Partner for On-Campus Housing"
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Los Angeles / California,National / Other,0,2,1,0,0,0,General Residential,Development Start,Entitlement Approval,General submarket monitoring,30,11,20,General monitoring,Monitor entitlement precedent,Development Start - Los Angeles / California - Affordable housing tops out at 10953 Whipple St. in Toluca Lake; Entitlement / Permitting - Los Angeles / California - USC School of Cinematic Arts plans expansion at 625 W. 32nd St.
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,San Francisco,National / Other,0,2,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,16,0,20,Low relevance,Track local GP / sponsor activity,"Entitlement / Permitting - San Francisco / California - Plans Refiled for 395 3rd Street in SoMa, San Francisco; General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco"
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Beverly Grove,Los Angeles,1,0,0,0,0,0,Senior Housing,General Project Signal,General Entitlement Signal,Mixed-use corridor,12,0,30,Low relevance,Monitor only,Mixed-use building starts to rise at 8000 Beverly Blvd.
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Florida,National / Other,0,1,0,0,0,0,Multifamily,Construction Financing,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Monitor only,Construction Financing - West Palm Beach / Florida - Time Equities Breaks Ground on Multi-Phase Redevelopment in West Palm Beach Florida
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Sun Belt,National / Other,0,1,0,0,0,0,Multifamily,Refinancing,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Track local GP / sponsor activity,Refinancing - Sun Belt - Blackstone Eyes Multifamily Portfolio Collection Spanning Seven States in the Sun Belt
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Texas,National / Other,0,1,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,8,0,20,Low relevance,Monitor only,"General Project Signal - Texas - Embrey to Raze Alamo Heights Rental Units, to Build 296 New Ones"
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Fort Worth,Texas,1,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,0,0,20,Low relevance,Track local GP / sponsor activity,Brazos Residential Picks Up Challenging Grand Prairie Apartment Asset
