run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Apartment,39,24,13,31,83.8,Other / Unknown,Developer Strategy,Berkadia,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Affordable Housing,7,7,4,7,98.7,Los Angeles / California,Institutional Flow,JLL,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Multifamily,16,4,4,9,67.4,Other / Unknown,Developer Strategy,Blackstone,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Student Housing,2,1,1,2,82.0,California,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Mixed-Use Residential,5,2,2,4,80.2,Miami / Florida,Developer Strategy,Brookfield,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Senior Housing,3,2,0,3,78.3,Miami / Florida,Developer Strategy,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,General Residential,3,0,2,3,51.7,California,Institutional Flow,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,BTR / Single-Family Rental,0,0,0,0,0,None detected,None detected,None detected,Potential expansion or product diversification signal,Monitoring Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-09-17,20260917-010652-e8f1769e,2026-09-17 01:06:52,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
