run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-001,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Los Angeles,,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,79,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,https://la.urbanize.city/post/affordable-housing-tops-out-10953-whipple-st-toluca-lake,High
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-002,Development Start - Los Angeles / California - Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Los Angeles,Unknown,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,78,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,https://la.urbanize.city/post/affordable-housing-tops-out-10953-whipple-st-toluca-lake,High
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-003,Affordable housing completed at 1408 W. 162nd St. in South L.A.,Los Angeles,,Affordable Housing,No Previous Record,Delivery / Opening,Newly Detected Project,73,11,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Affordable housing completed at 1408 W. 162nd St. in South L.A.,https://la.urbanize.city/post/affordable-housing-completed-1408-w-162nd-st-south-la,Medium
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-004,JV / Partnership - Los Angeles / California - Affordable housing completed at 1408 W. 162nd St. in South L.A.,Los Angeles,Unknown,Affordable Housing,No Previous Record,Delivery / Opening,Newly Detected Project,72,13,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Affordable housing completed at 1408 W. 162nd St. in South L.A.,https://la.urbanize.city/post/affordable-housing-completed-1408-w-162nd-st-south-la,Medium
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-005,Landmark Properties and W5 Group Deliver The Standard at Syracuse One Block North of the Syracuse University Campus,Los Angeles,Unknown,Student Housing,No Previous Record,Delivery / Opening,Newly Detected Project,71,12,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Landmark Properties and W5 Group Deliver The Standard at Syracuse One Block North of the Syracuse University Campus,https://yieldpro.com/2026/09/the-standard-at-syracuse/,Medium
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-006,Recapitalization - California - PGIM Sells Orange County Multifamily Asset for $154M,Orange County,JPI,Apartment,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,30,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",PGIM Sells Orange County Multifamily Asset for $154M,https://yieldpro.com/2026/09/edge-anaheim/,Medium
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-007,Refinancing - Sun Belt - Blackstone Eyes Multifamily Portfolio Collection Spanning Seven States in the Sun Belt,Los Angeles,Blackstone,Multifamily,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,29,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Blackstone Eyes Multifamily Portfolio Collection Spanning Seven States in the Sun Belt,https://yieldpro.com/2026/09/legacy-north-plano/,Medium
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-008,Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Handles Sale of Section 8 Housing on Catalina Island,Los Angeles,Marcus & Millichap,Affordable Housing,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,50,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Marcus & Millichap’s Azzi Group Handles Sale of Section 8 Housing on Catalina Island,https://www.connectcre.com/stories/marcus-millichaps-azzi-group-handles-sale-of-section-8-housing-on-catalina-island/,Medium
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-009,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,Marcus & Millichap,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Medium
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-010,Disposition / Exit - Dallas / Texas - Brazos Residential Picks Up Challenging Grand Prairie Apartment Asset,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,49,30,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Brazos Residential Picks Up Challenging Grand Prairie Apartment Asset,https://www.connectcre.com/stories/brazos-residential-picks-up-challenging-grand-prairie-apartment-asset/,Low
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-011,Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,Los Angeles,,Apartment,Early Site Signal,Early Site Signal,Same Stage Persistence,48,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,https://la.urbanize.city/post/echo-park-adjacent-apartments-proposed-820-n-laguna-ave,Low
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-012,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,Freddie Mac,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,48,29,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Low
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-013,Disposition / Exit - Atlanta / Georgia - Investor Takes Over Distressed Atlanta Apartment Asset,Los Angeles,Unknown,Apartment,Distressed / Stalled,Distressed / Stalled,Possible Stall,47,82,Stalled Risk,Stalled project opportunity watch,Review stalled project opportunity and sponsor constraints,"Check entitlement, financing, sponsor, and construction delay causes",Investor Takes Over Distressed Atlanta Apartment Asset,https://www.connectcre.com/stories/investor-acquires-distressed-atlanta-apartment-asset/,High
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-014,Entitlement / Permitting - Los Angeles / California - Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,Los Angeles,Unknown,Apartment,Early Site Signal,Early Site Signal,Same Stage Persistence,47,38,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,https://la.urbanize.city/post/echo-park-adjacent-apartments-proposed-820-n-laguna-ave,Low
2026-09-17,20260917-010652-e8f1769e,LAT-20260917-015,"Entitlement / Permitting - San Francisco / California - Plans Refiled for 395 3rd Street in SoMa, San Francisco",Los Angeles,Unknown,Apartment,Early Site Signal,Early Site Signal,Same Stage Persistence,47,38,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,"Plans Refiled for 395 3rd Street in SoMa, San Francisco",https://sfyimby.com/2026/09/plans-refiled-for-395-3rd-street-in-soma-san-francisco.html,Low
