run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-09-17,20260917-010652-e8f1769e,LA Assets,Recapitalization - California - PGIM Sells Orange County Multifamily Asset for $154M,Los Angeles,Apartment,JPI,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,Refinancing - Sun Belt - Blackstone Eyes Multifamily Portfolio Collection Spanning Seven States in the Sun Belt,Los Angeles,Multifamily,Blackstone,100,High relevance to Woomi site strategy,Unknown,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,Entitlement / Permitting - Los Angeles / California - Apartments slated for 3648 S. Empire Dr. in Palms,Los Angeles,Apartment,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,Entitlement / Permitting - Los Angeles / California - Echo Park-adjacent apartments proposed at 820 N. Laguna Ave.,Los Angeles,Apartment,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Los Angeles,Apartment,Marcus & Millichap,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,Development Start - Los Angeles / California - Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,General Project Signal - Dallas / Texas - April Housing Reopens North Dallas Mixed-Income Community Following $20M Rehabilitation,Los Angeles,Affordable Housing,Blackstone,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,"General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco",Los Angeles,Apartment,Trammell Crow Residential,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,LA Assets,Affordable housing tops out at 10953 Whipple St. in Toluca Lake,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Alliance Residential,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Arcus Real Estate Capital,Other / Unknown,BTR / Single-Family Rental,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Atlanta / Georgia,Other / Unknown,BTR / Single-Family Rental,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Atlanta / Georgia,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Atlanta / Georgia,Other / Unknown,Student Housing,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Atlanta / Georgia,Other / Unknown,Affordable Housing,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,Capital Flow,Atlanta / Georgia,Other / Unknown,Multifamily,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-09-17,20260917-010652-e8f1769e,High Confidence Signals,Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Handles Sale of Section 8 Housing on Catalina Island,California,Affordable Housing,Marcus & Millichap,97,Priority Asset Watch,Site Acquisition / Site Control,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-09-17,20260917-010652-e8f1769e,High Confidence Signals,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Unknown,Apartment,Berkadia,96,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-09-17,20260917-010652-e8f1769e,Opportunities,Recapitalization Opportunity,California,Apartment,JPI,94,Immediate Opportunity Watch,Recapitalization Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-09-17,20260917-010652-e8f1769e,Source Activation,Yield PRO,Other / Unknown,General Residential,Unknown,94,Production Source,Working,,Working,source_activation_report.md
2026-09-17,20260917-010652-e8f1769e,High Confidence Signals,Recapitalization - California - PGIM Sells Orange County Multifamily Asset for $154M,California,Apartment,JPI,93,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-09-17,20260917-010652-e8f1769e,High Confidence Signals,Refinancing - Sun Belt - Blackstone Eyes Multifamily Portfolio Collection Spanning Seven States in the Sun Belt,Sun Belt,Multifamily,Blackstone,93,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-09-17,20260917-010652-e8f1769e,High Confidence Signals,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,Apartment,Marcus & Millichap,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-09-17,20260917-010652-e8f1769e,High Confidence Signals,"Acquisition - California - Strauss Investments Buys 157,000 SF Commons at Valencia Office Campus in California",California,General Residential,CBRE,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-09-17,20260917-010652-e8f1769e,Opportunities,Acquisition Opportunity,California,Apartment,Freddie Mac,91,Immediate Opportunity Watch,Acquisition Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-09-17,20260917-010652-e8f1769e,Opportunities,Refinancing Gap,Sun Belt,Multifamily,Blackstone,91,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
2026-09-17,20260917-010652-e8f1769e,Source Activation,Connect CRE California,Other / Unknown,General Residential,Unknown,90,Production Source,Working,,Working,source_activation_report.md
