run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-007,DFP-B0DC56B5AB,2,Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,85,65,1,1,0,0,Yes,Refinancing Gap,,Florida,Multifamily
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-004,DFP-B52F91F0C5,2,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,72,76,1,1,0,0,Yes,,construction loan gap,California,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-001,DFP-7C56BDA953,2,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,72,76,1,1,0,0,Yes,,construction loan gap,Los Angeles,Affordable Housing
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-028,DFP-5DF80115A9,2,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",66,67,1,1,0,0,Yes,,recapitalization need,California,Affordable Housing
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-012,DFP-7419B32442,2,PNC Bank Refis West Village Apartment Building With $404M Loan,PNC Bank Refis West Village Apartment Building With $404M Loan,65,63,1,1,0,0,Yes,Refinancing Gap,,New York,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-016,DFP-3213D240BF,2,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Alta Developers Lands $91.8M Construction Loan for Miami Apartments,64,60,1,1,0,0,Yes,Construction Financing Gap,,Sun Belt,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-021,DFP-732A1631F7,2,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,63,59,1,1,0,0,Yes,Land / Pipeline Opportunity,,Florida,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-033,DFP-75DD274EB3,2,$46M Bridge Loan Refinances Newly Built Moreno Valley Apartments Villa Annette,$46M Bridge Loan Refinances Newly Built Moreno Valley Apartments Villa Annette,60,59,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-030,DFP-1176726A47,2,Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-A Multifamily on Philadelphia Waterfront,Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-A Multifamily on Philadelphia Waterfront,60,55,1,1,0,0,Yes,Refinancing Gap,,National,Multifamily
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-024,DFP-B1D14E74D7,2,"Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development","Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",59,55,1,1,0,0,Yes,Construction Financing Gap,,New York,Mixed-Use Residential
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-044,DFP-8A2A84B303,2,Georgia Tech Student Housing Investors Ink Refi,Georgia Tech Student Housing Investors Ink Refi,58,53,1,1,0,0,Yes,Refinancing Gap,,Sun Belt,Student Housing
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-003,DFP-021BBBDEC4,1,"PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex","PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",90,0,1,0,0,0,No,JV / Partnership Gap,,California,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-006,DFP-5D6719F3A7,1,Joint Venture of PCCP and Alliance Residential Company Acquires 184-Unit Multifamily Community in Riverside California,Joint Venture of PCCP and Alliance Residential Company Acquires 184-Unit Multifamily Community in Riverside California,89,0,1,0,0,0,No,JV / Partnership Gap,,California,Multifamily
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-009,DFP-207F0C8A97,1,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,87,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-005,DFP-93359E6D9F,1,Charlotte Apartment Project Fetches $107M,Charlotte Apartment Project Fetches $107M,84,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Sun Belt,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-008,DFP-8FC4545B62,1,"Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona","Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",83,0,1,0,0,0,No,Acquisition Opportunity,,Arizona,Apartment
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-036,DFP-89C88339A5,1,Speaker Spotlight: Adam Greene of RXR,Speaker Spotlight: Adam Greene of RXR,71,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,New York,Office-to-Residential Conversion
2026-05-30,20260530-230208-ccf8785d,2026-05-30 23:02:08,DCL-20260530-002,DFP-DC575279E3,1,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,150 apartments debut at 549 S. Harvard Blvd. in Koreatown,68,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Los Angeles,Affordable Housing
