run_date,run_id,la_watch_id,la_submarket,project_or_deal_name,gp_or_developer,residential_sector,entitlement_signal_type,entitlement_stage,entitlement_risk_score,entitlement_opportunity_score,local_relevance_score,woomi_site_strategy_relevance,potential_site_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-001,Los Angeles,"New Rendering For 650 Divisadero Street, San Francisco",Unknown,Apartment,Entitlement Approval,Approved / Entitled,30,70,72,Relevant to California entitlement monitoring,Watch affordable housing requirement,Monitor construction-ready pipeline and sponsor execution,"New Rendering For 650 Divisadero Street, San Francisco",https://sfyimby.com/2026/05/new-rendering-for-650-divisadero-street-san-francisco.html,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-002,California,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Lincoln Property Company,Apartment,Entitlement Approval,Unknown Stage,28,50,64,Relevant to California entitlement monitoring,Monitor local sponsor activity,"Track local planning docket, sponsor, submarket, and entitlement precedent",Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,https://la.urbanize.city/post/updated-plan-apartments-1238-lincoln-blvd-santa-monica,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-004,Los Angeles,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Unknown,Apartment,Planning Approval,Under Review,28,45,63,Relevant to California entitlement monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,https://la.urbanize.city/post/infill-housing-slated-349-n-oakhurst-ave-beverly-hills,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-005,Los Angeles,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,28,45,63,Relevant to California entitlement monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-006,Los Angeles,Entitlement / Permitting - Los Angeles - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,28,45,63,Relevant to California entitlement monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",150 apartments debut at 549 S. Harvard Blvd. in Koreatown,https://la.urbanize.city/post/150-apartments-debut-549-s-harvard-blvd-koreatown,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-007,Los Angeles,Entitlement / Permitting - Los Angeles - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Unknown,Apartment,Entitlement Approval,Unknown Stage,28,45,63,Relevant to California entitlement monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,https://la.urbanize.city/post/infill-housing-slated-349-n-oakhurst-ave-beverly-hills,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-003,Los Angeles,Scissor stairs may lower Washington multifamily building costs,Unknown,Multifamily,Zoning / Rezoning,Unknown Stage,28,48,49,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Scissor stairs may lower Washington multifamily building costs,https://www.housingwire.com/articles/scissor-stairs-washington-costs/,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-008,Los Angeles,JBG SMITH Commences Office-to-Residential Conversion in National Landing,Unknown,Office-to-Residential Conversion,Office-to-Residential Conversion,Unknown Stage,28,42,47,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",JBG SMITH Commences Office-to-Residential Conversion in National Landing,https://www.connectcre.com/stories/jbg-smith-commences-office-to-residential-conversion-in-national-landing/,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-010,Atlanta,Entitlement / Permitting - Sun Belt - Cambridge Properties Bringing New Life to Aging Charlotte Center,Unknown,Apartment,Entitlement Approval,Unknown Stage,28,30,42,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Cambridge Properties Bringing New Life to Aging Charlotte Center,https://www.connectcre.com/stories/cambridge-properties-bringing-new-life-to-aging-center/,Low
2026-05-30,20260530-230208-ccf8785d,LAW-20260530-009,Southeast,Entitlement / Permitting - Southeast - 40 apartments slated for 4080 Lafayette Place in Culver City,Unknown,Apartment,Entitlement Approval,Unknown Stage,28,30,42,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",40 apartments slated for 4080 Lafayette Place in Culver City,https://la.urbanize.city/post/40-apartments-slated-4080-lafayette-place-culver-city,Low
