run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-002,PRJ-20260530-0039,"Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",Arizona,Arizona,Wood Partners,Apartment,Delivery / Opening,87,18,95,Strong Institutional Signal,7,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-001,PRJ-20260530-0054,Refinancing - Florida - Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Florida,Florida,Crescent Communities,Multifamily,Delivery / Opening,83,38,95,Strong Institutional Signal,8,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-003,PRJ-20260530-0078,Refinancing - New York - PNC Bank Refis West Village Apartment Building With $404M Loan,New York,Manhattan,Unknown,Apartment,Refinancing / Recapitalization,85,56,94,Strong Institutional Signal,4,6,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 6 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-004,PRJ-20260530-0043,JV / Partnership - California - Joint Venture of PCCP and Alliance Residential Company Acquires 184-Unit Multifamily Commu...,California,California,Alliance Residential,Apartment,Delivery / Opening,99,31,93,Strong Institutional Signal,9,20,Institutional capital movement,Priority Asset Watch,Review immediately,"9 source file(s), 20 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-006,PRJ-20260530-0040,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Sun Belt,Atlanta,Wood Partners,Apartment,Unknown Stage,87,31,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-005,PRJ-20260530-0091,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",New York,New York,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,81,44,90,Strong Institutional Signal,8,18,Construction start pipeline,Priority Asset Watch,Review immediately,"8 source file(s), 18 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-009,PRJ-20260530-0050,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,Unknown,Apartment,Refinancing / Recapitalization,86,67,88,Strong Institutional Signal,7,34,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 34 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-008,PRJ-20260530-0081,Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Sun Belt,Miami,Unknown,Apartment,Refinancing / Recapitalization,85,47,88,Strong Institutional Signal,4,22,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 22 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-007,PRJ-20260530-0042,Audubon Unveils Palmer Club Apartments Breathing New Life into Former Fairway View Apartments with Multi-Million Dollar Renovation,Sun Belt,Atlanta,Unknown,Mixed-Use Residential,Refinancing / Recapitalization,83,47,88,Strong Institutional Signal,5,33,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 33 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-010,PRJ-20260530-0048,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,California,Unknown,Lincoln Property Company,Apartment,Unknown Stage,50,31,87,Strong Institutional Signal,8,9,Entitlement progression,Priority Asset Watch,Review immediately,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-011,PRJ-20260530-0056,General Project Signal - Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Florida,Florida,Unknown,Apartment,Site Acquisition / Site Control,72,55,86,Strong Institutional Signal,7,18,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 18 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-012,PRJ-20260530-0090,Office-to-Residential Conversion - New York - Speaker Spotlight: Adam Greene of RXR,New York,New York,RXR,Office-to-Residential Conversion,Unknown Stage,65,32,86,Strong Institutional Signal,7,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-013,PRJ-20260530-0111,General Project Signal - Sun Belt - Empire Group Starts Work on $170M Phoenix Apartment Tower,Sun Belt,Phoenix,Unknown,Apartment,Unknown Stage,71,34,83,Institutional Watch,4,8,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"4 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-014,PRJ-20260530-0086,Construction Financing - National - Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-...,Unknown,National,Unknown,Multifamily,Site Acquisition / Site Control,84,45,81,Institutional Watch,3,6,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"3 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-015,PRJ-20260530-0073,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,California,Los Angeles,Unknown,Affordable Housing,Refinancing / Recapitalization,86,40,80,Institutional Watch,4,31,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"4 source file(s), 31 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-016,PRJ-20260530-0115,JV / Partnership - New York - IPA Arranges $27M Acquisition Loan for Apartment Community in D.C’s NoMa District,New York,Southeast,Unknown,Apartment,Unknown Stage,71,34,79,Institutional Watch,4,4,Refinancing opportunity,Strategic Asset Watch,Watch refinancing timing,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-017,PRJ-20260530-0084,Construction Financing - National - Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-...,National,Unknown,Unknown,Multifamily,Site Acquisition / Site Control,47,38,78,Institutional Watch,6,9,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"6 source file(s), 9 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-05-30,20260530-230208-ccf8785d,HCW-20260530-018,PRJ-20260530-0076,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...,Other / Unknown,Los Angeles,Unknown,Multifamily,Unknown Stage,43,32,75,Institutional Watch,7,55,Construction start pipeline,Strategic Asset Watch,Monitor construction execution,"7 source file(s), 55 observation(s), latest stage Unknown Stage, identity confidence 80"
