run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-035,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-036,Capital Flow,Berkadia,Critical,100,Berkadia,Apartment,Berkadia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-037,Capital Flow,Berkadia,Critical,100,Berkadia,Apartment,Berkadia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-016,LA Asset Watch,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,Critical,100,Los Angeles,Affordable Housing,Unknown,Review acquisition comparables,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-018,LA Asset Watch,Entitlement / Permitting - Los Angeles - 150 apartments debut at 549 S. Harvard Blvd. in Koreatown,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/150-apartments-debut-549-s-harvard-blvd-koreatown
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-019,LA Asset Watch,Entitlement / Permitting - Los Angeles - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Critical,100,Los Angeles,Apartment,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/infill-housing-slated-349-n-oakhurst-ave-beverly-hills
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-020,LA Asset Watch,General Project Signal - Los Angeles - Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-slated-1418-s-mansfield-ave-mid-city
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-017,LA Asset Watch,Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Critical,100,Los Angeles,Apartment,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/infill-housing-slated-349-n-oakhurst-ave-beverly-hills
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-001,Signal Quality,"Acquisition - Arizona - Wood Partners Sells 278-Unit Alta Rise Multifamily Community in Gilbert, Arizona",Critical,95,Arizona,Apartment,Wood Partners,"7 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-002,Signal Quality,Refinancing - Florida - Benefit Street Partners Provides $82M Refi for Sarasota County Multifamily,Critical,95,Florida,Multifamily,Crescent Communities,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-003,Signal Quality,Refinancing - New York - PNC Bank Refis West Village Apartment Building With $404M Loan,Critical,94,New York,Apartment,Unknown,"4 source file(s), 6 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-004,Signal Quality,JV / Partnership - California - Joint Venture of PCCP and Alliance Residential Company Acquires 184-Unit Multifamily Commu...,Critical,93,California,Apartment,Alliance Residential,"9 source file(s), 20 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-005,Signal Quality,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Critical,90,Sun Belt,Apartment,Wood Partners,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-006,Opportunity,JV / Partnership Gap,Critical,90,California,Apartment,Alliance Residential,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/pccp-alliance-residential-snap-up-garden-style-riverside-complex/
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-007,Opportunity,JV / Partnership Gap,Critical,89,California,Multifamily,Alliance Residential,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/05/the-hawthorne/
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-008,Opportunity,LA / California Entitlement Opportunity,Critical,87,California,Apartment,Lincoln Property Company,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://la.urbanize.city/post/updated-plan-apartments-1238-lincoln-blvd-santa-monica
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-026,Market Entry Window,California,Critical,86,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-009,Opportunity,Refinancing Gap,Critical,85,Florida,Multifamily,Crescent Communities,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://commercialobserver.com/2026/05/benefit-street-partners-82m-refi-sarasota-county-multifamily/
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-021,GP Watch,Alliance Residential,Critical,84,California,Apartment,Alliance Residential,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-010,Opportunity,GP Capability Partnership Opportunity,Critical,84,Sun Belt,Apartment,Wood Partners,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Sun Belt.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-027,Market Entry Window,Sun Belt,Critical,83,Sun Belt,80,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Actively source opportunities,market_entry_window_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-032,Lifecycle Watch,"JV / Partnership - California - PCCP, Alliance Residential Snap Up Garden-Style Riverside Complex",Critical,80,California,Apartment,Alliance Residential,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/pccp-alliance-residential-snap-up-garden-style-riverside-complex/
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-028,Market Entry Window,Los Angeles,High,79,Los Angeles,90,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Track entitlement / permitting pipeline,market_entry_window_report.md,
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-033,Lifecycle Watch,"JV / Partnership - Los Angeles - Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",High,78,California,Affordable Housing,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://www.connectcre.com/stories/logos-faith-st-rest-break-ground-on-138-unit-affordable-housing/
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-034,Lifecycle Watch,Construction Financing - National - Basis Investment Group Announces $43M Refinancing and Lease-Up of Newly Constructed Class-...,High,77,Unknown,Multifamily,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://yieldpro.com/2026/05/residences-at-pier-40/
2026-05-30,20260530-230208-ccf8785d,CARD-20260530-011,Distress,construction loan gap,High,76,California,Apartment,Unknown,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/
