run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260531-230156-2ca508a0,2026-05-31,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,10,10,5,5,0,0,0,10,0,other_capital_event:5; construction_financing:1; disposition:1; joint_venture:1; refinancing:1,none
20260531-230156-2ca508a0,2026-05-31,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,15,10,0,10,9,0,0,1,0,other_capital_event:8; acquisition:1; lender_activity:1,repeat exposure penalty:9
20260531-230156-2ca508a0,2026-05-31,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,8,8,0,8,1,0,1,6,1,other_capital_event:5; joint_venture:1; construction_financing:1; fund_capital_raise:1,article integrity issue:1; repeat exposure penalty:1
20260531-230156-2ca508a0,2026-05-31,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,6,6,0,6,2,0,0,4,2,lender_activity:3; construction_financing:1; other_capital_event:1; acquisition:1,repeat exposure penalty:2
20260531-230156-2ca508a0,2026-05-31,Commercial Observer,Tier 1,national_multifamily,OK,,4,4,0,4,0,0,0,4,0,refinancing:2; construction_financing:1; lender_activity:1,none
20260531-230156-2ca508a0,2026-05-31,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,4,4,0,4,3,0,0,1,0,joint_venture:2; lender_activity:1; acquisition:1,repeat exposure penalty:3
20260531-230156-2ca508a0,2026-05-31,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,3,3,0,3,0,0,0,3,0,lender_activity:2; joint_venture:1,none
20260531-230156-2ca508a0,2026-05-31,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,4,3,0,3,0,0,0,3,0,lender_activity:2; joint_venture:1,none
20260531-230156-2ca508a0,2026-05-31,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,3,0,3,1,1,0,1,1,other_capital_event:2; refinancing:1,repeat exposure penalty:1; low relevance or thin evidence:1
20260531-230156-2ca508a0,2026-05-31,Connect CRE Charlotte,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,3,0,3,2,0,0,1,1,lender_activity:2; other_capital_event:1,repeat exposure penalty:2
20260531-230156-2ca508a0,2026-05-31,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,3,3,0,3,3,0,0,0,0,construction_financing:1; lender_activity:1; recapitalization:1,repeat exposure penalty:3
20260531-230156-2ca508a0,2026-05-31,Multifamily Dive,Tier 1,national_multifamily,OK,,2,2,0,2,0,0,0,2,0,other_capital_event:1; joint_venture:1,none
20260531-230156-2ca508a0,2026-05-31,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,2,2,0,2,1,0,0,1,0,lender_activity:1; other_capital_event:1,repeat exposure penalty:1
20260531-230156-2ca508a0,2026-05-31,Multifamily Executive,Tier 1,national_multifamily,OK,,3,2,0,2,2,1,0,0,0,lender_activity:2,repeat exposure penalty:2; low relevance or thin evidence:1
20260531-230156-2ca508a0,2026-05-31,Bisnow,Tier 1,national_multifamily,OK,,2,1,0,1,0,0,0,1,0,other_capital_event:1,none
20260531-230156-2ca508a0,2026-05-31,Blackstone Real Estate,Tier 3,gp_activity;institutional_capital,OK,,1,1,0,1,0,0,0,1,0,platform_expansion:1,none
20260531-230156-2ca508a0,2026-05-31,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,1,1,0,1,0,0,0,1,0,other_capital_event:1,none
20260531-230156-2ca508a0,2026-05-31,AHV Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,AMLI Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Alliance Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,American Campus Communities Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,American Homes 4 Rent Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Apollo Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Atlanta Business Chronicle,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Atria Senior Living Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Austin Business Journal,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,AvalonBay Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,AvalonBay Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Avenue Development Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,BB Living Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,BGO Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Berkadia Research,Tier 1,capital_markets;institutional_capital,Failed,RSS parsing issue,0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue:1
20260531-230156-2ca508a0,2026-05-31,Berkadia Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue,0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue:1
20260531-230156-2ca508a0,2026-05-31,Blackstone Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,OK,,0,0,0,0,0,0,0,0,0,,none
20260531-230156-2ca508a0,2026-05-31,Bridge Investment Group Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Brookdale Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Brookfield Real Estate,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,Brookfield Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,CA Ventures Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260531-230156-2ca508a0,2026-05-31,CBRE Capital Markets Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
