run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,California,Affordable Housing,13,12,6,90.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Los Angeles,Affordable Housing,12,10,5,93.8,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,National / Other,Multifamily,30,14,13,72.6,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Sun Belt,Apartment,18,12,5,81.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Southeast,Apartment,10,8,3,85.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Florida,Apartment,9,6,4,80.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,New York,Apartment,6,5,3,83.8,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Phoenix,Apartment,2,2,2,92.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Arizona,Apartment,1,1,1,100.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Seattle,Affordable Housing,1,1,0,84.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Dallas,Multifamily,1,0,0,63.0,None detected,None detected,General market monitoring,General Monitoring,Monitor only
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Texas,Multifamily,1,0,0,63.0,None detected,None detected,General market monitoring,General Monitoring,Monitor only
2026-05-31,20260531-230156-2ca508a0,2026-05-31 23:01:56,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
