run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-02,20260802-000001-343a4ec8,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California; New York City / New York; Seattle,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; development start; entitlement; operational technology / AI adoption,5,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-02,20260802-000001-343a4ec8,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Dallas / Texas; New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; development start; JV / partnership,3,100,90.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-02,20260802-000001-343a4ec8,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Dallas / Texas; Los Angeles / California; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,5,100,84.2,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-02,20260802-000001-343a4ec8,Nordic Partners Investments,Tier 3 / Growth and Market Signal Watch,50,Apartment,Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership,2,92,90.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Medium,99,Map potential GP / JV relationship and monitor partnership activity
2026-08-02,20260802-000001-343a4ec8,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-08-02,20260802-000001-343a4ec8,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-08-02,20260802-000001-343a4ec8,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-08-02,20260802-000001-343a4ec8,Baron Property Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Florida; Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; recapitalization; operational technology / AI adoption,2,99,86.0,Refinancing / Recapitalization,Pricing Discovery Signal,pricing discovery reference,Low,95,Track refinancing or recapitalization pipeline
2026-08-02,20260802-000001-343a4ec8,Madison Realty Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Florida; Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; recapitalization; operational technology / AI adoption,2,99,86.0,Refinancing / Recapitalization,Pricing Discovery Signal,pricing discovery reference,Low,95,Track refinancing or recapitalization pipeline
2026-08-02,20260802-000001-343a4ec8,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
