run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-001,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,Los Angeles,CBRE,Apartment,Distressed / Stalled,87,100,Unknown Timing,Low,Low,Monitor stalled project opportunity,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Distressed / Stalled; Distressed / Stalled Asset; No explicit timing reference,CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-002,CBRE Completes Receivership Sale of Santa Monica Apartments,Los Angeles,CBRE,Apartment,Distressed / Stalled,79,100,Unknown Timing,Low,Low,Monitor stalled project opportunity,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Distressed / Stalled; Distressed / Stalled Asset; 2026,CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-003,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,Los Angeles,Freddie Mac,Apartment,Refinancing / Recapitalization,49,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Northmarq Arranges Freddie Mac Loan for Upland Apartments,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-004,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Los Angeles,CBRE,Affordable Housing,Environmental Review / CEQA,33,100,Unknown Timing,Medium,Low,Track early entitlement precedent,"Track local planning docket, CEQA exposure, and sponsor response",Environmental Review / CEQA; Development Start; No explicit timing reference,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,https://la.urbanize.city/post/draft-eir-released-metro-adjacent-high-rise-5350-wilshire-blvd,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-005,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,Los Angeles,Marcus & Millichap,Apartment,Delivery / Opening,10,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Lease-Up / Delivery; No explicit timing reference,Van Nuys Apartments Trade for First Time Since Delivery,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-006,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Construction Ready,4,100,Unknown Timing,Low,Medium,Watch construction-ready pipeline,"Monitor permit status, financing, and construction-start readiness",Construction Ready; Development Start; No explicit timing reference,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-007,"Acquisition - California - USA Properties, Strand Financial Sell 293-Unit Talavera Multifamily Community in Folsom, C...",Los Angeles,CBRE,Apartment,Unknown Stage,23,99,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"USA Properties, Strand Financial Sell 293-Unit Talavera Multifamily Community in Folsom, California",https://rebusinessonline.com/usa-properties-strand-financial-sell-293-unit-talavera-multifamily-community-in-folsom-california/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-008,Van Nuys Apartments Trade for First Time Since Delivery,Los Angeles,Marcus & Millichap,Apartment,Delivery / Opening,10,99,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Lease-Up / Delivery; 2026,Van Nuys Apartments Trade for First Time Since Delivery,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-009,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,Marcus & Millichap,Apartment,Unknown Stage,22,96,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,High
2026-08-02,20260802-000001-343a4ec8,LALC-20260802-010,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Los Angeles,JLL,Affordable Housing,Unknown Stage,21,96,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Walton Communities Offloads Two Atlanta Rental Properties,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,High
