run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0128,"Refinancing - New York City / New York - CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jers...",100,DST-20260802-001,DFP-44FFA09E41,DCL-20260802-001,refinancing stress,New York City / New York,Affordable Housing,CBRE,CBRE,"Refinancing - New York City / New York - CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jers...",70,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","CBRE Arranges $30.7M Loan for Refinancing of Apartment Building in West Caldwell, New Jersey",https://rebusinessonline.com/cbre-arranges-30-7m-loan-for-refinancing-of-apartment-building-in-west-caldwell-new-jersey/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0087,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,100,DST-20260802-008,DFP-AD543C7C0F,DCL-20260802-008,receivership,Los Angeles / California,Apartment,CBRE,CBRE,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,69,High Distress Watch,Disposition / Exit; receivership,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0160,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,100,DST-20260802-004,DFP-EB5065E644,DCL-20260802-004,refinancing stress,Riverside / California,Apartment,Freddie Mac,Freddie Mac,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,66,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Northmarq Arranges Freddie Mac Loan for Upland Apartments,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0126,Refinancing - National - Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,100,DST-20260802-015,DFP-9E4FB9796E,DCL-20260802-015,refinancing stress,National,Apartment,MAA,Unknown,Refinancing - National - Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,63,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Dwight Capital Provides $24M Refi on New Jersey Multifamily Building,https://commercialobserver.com/2026/07/dwight-capital-provides-24m-refi-on-new-jersey-multifamily-building/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0117,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260802-012,DFP-6B9A9F5B2C,DCL-20260802-012,construction loan gap,Miami / Florida,Affordable Housing,Unknown,Unknown,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,60,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,https://www.connectcre.com/stories/affiliated-closes-financing-on-mixed-income-fort-lauderdale-apartment-venture/,Low
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0117,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260802-019,DFP-874D1AF56D,DCL-20260802-019,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - Arrow Arranges $85M Construction Loan for Miami Condo Project,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Arrow Arranges $85M Construction Loan for Miami Condo Project,https://www.connectcre.com/stories/arrow-arranges-85m-construction-loan-for-miami-condo-project/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0079,Construction Financing - Florida - Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort...,80,DST-20260802-043,DFP-6482518E3B,DCL-20260802-043,recapitalization need,Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Florida - Baron Property Group Secures $227M Recapitalization Refinance for Florida Mixed-Use Multif...,60,High Distress Watch,Refinancing; recapitalization; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Baron Property Group Secures $227M Recapitalization Refinance for Florida Mixed-Use Multifamily Project Metro Parc,https://yieldpro.com/2026/08/metro-parc-2/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0117,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260802-026,DFP-B5E215E9BD,DCL-20260802-026,refinancing stress,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,https://www.connectcre.com/stories/baron-property-group-closes-on-226-5m-refi-for-hialeah-apartment-community/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0079,Construction Financing - Florida - Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort...,80,DST-20260802-013,DFP-95ED276C92,DCL-20260802-013,construction loan gap,Florida,Affordable Housing,Unknown,Unknown,Construction Financing - Florida - Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort...,59,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Affiliated Development Receives $74M Loan for Mixed-Income Multifamily Development in Fort Lauderdale,https://rebusinessonline.com/affiliated-development-receives-74m-loan-for-mixed-income-multifamily-development-in-fort-lauderdale/,Low
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0155,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,100,DST-20260802-016,DFP-AB59CDFC18,DCL-20260802-016,construction loan gap,Phoenix / Arizona,Apartment,PCCP,Unknown,Construction Financing - Phoenix / Arizona - PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,59,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,https://www.connectcre.com/stories/pccp-provides-51-8-million-refi-of-gilbert-236-unit-multifamily-community/,Low
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0156,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan,80,DST-20260802-039,DFP-E227BD3EC8,DCL-20260802-039,bridge loan stress,Phoenix / Arizona,BTR / Single-Family Rental,Unknown,Unknown,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan,58,Monitor,BTR / Build-to-Rent; bridge loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Phoenix BTR Investor Inks $73.1M Bridge Loan,https://www.connectcre.com/stories/phoenix-btr-investor-inks-73-1m-bridge-loan/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0117,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,DST-20260802-040,DFP-F9215B04A6,DCL-20260802-040,refinancing stress,Miami / Florida,Apartment,Unknown,Unknown,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,58,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Stewards Inks $79M Refi of Hollywood Rental Asset,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,Medium
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0152,JV / Partnership - Other / Unknown - Northmarq’s Debt + Equity Team Sources $52.15M in Financing for Maple Knoll Apartments in...,80,DST-20260802-020,DFP-85C099467D,DCL-20260802-020,construction loan gap,Other / Unknown,Apartment,Unknown,Unknown,Construction Financing - Other / Unknown - Izo Capital Lends $26M on Wyoming Apartments Near Jackson Hole,57,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Izo Capital Lends $26M on Wyoming Apartments Near Jackson Hole,https://commercialobserver.com/2026/07/izo-capita-wyoming-apartments-jackson-hole/,Low
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0135,Construction Financing - New York - Goldman Sachs Group Deploys $116M for Syracuse Affordable Housing Overhaul,80,DST-20260802-028,DFP-EABF97CABF,DCL-20260802-028,construction loan gap,New York,Affordable Housing,Unknown,Unknown,Construction Financing - New York - First Project Under NYS Housing Acceleration Fund Closes on Financing,56,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,First Project Under NYS Housing Acceleration Fund Closes on Financing,https://www.connectcre.com/stories/first-project-under-nys-housing-acceleration-fund-closes-on-financing/,Low
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0051,Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,80,DST-20260802-034,DFP-52059AEB2D,DCL-20260802-034,construction loan gap,Atlanta / Georgia,Student Housing,Unknown,Unknown,Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,55,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,https://www.connectcre.com/stories/developer-duo-obtain-construction-financing-for-147m-spelman-morehouse-student-housing/,Low
2026-08-02,20260802-000001-343a4ec8,PRJ-20260802-0135,Construction Financing - New York - Goldman Sachs Group Deploys $116M for Syracuse Affordable Housing Overhaul,80,DST-20260802-035,DFP-44B9D09F02,DCL-20260802-035,construction loan gap,New York,Affordable Housing,Unknown,Unknown,Construction Financing - New York - Goldman Sachs Group Deploys $116M for Syracuse Affordable Housing Overhaul,55,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Goldman Sachs Group Deploys $116M for Syracuse Affordable Housing Overhaul,https://commercialobserver.com/2026/07/goldman-sachs-syracuse-affordable-housing/,Low
