run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Los Angeles,9,7,7,1,0,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,23 homes coming to Uptown Newport Village; 405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys; Acquisition - Los Angeles / California - BXP Signs on as Development Advisor for Unfinished Oceanwide Tower Mixed-Use Project in Sa...; Acquisition - Los Angeles / California - Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Commun...; Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park,100,55,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,California,0,6,1,0,0,0,Apartment,Entitlement Approval,General submarket monitoring,Unknown,"Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - San Francisco / California - Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions; Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily; Disposition / Exit - California - Value-Add Golden Hill Apartments Trade in 1031 Exchange; Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue",80,20,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Santa Monica,2,1,0,1,1,2,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; CBRE Completes Receivership Sale of Santa Monica Multifamily Apartment Building; Disposition / Exit - Santa Monica / California - CBRE Completes Receivership Sale of Santa Monica Multifamily Apartment Building,75,52,No,Monitor only,Review potential acquisition pipeline,High
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,East Hollywood,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,69,42,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Hollywood,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood,69,42,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Watts,1,1,1,1,0,1,General Residential,Office-to-Residential Conversion,Office conversion corridor,Unknown,Fresh renderings for Watts Towers Art Center revamp; Office-to-Residential Conversion - Los Angeles / California - Fresh renderings for Watts Towers Art Center revamp,66,55,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Costa Mesa,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Pasadena,1,1,0,1,0,0,Senior Housing,General Entitlement Signal,Mixed-use corridor,Unknown,General Project Signal - National - Mixed-use senior housing project slated for 540 S. Lake Ave. in Pasadena; Mixed-use senior housing project slated for 540 S. Lake Ave. in Pasadena,54,30,No,Pasadena entitlement precedent watch,Review potential acquisition pipeline,Medium
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Orange County,5,1,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"23 homes coming to Uptown Newport Village; Bascom Acquires Buena Park Apartments as Value-Add Deal; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - 23 homes coming to Uptown Newport Village; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital",20,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,MacArthur Park,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,ATC Sells 290-Unit Augusta Apartment Complex,12,30,No,Monitor only,Monitor only,Low
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Miracle Mile,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Community,12,30,No,Monitor only,Monitor only,Low
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Venice,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park,12,30,No,Monitor only,Monitor only,Low
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,West Adams,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,12,30,No,Monitor only,Monitor only,Low
