run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-08-14,20260814-232136-af068659,CARD-20260814-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-14,20260814-232136-af068659,CARD-20260814-036,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-14,20260814-232136-af068659,CARD-20260814-037,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-14,20260814-232136-af068659,CARD-20260814-016,LA Asset Watch,Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,Critical,100,Los Angeles,Apartment,JLL,Review acquisition comparables,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/cedarst-closes-on-construction-loan-for-sixth-san-diego-multifamily/
2026-08-14,20260814-232136-af068659,CARD-20260814-018,LA Asset Watch,Disposition / Exit - California - 23 homes coming to Uptown Newport Village,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Watch construction-ready pipeline,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/23-homes-coming-uptown-newport-village
2026-08-14,20260814-232136-af068659,CARD-20260814-020,LA Asset Watch,Disposition / Exit - Santa Monica / California - CBRE Completes Receivership Sale of Santa Monica Multifamily Apartment Building,Critical,100,Los Angeles,Apartment,CBRE,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://yieldpro.com/2026/08/santa-monica-901/
2026-08-14,20260814-232136-af068659,CARD-20260814-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - L.A. City Planning Commission approves 379 apartments at 3200 S. La Cienega Blvd.,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/la-city-planning-commission-approves-379-apartments-3200-s-la-cienega-blvd
2026-08-14,20260814-232136-af068659,CARD-20260814-017,LA Asset Watch,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Critical,100,Los Angeles,Apartment,Fannie Mae,Track site control precedent,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://commercialobserver.com/2026/08/westphal-san-diego-multifamily-northmarq-fannie-mae/
2026-08-14,20260814-232136-af068659,CARD-20260814-001,Signal Quality,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,Critical,97,California,Apartment,Fannie Mae,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-14,20260814-232136-af068659,CARD-20260814-006,Opportunity,Construction Financing Gap,Critical,96,California,Apartment,JLL,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/cedarst-closes-on-construction-loan-for-sixth-san-diego-multifamily/
