run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Fannie Mae,Fannie Mae,100,100,90,100,90,100,0,100,0,67,81,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,JV / Partnership; Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,JLL,JLL,100,100,90,100,90,75,0,100,0,67,77,Tier 2 High Potential GP,California,Apartment,Other,jll,jll,Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Sack Capital,Sack Capital,73,99,90,55,90,100,0,100,0,56,76,Tier 2 High Potential GP,San Francisco / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Benefit Street Partners,Benefit Street Partners,73,86,90,55,90,100,0,90,0,56,72,Tier 2 High Potential GP,Austin / Texas,Apartment,Other,None detected,None detected,Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,CBRE,CBRE,100,100,90,55,90,75,0,60,25,74,70,Tier 2 High Potential GP,Santa Monica / California,Apartment,Other,cbre; related,cbre; related,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; selective multifamily acquisition,None detected,completed,Medium,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Operational Excellence Signal
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Freddie Mac,Freddie Mac,63,99,90,55,90,65,0,100,0,52,70,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,freddie mac,None detected,Capital Inflow; acquisition; refinancing; selective multifamily acquisition,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Walker & Dunlop,Walker & Dunlop,63,99,90,55,90,65,0,100,0,52,70,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,freddie mac,freddie mac,Acquisition; Capital Inflow; acquisition; refinancing; selective multifamily acquisition,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,AvalonBay,AvalonBay,81,100,90,35,90,70,0,100,0,59,69,Tier 3 Monitoring GP,Other / Unknown,Multifamily,Other,equity residential,equity residential,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Brookfield,Brookfield,100,100,90,55,90,100,0,0,0,67,66,Tier 3 Monitoring GP,National,Apartment,Other,brookfield,brookfield,Capital Inflow; JV / Partnership; acquisition; disposition / exit; JV / partnership; capital raise; market expansion; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-14,20260814-232136-af068659,2026-08-14 23:21:36,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
