run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0045,Refinancing - California - Northmarq Secures $13M Refinancing for 48-Unit Multifamily Apartment Community in San Dieg...,100,DST-20260703-001,DFP-B0355DC23E,DCL-20260703-001,refinancing stress,California,Apartment,Fannie Mae,Fannie Mae,Refinancing - California - Northmarq Secures $13M Refinancing for 48-Unit Multifamily Apartment Community in San Dieg...,80,Critical Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Northmarq Secures $13M Refinancing for 48-Unit Multifamily Apartment Community in San Diego,https://yieldpro.com/2026/07/talas-apartments/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0051,JV / Partnership - California - Broadshore Capital Partners Secure New-Construction Bridge Loan of $35M on Multifamily San...,80,DST-20260703-009,DFP-C5BA70E4BC,DCL-20260703-009,refinancing stress,California,Apartment,Unknown,Unknown,Refinancing - California - Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,75,High Distress Watch,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,https://rebusinessonline.com/gantry-arranges-15-4m-in-financing-for-two-retail-properties-in-monterey-bay-region/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0051,JV / Partnership - California - Broadshore Capital Partners Secure New-Construction Bridge Loan of $35M on Multifamily San...,80,DST-20260703-016,DFP-D972AEFA02,DCL-20260703-016,bridge loan stress,California,Apartment,Unknown,Unknown,JV / Partnership - California - Broadshore Capital Partners Secure New-Construction Bridge Loan of $35M on Multifamily San...,73,High Distress Watch,JV / Partnership; bridge loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Broadshore Capital Partners Secure New-Construction Bridge Loan of $35M on Multifamily San Diego Apartments,https://yieldpro.com/2026/07/3090-polk-ave/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0049,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",100,DST-20260703-020,DFP-920342F693,DCL-20260703-020,recapitalization need,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",72,High Distress Watch,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0060,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,100,DST-20260703-004,DFP-C885BE5A6B,DCL-20260703-004,refinancing stress,Denver / Colorado,Apartment,Walker & Dunlop,walker & dunlop,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,65,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Prime Finance Refis Denver-Area Apartments With $46M Loan,https://commercialobserver.com/2026/07/prime-finance-denver-colorado-apartments/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0112,Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,100,DST-20260703-011,DFP-70CA5A796C,DCL-20260703-011,construction loan gap,New York,Apartment,PCCP,Unknown,Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,64,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,https://www.connectcre.com/stories/transit-oriented-fair-lawn-multifamily-scores-67m-construction-loan/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0140,"Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",100,DST-20260703-010,DFP-98908F7EB6,DCL-20260703-010,refinancing stress,Riverside / California,Apartment,Kennedy Wilson,pgim,"Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",63,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",https://rebusinessonline.com/pccp-provides-61-3m-loan-to-refinance-287-unit-apartment-community-in-washington-d-c/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0106,Construction Financing - National - Azorim Secures $69M Construction Loan for Yonkers Development,100,DST-20260703-012,DFP-D7B80A847D,DCL-20260703-012,construction loan gap,National,Apartment,Walker & Dunlop,walker & dunlop,Construction Financing - National - Azorim Secures $69M Construction Loan for Yonkers Development,62,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Azorim Secures $69M Construction Loan for Yonkers Development,https://commercialobserver.com/2026/07/azorim-construction-loan-yonkers-development/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0098,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,DST-20260703-033,DFP-22EE1ED222,DCL-20260703-033,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,59,Monitor,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,https://www.connectcre.com/stories/lcor-inks-192-5m-construction-loan-for-biscayne-bay-apartments/,Medium
2026-07-03,20260703-000640-3892dc56,PRJ-20260703-0148,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,80,DST-20260703-013,DFP-5315A5459E,DCL-20260703-013,construction loan gap,Santa Monica / California,Affordable Housing,Unknown,Unknown,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,59,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,https://la.urbanize.city/post/construction-commences-mixed-use-project-2025-and-2051-wilshire-santa-monica,Low
