run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Miami,Florida,7,6,0,6,2,4,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,100,62,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M; Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments; Construction Financing - Miami / Florida - LCOR Lands $193M for Miami Rental Tower; Developer Begins Work on 476-Unit Delray Beach Rental Community; Developer Planning 220-Unit Homestead-Area Rental Community
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,New York,New York,5,3,0,3,1,3,Apartment,JV / Partnership,General Entitlement Signal,Downtown infill,100,50,20,Strategic watch submarket,Review potential acquisition pipeline,"A&E Real Estate Buys Back Sergey Brin's Stake In NYC Real Estate Fund For Pennies On The Dollar; Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan; General Project Signal - New York City / New York - Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn; JV / Partnership - New York City / New York - Kennedy Wilson Partnership Pays $237M for Westchester Multifamily Apartment Acquisition; Kennedy Wilson Partnership Pays $237M for Westchester Multifamily Apartment Acquisition"
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Phoenix,Arizona,4,4,0,3,1,4,Apartment,Acquisition,General Entitlement Signal,Suburban growth corridor,100,45,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M; Acquisition - Phoenix / Arizona - Inland Real Estate Offloads Lakewood Apartment Community for $71.5M; Alliance Sells Phoenix Apartments for $81.4M; Disposition / Exit - Phoenix / Arizona - Lender-Owned Tucson Multifamily Apartment Complex Traded for $32M; Inland Real Estate Offloads Lakewood Apartment Community for $71.5M
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Los Angeles,Los Angeles,17,8,7,4,0,3,Affordable Housing,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,24,67,High relevance to Woomi site strategy,Monitor entitlement precedent,62 apartments underway at 11103 Hartsook Ave. in North Hollywood; Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach; Affordable housing commences work at 825 Hyperion Ave. in Silver Lake; Affordable housing completed at 3300 Washington Blvd. in Arlington Heights; Affordable housing takes shape at 1734 S. Barrington Ave. in Sawtelle
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Riverside,Inland Empire,2,2,0,2,1,1,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,94,50,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,"C&C Development Opens Affordable Housing in Irvine California; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine California; PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.; Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C."
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Long Beach,Los Angeles,2,2,1,2,0,1,Affordable Housing,Office-to-Residential Conversion,Office-to-Residential Conversion,Adaptive reuse corridor; Office conversion corridor,91,21,67,High relevance to Woomi site strategy,Monitor entitlement precedent,"Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach; JV / Partnership - Los Angeles / California - Redwood West, Panattoni Team to Acquire Long Beach’s The Pike; Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach; Redwood West, Panattoni Team to Acquire Long Beach’s The Pike"
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Dallas,Texas,3,3,0,2,0,0,Apartment,General Project Signal,General Entitlement Signal,Mixed-use corridor,80,0,20,Strategic watch submarket,Review potential acquisition pipeline,A&E Real Estate Buys Back Sergey Brin's Stake In NYC Real Estate Fund For Pennies On The Dollar; Disposition / Exit - Dallas / Texas - A&E Real Estate Buys Back Sergey Brin's Stake In NYC Real Estate Fund For Pennies On The D...; General Project Signal - Dallas / Texas - JPI Moving Forward on $113M McKinney Apartment Venture; General Project Signal - Dallas / Texas - JPI to Start Work on $90M Austin Apartment Project; JPI Moving Forward on $113M McKinney Apartment Venture
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Atlanta,Southeast,3,2,0,2,0,1,Mixed-Use Residential,Acquisition,General Entitlement Signal,Mixed-use corridor,71,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Atlanta / Georgia - Trinity Acquires 300-Unit Sandy Springs Apartment Complex; Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; Portman Targeting Duluth for Mixed-Use Project; Trinity Acquires 300-Unit Sandy Springs Apartment Complex
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Glendale,Los Angeles,1,1,1,1,0,1,Apartment,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,68,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale; Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Hollywood,Los Angeles,1,1,1,1,0,1,Apartment,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,68,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,62 apartments underway at 11103 Hartsook Ave. in North Hollywood; Entitlement / Permitting - Los Angeles / California - 62 apartments underway at 11103 Hartsook Ave. in North Hollywood
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Santa Monica,Los Angeles,1,1,0,1,1,1,Affordable Housing,Construction Financing,General Entitlement Signal,Mixed-use corridor,62,47,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Wilshire,Los Angeles,1,1,0,1,1,1,Affordable Housing,Construction Financing,General Entitlement Signal,Mixed-use corridor,62,47,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica; Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Silver Lake,Los Angeles,1,1,0,1,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,57,0,30,High relevance to Woomi site strategy,Monitor only,Affordable housing commences work at 825 Hyperion Ave. in Silver Lake; General Project Signal - California - Affordable housing commences work at 825 Hyperion Ave. in Silver Lake
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Irvine,Orange County,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,C&C Development Opens Affordable Housing in Irvine California; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine California
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Seattle,Seattle,2,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,53,0,20,Strategic watch submarket,Track local GP / sponsor activity,"CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle; Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties"
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Houston,Texas,1,1,0,1,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,49,0,20,Strategic watch submarket,Track local GP / sponsor activity,Fairfield Completes 14-Story Houston Multifamily Tower; General Project Signal - Houston / Texas - Fairfield Completes 14-Story Houston Multifamily Tower
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Austin,Texas,1,1,0,1,0,0,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Mixed-use corridor,48,0,20,Strategic watch submarket,Track local GP / sponsor activity,General Project Signal - Dallas / Texas - JPI to Start Work on $90M Austin Apartment Project; JPI to Start Work on $90M Austin Apartment Project
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,California,National / Other,0,6,0,0,0,0,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,48,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments; Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties; Refinancing - California - Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region"
2026-07-03,20260703-000640-3892dc56,2026-07-03 00:06:40,Nashville,Southeast,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,48,0,20,Strategic watch submarket,Monitor only,Acquisition - Nashville / Tennessee - Security Properties Acquires 240-Unit Multifamily Apartment Community in Nashville; Security Properties Acquires 240-Unit Multifamily Apartment Community in Nashville
