run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-001,DFP-F9CFD6A7E7,2,Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,95,80,1,1,0,0,Yes,Refinancing Gap,,California,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-013,DFP-E27D316849,2,Value-Add Revere Beach Apartments Refinanced for $67M,Value-Add Revere Beach Apartments Refinanced for $67M,88,64,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-006,DFP-152EE0D86F,2,Walker & Dunlop Arranges $52M Refinance Loan for Sarasota Multifamily Adult Apartment Community,Walker & Dunlop Arranges $52M Refinance Loan for Sarasota Multifamily Adult Apartment Community,84,65,1,1,0,0,Yes,Refinancing Gap,,Sarasota / Florida,Senior Housing
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-014,DFP-04EB48C300,2,Madison Realty Capital Provides $100M Loan for RXR Multifamily Asset,Madison Realty Capital Provides $100M Loan for RXR Multifamily Asset,82,62,1,1,0,0,Yes,Refinancing Gap,,Denver / Colorado,Multifamily
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-008,DFP-1023C2DE03,2,IPA Arranges $131.5M in Construction Financing for Student Housing Project in Upper Manhattan,IPA Arranges $131.5M in Construction Financing for Student Housing Project in Upper Manhattan,81,60,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Student Housing
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-015,DFP-47A79CC22E,2,Lightstone Capital Originates Senior Loans for Two San Diego Multifamily Properties,Lightstone Capital Originates Senior Loans for Two San Diego Multifamily Properties,70,73,1,1,0,0,Yes,,construction loan gap,California,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-022,DFP-874D1AF56D,2,Arrow Arranges $85M Construction Loan for Miami Condo Project,Arrow Arranges $85M Construction Loan for Miami Condo Project,64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-026,DFP-33155A9519,2,Concord Arranges $50M Construction Loan for FW Apartments,Concord Arranges $50M Construction Loan for FW Apartments,63,60,1,1,0,0,Yes,Construction Financing Gap,,Dallas / Texas,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-010,DFP-6B9A9F5B2C,2,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,63,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Affordable Housing
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-024,DFP-B5E215E9BD,2,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Mixed-Use Residential
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-025,DFP-8186774667,2,Mesa West Provides $52M Refi for Seattle-Area Apartment Community,Mesa West Provides $52M Refi for Seattle-Area Apartment Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Seattle,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-033,DFP-E227BD3EC8,2,Phoenix BTR Investor Inks $73.1M Bridge Loan,Phoenix BTR Investor Inks $73.1M Bridge Loan,63,58,1,1,0,0,Yes,BTR / SFR Platform Opportunity,,Phoenix / Arizona,BTR / Single-Family Rental
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-036,DFP-F9215B04A6,2,Stewards Inks $79M Refi of Hollywood Rental Asset,Stewards Inks $79M Refi of Hollywood Rental Asset,62,58,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-034,DFP-BA42F0B71E,2,"Krea USA Nabs $62M Construction Loan for Lauderhill, Fla., Rental","Krea USA Nabs $62M Construction Loan for Lauderhill, Fla., Rental",61,57,1,1,0,0,Yes,Construction Financing Gap,,Florida,Multifamily
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-029,DFP-52059AEB2D,2,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,59,55,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Student Housing
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-002,DFP-6A55EA0958,1,"Olson Co. Buys Office Property in Monterey Park, California for $24.8M, Plans Residential Conversion","Olson Co. Buys Office Property in Monterey Park, California for $24.8M, Plans Residential Conversion",91,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Multifamily
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-005,DFP-6776EE5E57,1,Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,88,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-004,DFP-C09D18B5F0,1,JLL Brokers $147M Sale of Seniors Housing Portfolio in Metro Atlanta,JLL Brokers $147M Sale of Seniors Housing Portfolio in Metro Atlanta,87,0,1,0,0,0,No,JV / Partnership Gap,,Atlanta / Georgia,Student Housing
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-009,DFP-B5B23632AD,1,Walton Communities Offloads Two Atlanta Rental Properties,Walton Communities Offloads Two Atlanta Rental Properties,85,0,1,0,0,0,No,Acquisition Opportunity,,Atlanta / Georgia,Affordable Housing
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-007,DFP-9EDACED3F8,1,Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,85,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Los Angeles / California,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-011,DFP-4F3BD0FACF,1,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,85,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-003,DFP-BB7B16FB5F,1,Financing Secured for Centennial Yards Mixed-Use Project,Financing Secured for Centennial Yards Mixed-Use Project,84,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Atlanta / Georgia,Mixed-Use Residential
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-012,DFP-C418057ADD,1,BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,84,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Los Angeles / California,Multifamily
2026-08-07,20260807-014227-b7016404,2026-08-07 01:42:27,DCL-20260807-016,DFP-CBBF59DC33,1,HGI Buys Rental Near Zoo Miami for $109M,HGI Buys Rental Near Zoo Miami for $109M,79,0,1,0,0,0,No,Acquisition Opportunity,,Miami / Florida,Apartment
