run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Los Angeles,Affordable Housing,13,12,9,92.9,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,California,Affordable Housing,15,12,9,89.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,National / Other,Multifamily,29,14,4,74.2,Institutional Flow,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Southeast,Apartment,12,10,7,82.8,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Florida,Apartment,10,9,9,88.3,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Arizona,Apartment,5,5,4,90.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Phoenix,Apartment,5,5,4,90.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Texas,Apartment,4,3,2,82.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Seattle,Apartment,3,3,0,87.3,Financing Risk,None detected,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Sun Belt,Multifamily,3,2,1,75.7,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Dallas,Apartment,1,1,1,100.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,New York,Affordable Housing,1,1,0,70.0,Developer Strategy,None detected,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Austin,General Residential,1,0,0,56.0,None detected,None detected,General market monitoring,General Monitoring,Monitor only
