run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Los Angeles,9,5,6,1,0,1,Affordable Housing,Office-to-Residential Conversion,University-adjacent; Hospital-adjacent; Office conversion corridor,Unknown,Adaptive reuse project starting up at 6380 Wilshire Boulevard; Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale; Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue; Affordable housing with retail pitched for 2306 W. Jefferson Blvd.; Centerspace executives outline disposition plans,100,55,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Wilshire,1,1,2,1,0,2,Office-to-Residential Conversion,Adaptive Reuse,Adaptive reuse corridor; Office conversion corridor,Unknown,Adaptive reuse project starting up at 6380 Wilshire Boulevard; Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project starting up at 6380 Wilshire Boulevard,82,45,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,High
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Inglewood,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood; Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,76,40,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Glendale,1,1,1,1,0,1,Affordable Housing,Office-to-Residential Conversion,Office conversion corridor,Unknown,Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale; Office-to-Residential Conversion - California - Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale,69,67,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Hollywood,2,1,0,1,1,2,Apartment,General Entitlement Signal,Downtown infill,Unknown,Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue; Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset,67,47,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Costa Mesa,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Santa Monica,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,General Project Signal - Santa Monica / California - New look for 353-unit development at 1633 26th St. in Santa Monica; New look for 353-unit development at 1633 26th St. in Santa Monica,63,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Long Beach,1,1,0,1,0,0,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,General Project Signal - Southeast - Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach; Mixed-use project rises at 6700 Pacific Coast Highway in Long Beach,62,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,Medium
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,California,0,2,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Refinancing - California - Greystone Provides $106M Freddie Mac Refi on Two El Cajon Properties,16,20,No,Monitor only,Monitor only,Low
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Arts District,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,Arts district,Unknown,RXR Joint Venture Receives $125M Construction Financing for Denver Multifamily Mixed-Income Project AVE Station House,12,30,No,Monitor only,Monitor only,Low
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Koreatown,1,0,0,0,0,0,Office-to-Residential Conversion,General Entitlement Signal,Adaptive reuse corridor,Unknown,Adaptive reuse project starting up at 6380 Wilshire Boulevard,12,30,No,Koreatown multifamily watch,Watch office-to-residential feasibility,Low
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"Bascom Acquires Buena Park Apartments as Value-Add Deal; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital",12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-08-07,20260807-233415-ed5546be,2026-08-07 23:34:15,West Hollywood,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,12,30,No,Hollywood / transit-oriented housing watch,Monitor only,Low
